Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
003,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Noah Becker,34.53,Produkt J,75.0,Firma2,Lager C,Lager C
003,Kunden-Daten in System übertragen,2024-02-12 16:26:13,Mia Schmitt,60.63,Produkt J,75.0,Firma2,Lager E,Lager B
003,Zahlvorgang abschließen,2024-02-12 16:29:13,Lisa Mueller,54.93,Produkt J,75.0,Firma2,Lager B,Lager E
003,Bestellung im System eintragen,2024-02-12 16:39:13,Hannah Meyer,82.98,Produkt J,75.0,Firma2,Lager D,Lager B
003,Lagerbestand überprüfen,2024-02-12 17:18:13,Nico Schmidt,49.84,Produkt J,75.0,Firma2,Lager H,Lager F
003,Auftragsabwicklung im System starten,2024-02-12 17:37:13,Jan Becker,64.55,Produkt J,75.0,Firma2,Lager C,Lager I
003,Artikel zusammenstellen,2024-02-12 17:51:13,David Meyer,66.31,Produkt J,75.0,Firma2,Lager D,Lager A
003,Versicherungs-Bescheinigung dazulegen,2024-02-12 18:01:13,Max Mustermann,27.98,Produkt J,75.0,Firma2,Lager I,Lager E
003,Ware verpacken,2024-02-12 18:17:13,Hannah Meyer,77.55,Produkt J,75.0,Firma2,Lager A,Lager E
003,Gewicht prüfen,2024-02-12 18:29:13,Emilia Wagner,92.29,Produkt J,75.0,Firma2,Lager B,Lager B
003,Anzahl der Artikel überprüfen,2024-02-12 19:02:13,Max Mustermann,80.36,Produkt J,75.0,Firma2,Lager A,Lager I
003,Verpackung prüfen,2024-02-12 19:09:13,Lisa Schulz,46.63,Produkt J,75.0,Firma2,Lager A,Lager I
003,Paket zur Warenausgabe bringen,2024-02-12 20:02:13,Lena Mueller,14.7,Produkt J,75.0,Firma2,Lager H,Lager B
003,Zahlungsabwicklung durchführen,2024-02-12 20:46:13,Emma Weber,10.78,Produkt J,75.0,Firma2,Lager D,Lager I
003,Paket an Kunde übergeben,2024-02-12 21:09:13,Nico Schmidt,42.28,Produkt J,75.0,Firma2,Lager A,Lager G
003,Bestellstatus im System ändern,2024-02-12 21:49:13,Timo Wagner,16.6,Produkt J,75.0,Firma2,Lager F,Lager G
004,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Mia Schmitt,14.0,Produkt N,75.0,Firma7,Lager A,Lager C
004,Kunden-Daten in System übertragen,2024-02-12 16:27:13,Leonie Richter,70.91,Produkt N,75.0,Firma7,Lager J,Lager H
004,Zahlvorgang abschließen,2024-02-12 17:20:13,Nico Schmidt,41.29,Produkt N,75.0,Firma7,Lager B,Lager F
004,Bestellung im System eintragen,2024-02-12 17:34:13,Hannah Meyer,38.73,Produkt N,75.0,Firma7,Lager B,Lager G
004,Lagerbestand überprüfen,2024-02-12 18:00:13,Lisa Schulz,24.51,Produkt N,75.0,Firma7,Lager J,Lager D
004,Auftragsabwicklung im System starten,2024-02-12 18:33:13,Leonie Richter,75.93,Produkt N,75.0,Firma7,Lager J,Lager G
004,Artikel zusammenstellen,2024-02-12 19:04:13,Paul Zimmer,92.46,Produkt N,75.0,Firma7,Lager J,Lager H
004,Versicherungs-Bescheinigung dazulegen,2024-02-12 19:13:13,Sarah Schmidt,24.03,Produkt N,75.0,Firma7,Lager H,Lager E
004,Ware verpacken,2024-02-12 19:31:13,Emma Weber,9.14,Produkt N,75.0,Firma7,Lager H,Lager I
004,Gewicht prüfen,2024-02-12 20:08:13,Timo Wagner,85.08,Produkt N,75.0,Firma7,Lager D,Lager B
004,Anzahl der Artikel überprüfen,2024-02-12 20:50:13,Lena Mueller,30.99,Produkt N,75.0,Firma7,Lager F,Lager C
004,Verpackung prüfen,2024-02-12 20:57:13,Emma Weber,61.09,Produkt N,75.0,Firma7,Lager A,Lager B
004,Informationen an Transporteur übermitteln,2024-02-12 21:42:13,Paul Zimmer,54.42,Produkt N,75.0,Firma7,Lager G,Lager J
004,Paket an Transporteur übergeben,2024-02-12 22:40:13,Nico Schmidt,21.87,Produkt N,75.0,Firma7,Lager D,Lager I
004,Bestellstatus im System ändern,2024-02-12 23:18:13,Lena Mueller,47.18,Produkt N,75.0,Firma7,Lager A,Lager B
005,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Lisa Mueller,64.83,Produkt F,110.0,Firma3,Lager D,Lager D
005,Kunden-Daten in System übertragen,2024-02-12 16:58:13,Jan Becker,36.54,Produkt F,110.0,Firma3,Lager I,Lager I
005,Rechnungsadesse aufnehmen,2024-02-12 17:40:13,Emma Weber,39.45,Produkt F,110.0,Firma3,Lager H,Lager G
005,Rechnungsadesse im System eintragen,2024-02-12 18:16:13,Lena Mueller,62.38,Produkt F,110.0,Firma3,Lager J,Lager J
005,Bestellung im System eintragen,2024-02-12 18:17:13,Max Mustermann,63.37,Produkt F,110.0,Firma3,Lager G,Lager J
005,Lagerbestand überprüfen,2024-02-12 18:31:13,Paul Zimmer,51.02,Produkt F,110.0,Firma3,Lager D,Lager I
005,Auftragsabwicklung im System starten,2024-02-12 18:47:13,Mia Schmitt,30.1,Produkt F,110.0,Firma3,Lager H,Lager C
005,Artikel zusammenstellen,2024-02-12 19:00:13,Lisa Schulz,34.95,Produkt F,110.0,Firma3,Lager B,Lager D
005,Ware verpacken,2024-02-12 19:29:13,Jan Becker,44.02,Produkt F,110.0,Firma3,Lager I,Lager A
005,Gewicht prüfen,2024-02-12 19:47:13,Luca Huber,65.46,Produkt F,110.0,Firma3,Lager F,Lager E
005,Anzahl der Artikel überprüfen,2024-02-12 20:32:13,Max Mustermann,63.99,Produkt F,110.0,Firma3,Lager G,Lager E
005,Verpackung prüfen,2024-02-12 21:07:13,Nico Schmidt,63.85,Produkt F,110.0,Firma3,Lager B,Lager B
005,Bezahlaufforderung an Kunde schicken,2024-02-12 22:03:13,Emilia Wagner,9.65,Produkt F,110.0,Firma3,Lager A,Lager C
005,Informationen an Transporteur übermitteln,2024-02-12 22:32:13,Sophia Lang,95.5,Produkt F,110.0,Firma3,Lager J,Lager D
005,Paket an Transporteur übergeben,2024-02-12 22:56:13,Hannah Meyer,88.31,Produkt F,110.0,Firma3,Lager H,Lager J
005,Bestellstatus im System ändern,2024-02-12 23:21:13,Luca Huber,81.7,Produkt F,110.0,Firma3,Lager F,Lager E
006,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Emilia Wagner,33.7,Produkt G,95.0,Firma13,Lager A,Lager G
006,Kunden-Daten in System übertragen,2024-02-12 16:50:13,David Meyer,59.78,Produkt G,95.0,Firma13,Lager B,Lager F
006,Zahlvorgang abschließen,2024-02-12 16:57:13,Lisa Schulz,71.85,Produkt G,95.0,Firma13,Lager B,Lager G
006,Bestellung im System eintragen,2024-02-12 17:39:13,Nico Schmidt,77.21,Produkt G,95.0,Firma13,Lager J,Lager A
006,Lagerbestand überprüfen,2024-02-12 18:32:13,Paul Zimmer,54.29,Produkt G,95.0,Firma13,Lager G,Lager A
006,Auftragsabwicklung im System starten,2024-02-12 19:20:13,Leonie Richter,70.42,Produkt G,95.0,Firma13,Lager E,Lager I
006,Artikel zusammenstellen,2024-02-12 20:05:13,Mia Schmitt,83.87,Produkt G,95.0,Firma13,Lager G,Lager D
006,Ware verpacken,2024-02-12 20:42:13,Lena Mueller,98.03,Produkt G,95.0,Firma13,Lager G,Lager A
006,Gewicht prüfen,2024-02-12 21:30:13,Emma Weber,57.89,Produkt G,95.0,Firma13,Lager I,Lager B
006,Anzahl der Artikel überprüfen,2024-02-12 22:14:13,Paul Zimmer,25.03,Produkt G,95.0,Firma13,Lager E,Lager B
006,Verpackung prüfen,2024-02-12 23:11:13,Lisa Schulz,20.03,Produkt G,95.0,Firma13,Lager I,Lager A
006,Paket zur Warenausgabe bringen,2024-02-12 23:35:13,Luca Huber,68.4,Produkt G,95.0,Firma13,Lager I,Lager H
006,Paket an Kunde übergeben,2024-02-12 23:43:13,Paul Zimmer,7.77,Produkt G,95.0,Firma13,Lager B,Lager F
006,Bestellstatus im System ändern,2024-02-13 00:36:13,Sarah Schmidt,65.26,Produkt G,95.0,Firma13,Lager D,Lager A
007,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Sarah Schmidt,22.13,Produkt K,110.0,Firma11,Lager A,Lager B
007,Kunden-Daten in System übertragen,2024-02-12 16:34:13,Leonie Richter,23.61,Produkt K,110.0,Firma11,Lager B,Lager J
007,Zahlvorgang abschließen,2024-02-12 17:12:13,Emma Weber,86.06,Produkt K,110.0,Firma11,Lager A,Lager I
007,Bestellung im System eintragen,2024-02-12 17:29:13,Leonie Richter,77.32,Produkt K,110.0,Firma11,Lager B,Lager H
007,Lagerbestand überprüfen,2024-02-12 18:29:13,Emma Weber,26.96,Produkt K,110.0,Firma11,Lager A,Lager H
007,Auftragsabwicklung im System starten,2024-02-12 19:19:13,David Meyer,29.78,Produkt K,110.0,Firma11,Lager G,Lager D
007,Artikel zusammenstellen,2024-02-12 19:40:13,Hannah Meyer,27.4,Produkt K,110.0,Firma11,Lager J,Lager E
007,Versicherungs-Bescheinigung dazulegen,2024-02-12 20:14:13,Lena Mueller,50.52,Produkt K,110.0,Firma11,Lager J,Lager D
007,Ware verpacken,2024-02-12 20:44:13,Lisa Mueller,67.02,Produkt K,110.0,Firma11,Lager F,Lager G
007,Gewicht prüfen,2024-02-12 20:59:13,David Meyer,94.23,Produkt K,110.0,Firma11,Lager D,Lager C
007,Anzahl der Artikel überprüfen,2024-02-12 21:08:13,Lisa Mueller,71.94,Produkt K,110.0,Firma11,Lager C,Lager F
007,Verpackung prüfen,2024-02-12 21:34:13,Sophia Lang,59.83,Produkt K,110.0,Firma11,Lager F,Lager E
007,Informationen an Transporteur übermitteln,2024-02-12 22:12:13,David Meyer,30.4,Produkt K,110.0,Firma11,Lager F,Lager G
007,Paket an Transporteur übergeben,2024-02-12 22:26:13,Emma Weber,88.98,Produkt K,110.0,Firma11,Lager D,Lager I
007,Bestellstatus im System ändern,2024-02-12 22:40:13,Max Mustermann,14.95,Produkt K,110.0,Firma11,Lager D,Lager J
008,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Emilia Wagner,73.13,Produkt M,95.0,Firma6,Lager J,Lager B
008,Kunden-Daten in System übertragen,2024-02-12 16:15:13,Lena Mueller,87.38,Produkt M,95.0,Firma6,Lager F,Lager E
008,Zahlvorgang abschließen,2024-02-12 16:21:13,Nico Schmidt,33.77,Produkt M,95.0,Firma6,Lager I,Lager G
008,Bestellung im System eintragen,2024-02-12 17:19:13,Hannah Meyer,79.83,Produkt M,95.0,Firma6,Lager C,Lager E
008,Lagerbestand überprüfen,2024-02-12 18:17:13,Leonie Richter,74.19,Produkt M,95.0,Firma6,Lager E,Lager D
008,Auftragsabwicklung im System starten,2024-02-12 18:52:13,Noah Becker,75.82,Produkt M,95.0,Firma6,Lager F,Lager A
008,Artikel zusammenstellen,2024-02-12 19:50:13,Sophia Lang,31.62,Produkt M,95.0,Firma6,Lager D,Lager B
008,Ware verpacken,2024-02-12 19:59:13,Emma Weber,24.81,Produkt M,95.0,Firma6,Lager C,Lager E
008,Gewicht prüfen,2024-02-12 20:08:13,Noah Becker,59.53,Produkt M,95.0,Firma6,Lager J,Lager B
008,Anzahl der Artikel überprüfen,2024-02-12 21:04:13,David Meyer,21.23,Produkt M,95.0,Firma6,Lager F,Lager B
008,Verpackung prüfen,2024-02-12 21:05:13,Leonie Richter,19.52,Produkt M,95.0,Firma6,Lager B,Lager F
008,Paket zur Warenausgabe bringen,2024-02-12 21:50:13,Nico Schmidt,73.2,Produkt M,95.0,Firma6,Lager J,Lager J
008,Zahlungsabwicklung durchführen,2024-02-12 22:06:13,Timo Wagner,34.04,Produkt M,95.0,Firma6,Lager E,Lager J
008,Paket an Kunde übergeben,2024-02-12 22:57:13,Laura Fischer,99.52,Produkt M,95.0,Firma6,Lager C,Lager F
008,Bestellstatus im System ändern,2024-02-12 23:00:13,Hannah Meyer,73.57,Produkt M,95.0,Firma6,Lager I,Lager D
009,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Noah Becker,59.84,Produkt C,80.0,Firma6,Lager D,Lager E
009,Kunden-Daten in System übertragen,2024-02-12 16:10:13,Mia Schmitt,43.22,Produkt C,80.0,Firma6,Lager C,Lager H
009,Zahlvorgang abschließen,2024-02-12 17:00:13,Sophia Lang,5.45,Produkt C,80.0,Firma6,Lager D,Lager H
009,Bestellung im System eintragen,2024-02-12 17:11:13,Jonas Richter,92.89,Produkt C,80.0,Firma6,Lager H,Lager E
009,Lagerbestand überprüfen,2024-02-12 17:49:13,Sophia Lang,68.54,Produkt C,80.0,Firma6,Lager E,Lager J
009,Auftragsabwicklung im System starten,2024-02-12 18:44:13,Noah Becker,57.18,Produkt C,80.0,Firma6,Lager G,Lager D
009,Artikel zusammenstellen,2024-02-12 19:35:13,Sarah Schmidt,27.06,Produkt C,80.0,Firma6,Lager C,Lager A
009,Ware verpacken,2024-02-12 19:55:13,Jan Becker,72.05,Produkt C,80.0,Firma6,Lager D,Lager E
009,Gewicht prüfen,2024-02-12 20:48:13,David Meyer,21.71,Produkt C,80.0,Firma6,Lager B,Lager I
009,Anzahl der Artikel überprüfen,2024-02-12 21:04:13,Leonie Richter,5.01,Produkt C,80.0,Firma6,Lager D,Lager D
009,Verpackung prüfen,2024-02-12 21:56:13,Leonie Richter,67.88,Produkt C,80.0,Firma6,Lager C,Lager E
009,Paket zur Warenausgabe bringen,2024-02-12 22:00:13,Emilia Wagner,17.33,Produkt C,80.0,Firma6,Lager F,Lager D
009,Zahlungsabwicklung durchführen,2024-02-12 22:12:13,Paul Zimmer,99.28,Produkt C,80.0,Firma6,Lager A,Lager F
009,Paket an Kunde übergeben,2024-02-12 22:18:13,Sarah Schmidt,74.09,Produkt C,80.0,Firma6,Lager E,Lager J
009,Bestellstatus im System ändern,2024-02-12 22:32:13,Max Mustermann,75.98,Produkt C,80.0,Firma6,Lager B,Lager I
010,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Lisa Mueller,80.33,Produkt K,110.0,Firma1,Lager C,Lager A
010,Kunden-Daten in System übertragen,2024-02-12 16:51:13,Nico Schmidt,65.62,Produkt K,110.0,Firma1,Lager D,Lager A
010,Rechnungsadesse aufnehmen,2024-02-12 17:00:13,Emma Weber,23.01,Produkt K,110.0,Firma1,Lager A,Lager E
010,Rechnungsadesse im System eintragen,2024-02-12 17:21:13,Lisa Schulz,5.08,Produkt K,110.0,Firma1,Lager I,Lager G
010,Bestellung im System eintragen,2024-02-12 17:53:13,Paul Zimmer,55.63,Produkt K,110.0,Firma1,Lager A,Lager D
010,Lagerbestand überprüfen,2024-02-12 18:34:13,Sophia Lang,49.77,Produkt K,110.0,Firma1,Lager A,Lager A
010,Auftragsabwicklung im System starten,2024-02-12 19:06:13,Lisa Schulz,85.14,Produkt K,110.0,Firma1,Lager H,Lager G
010,Artikel zusammenstellen,2024-02-12 19:14:13,Emilia Wagner,41.43,Produkt K,110.0,Firma1,Lager I,Lager A
010,Ware verpacken,2024-02-12 19:15:13,Max Mustermann,64.28,Produkt K,110.0,Firma1,Lager D,Lager J
010,Gewicht prüfen,2024-02-12 19:31:13,Sophia Lang,24.71,Produkt K,110.0,Firma1,Lager A,Lager E
010,Anzahl der Artikel überprüfen,2024-02-12 20:12:13,Timo Wagner,48.57,Produkt K,110.0,Firma1,Lager B,Lager C
010,Verpackung prüfen,2024-02-12 20:47:13,Paul Zimmer,79.77,Produkt K,110.0,Firma1,Lager J,Lager I
010,Fehler im System eintrgen,2024-02-12 21:44:13,Sarah Schmidt,65.54,Produkt K,110.0,Firma1,Lager H,Lager I
010,Bestandsverwaltung informieren,2024-02-12 22:16:13,Timo Wagner,74.83,Produkt K,110.0,Firma1,Lager A,Lager G
010,Lagerbestand überprüfen,2024-02-12 22:34:13,Leonie Richter,16.32,Produkt K,110.0,Firma1,Lager C,Lager B
010,Auftragsabwicklung im System starten,2024-02-12 22:41:13,Noah Becker,41.97,Produkt K,110.0,Firma1,Lager I,Lager D
010,Artikel zusammenstellen,2024-02-12 23:19:13,Emma Weber,99.12,Produkt K,110.0,Firma1,Lager B,Lager D
010,Ware verpacken,2024-02-13 00:19:13,Lisa Mueller,10.81,Produkt K,110.0,Firma1,Lager J,Lager D
010,Gewicht prüfen,2024-02-13 00:31:13,Jonas Richter,63.83,Produkt K,110.0,Firma1,Lager B,Lager A
010,Anzahl der Artikel überprüfen,2024-02-13 00:54:13,David Meyer,10.24,Produkt K,110.0,Firma1,Lager A,Lager B
010,Verpackung prüfen,2024-02-13 01:22:13,Paul Zimmer,30.1,Produkt K,110.0,Firma1,Lager D,Lager C
010,Bezahlaufforderung an Kunde schicken,2024-02-13 01:52:13,Nico Schmidt,71.33,Produkt K,110.0,Firma1,Lager I,Lager J
010,Informationen an Transporteur übermitteln,2024-02-13 02:17:13,Timo Wagner,38.74,Produkt K,110.0,Firma1,Lager B,Lager B
010,Paket an Transporteur übergeben,2024-02-13 02:53:13,Mia Schmitt,92.52,Produkt K,110.0,Firma1,Lager H,Lager E
010,Bestellstatus im System ändern,2024-02-13 03:37:13,Mia Schmitt,14.1,Produkt K,110.0,Firma1,Lager J,Lager H
011,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Jonas Richter,94.6,Produkt L,140.0,Firma13,Lager A,Lager I
011,Kunden-Daten in System übertragen,2024-02-12 17:06:13,Emilia Wagner,82.85,Produkt L,140.0,Firma13,Lager F,Lager F
011,Zahlvorgang abschließen,2024-02-12 17:53:13,Sarah Schmidt,62.04,Produkt L,140.0,Firma13,Lager C,Lager G
011,Bestellung im System eintragen,2024-02-12 18:00:13,Timo Wagner,58.11,Produkt L,140.0,Firma13,Lager D,Lager D
011,Lagerbestand überprüfen,2024-02-12 18:29:13,Emma Weber,40.44,Produkt L,140.0,Firma13,Lager E,Lager E
011,Auftragsabwicklung im System starten,2024-02-12 18:40:13,Hannah Meyer,18.99,Produkt L,140.0,Firma13,Lager I,Lager B
011,Artikel zusammenstellen,2024-02-12 19:20:13,Paul Zimmer,16.15,Produkt L,140.0,Firma13,Lager I,Lager D
011,Ware verpacken,2024-02-12 19:30:13,Jan Becker,70.77,Produkt L,140.0,Firma13,Lager I,Lager I
011,Gewicht prüfen,2024-02-12 20:29:13,Emilia Wagner,16.0,Produkt L,140.0,Firma13,Lager A,Lager C
011,Anzahl der Artikel überprüfen,2024-02-12 20:57:13,Timo Wagner,62.92,Produkt L,140.0,Firma13,Lager H,Lager I
011,Verpackung prüfen,2024-02-12 21:43:13,Leonie Richter,82.16,Produkt L,140.0,Firma13,Lager G,Lager F
011,Fehler im System eintrgen,2024-02-12 21:44:13,Timo Wagner,7.37,Produkt L,140.0,Firma13,Lager I,Lager E
011,Bestandsverwaltung informieren,2024-02-12 22:10:13,Mia Schmitt,76.07,Produkt L,140.0,Firma13,Lager C,Lager B
011,Lagerbestand überprüfen,2024-02-12 22:58:13,Timo Wagner,58.98,Produkt L,140.0,Firma13,Lager A,Lager I
011,Auftragsabwicklung im System starten,2024-02-12 23:29:13,Lena Mueller,35.97,Produkt L,140.0,Firma13,Lager B,Lager E
011,Artikel zusammenstellen,2024-02-12 23:40:13,Max Mustermann,14.51,Produkt L,140.0,Firma13,Lager F,Lager H
011,Ware verpacken,2024-02-13 00:32:13,Jan Becker,94.8,Produkt L,140.0,Firma13,Lager J,Lager B
011,Gewicht prüfen,2024-02-13 01:23:13,Timo Wagner,47.81,Produkt L,140.0,Firma13,Lager D,Lager C
011,Anzahl der Artikel überprüfen,2024-02-13 02:09:13,Luca Huber,26.37,Produkt L,140.0,Firma13,Lager H,Lager F
011,Verpackung prüfen,2024-02-13 02:48:13,Max Mustermann,55.32,Produkt L,140.0,Firma13,Lager I,Lager A
011,Paket zur Warenausgabe bringen,2024-02-13 02:56:13,Laura Fischer,61.57,Produkt L,140.0,Firma13,Lager I,Lager C
011,Zahlungsabwicklung durchführen,2024-02-13 03:44:13,Max Mustermann,51.08,Produkt L,140.0,Firma13,Lager J,Lager I
011,Paket an Kunde übergeben,2024-02-13 03:49:13,Max Mustermann,85.09,Produkt L,140.0,Firma13,Lager D,Lager I
011,Bestellstatus im System ändern,2024-02-13 04:06:13,Mia Schmitt,97.7,Produkt L,140.0,Firma13,Lager H,Lager H
012,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Emma Weber,59.68,Produkt I,90.0,Firma4,Lager F,Lager E
012,Kunden-Daten in System übertragen,2024-02-12 16:26:13,Laura Fischer,8.51,Produkt I,90.0,Firma4,Lager F,Lager F
012,Zahlvorgang abschließen,2024-02-12 17:23:13,Sarah Schmidt,72.14,Produkt I,90.0,Firma4,Lager G,Lager D
012,Bestellung im System eintragen,2024-02-12 18:01:13,Laura Fischer,61.37,Produkt I,90.0,Firma4,Lager G,Lager I
012,Lagerbestand überprüfen,2024-02-12 18:53:13,Emilia Wagner,10.8,Produkt I,90.0,Firma4,Lager H,Lager A
012,Auftragsabwicklung im System starten,2024-02-12 19:23:13,Lisa Schulz,11.46,Produkt I,90.0,Firma4,Lager J,Lager C
012,Artikel zusammenstellen,2024-02-12 19:25:13,Laura Fischer,20.09,Produkt I,90.0,Firma4,Lager C,Lager D
012,Ware verpacken,2024-02-12 20:07:13,Noah Becker,21.37,Produkt I,90.0,Firma4,Lager A,Lager G
012,Gewicht prüfen,2024-02-12 21:05:13,Leonie Richter,8.64,Produkt I,90.0,Firma4,Lager J,Lager F
012,Anzahl der Artikel überprüfen,2024-02-12 21:40:13,Max Mustermann,92.96,Produkt I,90.0,Firma4,Lager I,Lager G
012,Verpackung prüfen,2024-02-12 22:12:13,Max Mustermann,56.87,Produkt I,90.0,Firma4,Lager C,Lager I
012,Paket zur Warenausgabe bringen,2024-02-12 22:28:13,Emilia Wagner,34.98,Produkt I,90.0,Firma4,Lager C,Lager I
012,Paket an Kunde übergeben,2024-02-12 23:10:13,Noah Becker,6.44,Produkt I,90.0,Firma4,Lager H,Lager C
012,Bestellstatus im System ändern,2024-02-12 23:54:13,Hannah Meyer,87.2,Produkt I,90.0,Firma4,Lager B,Lager I
013,Kunden-Daten aufnehmen,2024-02-12 16:08:13,Sarah Schmidt,92.35,Produkt D,70.0,Firma7,Lager F,Lager G
013,Kunden-Daten in System übertragen,2024-02-12 17:06:13,Emma Weber,81.74,Produkt D,70.0,Firma7,Lager C,Lager G
013,Zahlvorgang abschließen,2024-02-12 17:35:13,Luca Huber,46.06,Produkt D,70.0,Firma7,Lager E,Lager G
013,Bestellung im System eintragen,2024-02-12 18:18:13,Laura Fischer,24.31,Produkt D,70.0,Firma7,Lager G,Lager E
013,Lagerbestand überprüfen,2024-02-12 19:01:13,Noah Becker,22.54,Produkt D,70.0,Firma7,Lager C,Lager E
013,Auftragsabwicklung im System starten,2024-02-12 19:47:13,Sarah Schmidt,91.5,Produkt D,70.0,Firma7,Lager C,Lager C
013,Artikel zusammenstellen,2024-02-12 20:03:13,Sarah Schmidt,76.05,Produkt D,70.0,Firma7,Lager J,Lager B
013,Ware verpacken,2024-02-12 20:38:13,Sophia Lang,72.31,Produkt D,70.0,Firma7,Lager C,Lager I
013,Gewicht prüfen,2024-02-12 20:39:13,Nico Schmidt,35.07,Produkt D,70.0,Firma7,Lager D,Lager E
013,Anzahl der Artikel überprüfen,2024-02-12 20:57:13,Laura Fischer,25.36,Produkt D,70.0,Firma7,Lager G,Lager A
013,Verpackung prüfen,2024-02-12 21:06:13,Paul Zimmer,35.0,Produkt D,70.0,Firma7,Lager G,Lager D
013,Fehler im System eintrgen,2024-02-12 21:48:13,Lisa Schulz,9.34,Produkt D,70.0,Firma7,Lager J,Lager G
013,Bestandsverwaltung informieren,2024-02-12 22:06:13,Lisa Mueller,31.89,Produkt D,70.0,Firma7,Lager C,Lager E
