Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
005,Kunden-Daten in System übertragen,2024-02-26 19:53:12,Paul Zimmer,49.48,Produkt O,"120,0",General Electric,Lager J,Lager B
005,Zahlvorgang abschließen,2024-02-26 19:55:12,Jonas Richter,60.98,Produkt O,"120,0",General Electric,Lager F,Lager E
005,Bestellung im System eintragen,2024-02-26 20:51:12,Lisa Mueller,81.46,Produkt O,"120,0",General Electric,Lager F,Lager J
005,Lagerbestand überprüfen,2024-02-26 21:13:12,Sophia Lang,68.22,Produkt O,"120,0",General Electric,Lager G,Lager G
005,Auftragsabwicklung im System starten,2024-02-26 22:07:12,Emilia Wagner,25.73,Produkt O,"120,0",General Electric,Lager J,Lager C
005,Artikel zusammenstellen,2024-02-26 22:29:12,Paul Zimmer,22.91,Produkt O,"120,0",General Electric,Lager J,Lager B
005,Ware verpacken,2024-02-26 23:04:12,Jan Becker,71.97,Produkt O,"120,0",General Electric,Lager A,Lager B
005,Gewicht prüfen,2024-02-26 23:08:12,Jan Becker,63.4,Produkt O,"120,0",General Electric,Lager F,Lager A
005,Anzahl der Artikel überprüfen,2024-02-26 23:31:12,Timo Wagner,11.77,Produkt O,"120,0",General Electric,Lager E,Lager H
005,Verpackung prüfen,2024-02-27 00:00:12,Laura Fischer,13.61,Produkt O,"120,0",General Electric,Lager D,Lager D
005,Paket zur Warenausgabe bringen,2024-02-27 00:32:12,Sarah Schmidt,69.39,Produkt O,"120,0",General Electric,Lager C,Lager D
005,Paket an Kunde übergeben,2024-02-27 01:01:12,David Meyer,67.92,Produkt O,"120,0",General Electric,Lager F,Lager A
005,Bestellstatus im System ändern,2024-02-27 01:17:12,Jan Becker,29.96,Produkt O,"120,0",General Electric,Lager H,Lager E
006,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Hannah Meyer,76.8,Produkt S,"90,0",Honda Motor,Lager F,Lager E
006,Kunden-Daten in System übertragen,2024-02-26 20:37:12,Lena Mueller,57.46,Produkt S,"90,0",Honda Motor,Lager D,Lager F
006,Zahlvorgang abschließen,2024-02-26 21:26:12,Noah Becker,51.71,Produkt S,"90,0",Honda Motor,Lager E,Lager E
006,Bestellung im System eintragen,2024-02-26 21:43:12,Lisa Schulz,14.09,Produkt S,"90,0",Honda Motor,Lager D,Lager B
006,Lagerbestand überprüfen,2024-02-26 21:58:12,Jonas Richter,18.71,Produkt S,"90,0",Honda Motor,Lager H,Lager E
006,Auftragsabwicklung im System starten,2024-02-26 22:21:12,Nico Schmidt,78.48,Produkt S,"90,0",Honda Motor,Lager J,Lager D
006,Artikel zusammenstellen,2024-02-26 22:41:12,Paul Zimmer,31.69,Produkt S,"90,0",Honda Motor,Lager I,Lager B
006,Ware verpacken,2024-02-26 23:27:12,David Meyer,26.4,Produkt S,"90,0",Honda Motor,Lager C,Lager E
006,Gewicht prüfen,2024-02-27 00:18:12,Noah Becker,36.1,Produkt S,"90,0",Honda Motor,Lager F,Lager D
006,Anzahl der Artikel überprüfen,2024-02-27 00:57:12,Jonas Richter,10.71,Produkt S,"90,0",Honda Motor,Lager G,Lager H
006,Verpackung prüfen,2024-02-27 01:24:12,Lena Mueller,40.13,Produkt S,"90,0",Honda Motor,Lager E,Lager E
006,Paket zur Warenausgabe bringen,2024-02-27 02:24:12,Noah Becker,12.63,Produkt S,"90,0",Honda Motor,Lager I,Lager A
006,Paket an Kunde übergeben,2024-02-27 03:21:12,Timo Wagner,30.19,Produkt S,"90,0",Honda Motor,Lager C,Lager B
006,Bestellstatus im System ändern,2024-02-27 03:57:12,Timo Wagner,64.29,Produkt S,"90,0",Honda Motor,Lager E,Lager H
007,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Leonie Richter,82.46,Produkt C,"80,0",Hitachi,Lager C,Lager G
007,Kunden-Daten in System übertragen,2024-02-26 20:23:12,Paul Zimmer,48.52,Produkt C,"80,0",Hitachi,Lager E,Lager F
007,Zahlvorgang abschließen,2024-02-26 21:07:12,Sophia Lang,40.61,Produkt C,"80,0",Hitachi,Lager B,Lager D
007,Bestellung im System eintragen,2024-02-26 21:16:12,Jonas Richter,33.59,Produkt C,"80,0",Hitachi,Lager J,Lager B
007,Lagerbestand überprüfen,2024-02-26 22:07:12,Hannah Meyer,52.09,Produkt C,"80,0",Hitachi,Lager H,Lager A
007,Auftragsabwicklung im System starten,2024-02-26 22:35:12,Paul Zimmer,11.32,Produkt C,"80,0",Hitachi,Lager I,Lager I
007,Artikel zusammenstellen,2024-02-26 22:59:12,Timo Wagner,19.79,Produkt C,"80,0",Hitachi,Lager C,Lager J
007,Ware verpacken,2024-02-26 23:01:12,Sophia Lang,16.6,Produkt C,"80,0",Hitachi,Lager I,Lager C
007,Gewicht prüfen,2024-02-27 00:00:12,Lisa Mueller,33.66,Produkt C,"80,0",Hitachi,Lager D,Lager I
007,Anzahl der Artikel überprüfen,2024-02-27 00:48:12,Timo Wagner,50.84,Produkt C,"80,0",Hitachi,Lager B,Lager H
007,Verpackung prüfen,2024-02-27 01:35:12,Sophia Lang,99.88,Produkt C,"80,0",Hitachi,Lager J,Lager B
007,Paket zur Warenausgabe bringen,2024-02-27 02:24:12,Sarah Schmidt,67.75,Produkt C,"80,0",Hitachi,Lager C,Lager J
007,Zahlungsabwicklung durchführen,2024-02-27 02:30:12,Luca Huber,82.43,Produkt C,"80,0",Hitachi,Lager J,Lager A
007,Paket an Kunde übergeben,2024-02-27 02:36:12,Luca Huber,89.14,Produkt C,"80,0",Hitachi,Lager I,Lager C
007,Bestellstatus im System ändern,2024-02-27 02:54:12,Paul Zimmer,14.62,Produkt C,"80,0",Hitachi,Lager F,Lager E
008,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Leonie Richter,64.46,Produkt E,"150,0",Mitsubishi Electric,Lager I,Lager I
008,Kunden-Daten in System übertragen,2024-02-26 20:16:12,Hannah Meyer,20.96,Produkt E,"150,0",Mitsubishi Electric,Lager E,Lager G
008,Zahlvorgang abschließen,2024-02-26 20:34:12,Jonas Richter,86.87,Produkt E,"150,0",Mitsubishi Electric,Lager C,Lager B
008,Bestellung im System eintragen,2024-02-26 21:16:12,Jonas Richter,81.76,Produkt E,"150,0",Mitsubishi Electric,Lager C,Lager B
008,Lagerbestand überprüfen,2024-02-26 21:37:12,Nico Schmidt,87.39,Produkt E,"150,0",Mitsubishi Electric,Lager J,Lager J
008,Auftragsabwicklung im System starten,2024-02-26 22:04:12,Paul Zimmer,20.89,Produkt E,"150,0",Mitsubishi Electric,Lager I,Lager C
008,Artikel zusammenstellen,2024-02-26 22:38:12,Max Mustermann,39.81,Produkt E,"150,0",Mitsubishi Electric,Lager J,Lager B
008,Ware verpacken,2024-02-26 23:29:12,Mia Schmitt,47.79,Produkt E,"150,0",Mitsubishi Electric,Lager E,Lager G
008,Gewicht prüfen,2024-02-27 00:04:12,Nico Schmidt,85.18,Produkt E,"150,0",Mitsubishi Electric,Lager A,Lager A
008,Anzahl der Artikel überprüfen,2024-02-27 00:26:12,Mia Schmitt,39.83,Produkt E,"150,0",Mitsubishi Electric,Lager F,Lager B
008,Verpackung prüfen,2024-02-27 01:20:12,Laura Fischer,66.7,Produkt E,"150,0",Mitsubishi Electric,Lager I,Lager B
008,Paket zur Warenausgabe bringen,2024-02-27 01:24:12,Jan Becker,58.41,Produkt E,"150,0",Mitsubishi Electric,Lager J,Lager H
008,Paket an Kunde übergeben,2024-02-27 01:58:12,Emilia Wagner,75.73,Produkt E,"150,0",Mitsubishi Electric,Lager G,Lager D
008,Bestellstatus im System ändern,2024-02-27 02:21:12,Sophia Lang,40.02,Produkt E,"150,0",Mitsubishi Electric,Lager B,Lager A
009,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Laura Fischer,87.59,Produkt E,"150,0",Volkswagen,Lager B,Lager F
009,Kunden-Daten in System übertragen,2024-02-26 20:37:12,Mia Schmitt,53.87,Produkt E,"150,0",Volkswagen,Lager I,Lager A
009,Zahlvorgang abschließen,2024-02-26 20:53:12,Jonas Richter,56.59,Produkt E,"150,0",Volkswagen,Lager I,Lager D
009,Bestellung im System eintragen,2024-02-26 21:29:12,Jonas Richter,67.14,Produkt E,"150,0",Volkswagen,Lager B,Lager C
009,Lagerbestand überprüfen,2024-02-26 22:09:12,Lisa Schulz,31.83,Produkt E,"150,0",Volkswagen,Lager H,Lager J
009,Auftragsabwicklung im System starten,2024-02-26 23:09:12,Jan Becker,31.33,Produkt E,"150,0",Volkswagen,Lager A,Lager C
009,Artikel zusammenstellen,2024-02-26 23:15:12,Mia Schmitt,76.15,Produkt E,"150,0",Volkswagen,Lager J,Lager J
009,Ware verpacken,2024-02-26 23:25:12,Hannah Meyer,39.15,Produkt E,"150,0",Volkswagen,Lager C,Lager D
009,Gewicht prüfen,2024-02-26 23:44:12,David Meyer,28.24,Produkt E,"150,0",Volkswagen,Lager J,Lager C
009,Anzahl der Artikel überprüfen,2024-02-27 00:11:12,Nico Schmidt,56.65,Produkt E,"150,0",Volkswagen,Lager G,Lager E
009,Verpackung prüfen,2024-02-27 00:55:12,Sarah Schmidt,61.16,Produkt E,"150,0",Volkswagen,Lager E,Lager G
009,Paket zur Warenausgabe bringen,2024-02-27 01:46:12,Emma Weber,95.54,Produkt E,"150,0",Volkswagen,Lager J,Lager F
009,Zahlungsabwicklung durchführen,2024-02-27 02:03:12,Noah Becker,53.35,Produkt E,"150,0",Volkswagen,Lager B,Lager A
009,Paket an Kunde übergeben,2024-02-27 02:08:12,David Meyer,27.47,Produkt E,"150,0",Volkswagen,Lager H,Lager A
009,Bestellstatus im System ändern,2024-02-27 02:15:12,Luca Huber,11.64,Produkt E,"150,0",Volkswagen,Lager D,Lager H
010,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Sophia Lang,66.85,Produkt B,"120,0",Nestlé,Lager D,Lager G
010,Kunden-Daten in System übertragen,2024-02-26 20:36:12,Jonas Richter,33.82,Produkt B,"120,0",Nestlé,Lager F,Lager B
010,Zahlvorgang abschließen,2024-02-26 21:13:12,Leonie Richter,24.8,Produkt B,"120,0",Nestlé,Lager E,Lager B
010,Bestellung im System eintragen,2024-02-26 21:20:12,Mia Schmitt,18.86,Produkt B,"120,0",Nestlé,Lager A,Lager J
010,Lagerbestand überprüfen,2024-02-26 21:57:12,Hannah Meyer,21.87,Produkt B,"120,0",Nestlé,Lager J,Lager C
010,Auftragsabwicklung im System starten,2024-02-26 21:58:12,Lena Mueller,96.28,Produkt B,"120,0",Nestlé,Lager B,Lager B
010,Artikel zusammenstellen,2024-02-26 22:54:12,Lisa Mueller,62.86,Produkt B,"120,0",Nestlé,Lager D,Lager H
010,Ware verpacken,2024-02-26 22:56:12,Lisa Schulz,30.55,Produkt B,"120,0",Nestlé,Lager G,Lager D
010,Gewicht prüfen,2024-02-26 22:59:12,Nico Schmidt,81.84,Produkt B,"120,0",Nestlé,Lager I,Lager G
010,Anzahl der Artikel überprüfen,2024-02-26 23:47:12,Emilia Wagner,75.25,Produkt B,"120,0",Nestlé,Lager A,Lager B
010,Verpackung prüfen,2024-02-27 00:28:12,Leonie Richter,21.25,Produkt B,"120,0",Nestlé,Lager C,Lager J
010,Paket zur Warenausgabe bringen,2024-02-27 00:53:12,Laura Fischer,13.11,Produkt B,"120,0",Nestlé,Lager J,Lager G
010,Zahlungsabwicklung durchführen,2024-02-27 01:45:12,Max Mustermann,72.13,Produkt B,"120,0",Nestlé,Lager D,Lager J
010,Paket an Kunde übergeben,2024-02-27 02:36:12,Emma Weber,65.51,Produkt B,"120,0",Nestlé,Lager A,Lager B
010,Bestellstatus im System ändern,2024-02-27 03:18:12,Timo Wagner,12.0,Produkt B,"120,0",Nestlé,Lager G,Lager J
011,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Nico Schmidt,26.0,Produkt O,"120,0",Sony,Lager E,Lager F
011,Kunden-Daten in System übertragen,2024-02-26 20:40:12,Laura Fischer,44.3,Produkt O,"120,0",Sony,Lager J,Lager A
011,Zahlvorgang abschließen,2024-02-26 21:24:12,Lisa Mueller,32.02,Produkt O,"120,0",Sony,Lager I,Lager E
011,Bestellung im System eintragen,2024-02-26 21:41:12,Noah Becker,47.76,Produkt O,"120,0",Sony,Lager D,Lager F
011,Lagerbestand überprüfen,2024-02-26 22:21:12,Nico Schmidt,35.01,Produkt O,"120,0",Sony,Lager D,Lager D
011,Auftragsabwicklung im System starten,2024-02-26 23:09:12,Max Mustermann,41.7,Produkt O,"120,0",Sony,Lager C,Lager H
011,Artikel zusammenstellen,2024-02-26 23:22:12,Sarah Schmidt,73.4,Produkt O,"120,0",Sony,Lager I,Lager I
011,Ware verpacken,2024-02-26 23:39:12,Hannah Meyer,11.36,Produkt O,"120,0",Sony,Lager I,Lager G
011,Gewicht prüfen,2024-02-26 23:48:12,Jan Becker,31.89,Produkt O,"120,0",Sony,Lager F,Lager F
011,Anzahl der Artikel überprüfen,2024-02-27 00:23:12,Lisa Schulz,43.21,Produkt O,"120,0",Sony,Lager B,Lager F
011,Verpackung prüfen,2024-02-27 00:54:12,Jonas Richter,16.2,Produkt O,"120,0",Sony,Lager J,Lager I
011,Paket zur Warenausgabe bringen,2024-02-27 01:53:12,Max Mustermann,13.04,Produkt O,"120,0",Sony,Lager B,Lager E
011,Paket an Kunde übergeben,2024-02-27 02:52:12,Leonie Richter,38.1,Produkt O,"120,0",Sony,Lager G,Lager H
011,Bestellstatus im System ändern,2024-02-27 03:05:12,Mia Schmitt,90.24,Produkt O,"120,0",Sony,Lager H,Lager C
012,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Lena Mueller,11.59,Produkt G,"95,0",Procter & Gamble,Lager G,Lager F
012,Kunden-Daten in System übertragen,2024-02-26 20:46:12,Hannah Meyer,80.43,Produkt G,"95,0",Procter & Gamble,Lager C,Lager B
012,Zahlvorgang abschließen,2024-02-26 21:07:12,David Meyer,33.08,Produkt G,"95,0",Procter & Gamble,Lager D,Lager D
012,Bestellung im System eintragen,2024-02-26 21:23:12,Leonie Richter,48.11,Produkt G,"95,0",Procter & Gamble,Lager B,Lager F
012,Lagerbestand überprüfen,2024-02-26 22:19:12,Luca Huber,83.96,Produkt G,"95,0",Procter & Gamble,Lager A,Lager C
012,Auftragsabwicklung im System starten,2024-02-26 23:13:12,Jan Becker,92.76,Produkt G,"95,0",Procter & Gamble,Lager D,Lager J
012,Artikel zusammenstellen,2024-02-26 23:59:12,Jan Becker,60.37,Produkt G,"95,0",Procter & Gamble,Lager C,Lager C
012,Ware verpacken,2024-02-27 00:18:12,Laura Fischer,60.27,Produkt G,"95,0",Procter & Gamble,Lager A,Lager D
012,Gewicht prüfen,2024-02-27 00:29:12,Hannah Meyer,99.19,Produkt G,"95,0",Procter & Gamble,Lager A,Lager B
012,Anzahl der Artikel überprüfen,2024-02-27 01:26:12,Emma Weber,27.97,Produkt G,"95,0",Procter & Gamble,Lager B,Lager D
012,Verpackung prüfen,2024-02-27 01:38:12,Noah Becker,80.12,Produkt G,"95,0",Procter & Gamble,Lager I,Lager D
012,Paket zur Warenausgabe bringen,2024-02-27 02:19:12,Nico Schmidt,96.98,Produkt G,"95,0",Procter & Gamble,Lager C,Lager E
012,Zahlungsabwicklung durchführen,2024-02-27 02:57:12,Lena Mueller,56.18,Produkt G,"95,0",Procter & Gamble,Lager E,Lager A
012,Paket an Kunde übergeben,2024-02-27 03:46:12,Leonie Richter,70.63,Produkt G,"95,0",Procter & Gamble,Lager A,Lager G
012,Bestellstatus im System ändern,2024-02-27 04:35:12,Sophia Lang,9.72,Produkt G,"95,0",Procter & Gamble,Lager G,Lager E
013,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Luca Huber,58.48,Produkt N,"75,0",Boeing,Lager B,Lager D
013,Kunden-Daten in System übertragen,2024-02-26 19:51:12,Luca Huber,68.31,Produkt N,"75,0",Boeing,Lager G,Lager B
013,Zahlvorgang abschließen,2024-02-26 20:27:12,Noah Becker,49.21,Produkt N,"75,0",Boeing,Lager J,Lager F
013,Bestellung im System eintragen,2024-02-26 21:24:12,Jan Becker,37.07,Produkt N,"75,0",Boeing,Lager G,Lager D
013,Lagerbestand überprüfen,2024-02-26 22:12:12,Luca Huber,52.3,Produkt N,"75,0",Boeing,Lager I,Lager H
013,Auftragsabwicklung im System starten,2024-02-26 23:03:12,Luca Huber,10.22,Produkt N,"75,0",Boeing,Lager J,Lager I
013,Artikel zusammenstellen,2024-02-26 23:40:12,Leonie Richter,39.94,Produkt N,"75,0",Boeing,Lager B,Lager A
013,Ware verpacken,2024-02-27 00:28:12,Laura Fischer,94.5,Produkt N,"75,0",Boeing,Lager I,Lager A
013,Gewicht prüfen,2024-02-27 00:49:12,Noah Becker,44.82,Produkt N,"75,0",Boeing,Lager F,Lager D
013,Anzahl der Artikel überprüfen,2024-02-27 01:02:12,Lisa Mueller,11.96,Produkt N,"75,0",Boeing,Lager I,Lager B
013,Verpackung prüfen,2024-02-27 01:58:12,Mia Schmitt,94.71,Produkt N,"75,0",Boeing,Lager J,Lager E
013,Paket zur Warenausgabe bringen,2024-02-27 02:52:12,Leonie Richter,58.7,Produkt N,"75,0",Boeing,Lager G,Lager G
013,Paket an Kunde übergeben,2024-02-27 03:17:12,Hannah Meyer,13.8,Produkt N,"75,0",Boeing,Lager D,Lager A
013,Bestellstatus im System ändern,2024-02-27 04:02:12,Jan Becker,20.57,Produkt N,"75,0",Boeing,Lager F,Lager I
014,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Paul Zimmer,91.94,Produkt R,"130,0",PepsiCo,Lager F,Lager I
014,Kunden-Daten in System übertragen,2024-02-26 20:07:12,Jan Becker,93.31,Produkt R,"130,0",PepsiCo,Lager C,Lager A
014,Zahlvorgang abschließen,2024-02-26 20:40:12,Emilia Wagner,58.08,Produkt R,"130,0",PepsiCo,Lager H,Lager C
014,Bestellung im System eintragen,2024-02-26 21:31:12,Lisa Mueller,90.1,Produkt R,"130,0",PepsiCo,Lager H,Lager J
014,Lagerbestand überprüfen,2024-02-26 21:39:12,Leonie Richter,58.18,Produkt R,"130,0",PepsiCo,Lager I,Lager H
014,Auftragsabwicklung im System starten,2024-02-26 22:28:12,Emma Weber,5.84,Produkt R,"130,0",PepsiCo,Lager F,Lager D
014,Artikel zusammenstellen,2024-02-26 22:41:12,Noah Becker,50.81,Produkt R,"130,0",PepsiCo,Lager H,Lager D
014,Ware verpacken,2024-02-26 22:55:12,Emma Weber,74.45,Produkt R,"130,0",PepsiCo,Lager F,Lager H
014,Gewicht prüfen,2024-02-26 23:19:12,Emma Weber,9.29,Produkt R,"130,0",PepsiCo,Lager E,Lager F
014,Anzahl der Artikel überprüfen,2024-02-26 23:35:12,Timo Wagner,84.39,Produkt R,"130,0",PepsiCo,Lager H,Lager I
014,Verpackung prüfen,2024-02-27 00:26:12,Lisa Schulz,56.97,Produkt R,"130,0",PepsiCo,Lager D,Lager H
014,Paket zur Warenausgabe bringen,2024-02-27 01:03:12,Hannah Meyer,93.04,Produkt R,"130,0",PepsiCo,Lager G,Lager F
014,Paket an Kunde übergeben,2024-02-27 01:36:12,Lisa Schulz,79.14,Produkt R,"130,0",PepsiCo,Lager J,Lager H
014,Bestellstatus im System ändern,2024-02-27 01:46:12,Mia Schmitt,58.97,Produkt R,"130,0",PepsiCo,Lager D,Lager H
015,Kunden-Daten aufnehmen,2024-02-26 19:49:12,Nico Schmidt,58.5,Produkt F,"110,0",Sony,Lager A,Lager D
015,Kunden-Daten in System übertragen,2024-02-26 20:14:12,Sarah Schmidt,36.62,Produkt F,"110,0",Sony,Lager E,Lager F
