Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Ort
002,Auftragsabwicklung im System starten,2024-03-15 10:57:00,Bestandsverwaltung,Jan Becker,"3,43",Volkswagen,Produkt S,"90,0",online
002,Artikel zusammenstellen,2024-03-15 11:29:00,Lager,Mia Schmitt,"13,36",Volkswagen,Produkt S,"90,0",Lager C
002,Ware verpacken,2024-03-15 11:53:00,Lager,Jonas Richter,"5,51",Volkswagen,Produkt S,"90,0",Lager C
002,Gewicht prüfen,2024-03-15 12:18:00,Qualitätskontrolle,Noah Becker,"1,47",Volkswagen,Produkt S,"90,0",Lager C
002,Anzahl der Artikel überprüfen,2024-03-15 12:22:00,Qualitätskontrolle,Noah Becker,"4,78",Volkswagen,Produkt S,"90,0",Lager C
002,Verpackung prüfen,2024-03-15 12:56:00,Qualitätskontrolle,Noah Becker,"3,77",Volkswagen,Produkt S,"90,0",Lager C
002,Paket zur Warenausgabe bringen,2024-03-15 13:29:00,Warenausgang,Emma Weber,"7,31",Volkswagen,Produkt S,"90,0",Warenausgabe 2
002,Paket an Kunde übergeben,2024-03-15 13:35:00,Warenausgang,Emma Weber,"2,8",Volkswagen,Produkt S,"90,0",Warenausgabe 2
002,Bestellstatus im System ändern,2024-03-15 13:54:00,Warenausgang,Emma Weber,"2,44",Volkswagen,Produkt S,"90,0",Warenausgabe 2
003,Vollständigkeit der Daten prüfen,2024-03-15 08:00:00,Auftragsannahme,Sarah Schmidt,"6,52",Mitsubishi Electric,Produkt R,"130,0",online
003,Fehlende Daten ermitteln,2024-03-15 08:58:00,Auftragsannahme,Sarah Schmidt,"5,0",Mitsubishi Electric,Produkt R,"130,0",online
003,Kunden bzgl. fehlender Daten anschreiben,2024-03-15 09:50:00,Auftragsannahme,Sarah Schmidt,"6,79",Mitsubishi Electric,Produkt R,"130,0",online
003,Bestellung im System eintragen,2024-03-15 10:38:00,Auftragsannahme,Sarah Schmidt,"4,08",Mitsubishi Electric,Produkt R,"130,0",online
003,Lagerbestand überprüfen,2024-03-15 11:23:00,Bestandsverwaltung,Lisa Mueller,"5,04",Mitsubishi Electric,Produkt R,"130,0",online
003,Auftragsabwicklung im System starten,2024-03-15 12:05:00,Bestandsverwaltung,Jan Becker,"4,93",Mitsubishi Electric,Produkt R,"130,0",online
003,Artikel zusammenstellen,2024-03-15 13:01:00,Lager,Mia Schmitt,"12,97",Mitsubishi Electric,Produkt R,"130,0",Lager C
003,Ware verpacken,2024-03-15 13:45:00,Lager,Jonas Richter,"5,07",Mitsubishi Electric,Produkt R,"130,0",Lager C
003,Gewicht prüfen,2024-03-15 13:49:00,Qualitätskontrolle,Hannah Meyer,"2,78",Mitsubishi Electric,Produkt R,"130,0",Lager C
003,Anzahl der Artikel überprüfen,2024-03-15 14:42:00,Qualitätskontrolle,Hannah Meyer,"4,29",Mitsubishi Electric,Produkt R,"130,0",Lager C
003,Verpackung prüfen,2024-03-15 15:30:00,Qualitätskontrolle,Hannah Meyer,"3,06",Mitsubishi Electric,Produkt R,"130,0",Lager C
003,Bezahlaufforderung an Kunde schicken,2024-03-15 15:36:00,Warenausgang,Sophia Lang,"2,97",Mitsubishi Electric,Produkt R,"130,0",online
003,Bezahlaufforderung an Kunde schicken,2024-03-15 16:23:00,Warenausgang,Sophia Lang,"2,52",Mitsubishi Electric,Produkt R,"130,0",online
003,Informationen an Transporteur übermitteln,2024-03-15 16:48:00,Warenausgang,Sophia Lang,"4,72",Mitsubishi Electric,Produkt R,"130,0",online
003,Paket an Transporteur übergeben,2024-03-16 08:00:00,Warenausgang,Sophia Lang,"10,99",Mitsubishi Electric,Produkt R,"130,0",Warenausgabe 3
003,Bestellstatus im System ändern,2024-03-16 08:13:00,Warenausgang,Sophia Lang,"2,92",Mitsubishi Electric,Produkt R,"130,0",online
004,Kunden-Daten aufnehmen,2024-03-15 08:15:00,Auftragsannahme,Max Mustermann,"4,84",PepsiCo,Produkt B,"120,0",Schalter
004,Kunden-Daten auf Richtigkeit prüfen,2024-03-15 08:16:00,Auftragsannahme,Max Mustermann,"1,33",PepsiCo,Produkt B,"120,0",Schalter
004,Kunden-Daten in System übertragen,2024-03-15 08:45:00,Auftragsannahme,Max Mustermann,"2,25",PepsiCo,Produkt B,"120,0",online
004,Zahlvorgang durchführen,2024-03-15 09:35:00,Auftragsannahme,Max Mustermann,"2,62",PepsiCo,Produkt B,"120,0",Schalter
004,Bestellung im System eintragen,2024-03-15 10:22:00,Auftragsannahme,Max Mustermann,"4,22",PepsiCo,Produkt B,"120,0",online
004,Lagerbestand überprüfen,2024-03-15 11:19:00,Bestandsverwaltung,Nico Schmidt,"5,88",PepsiCo,Produkt B,"120,0",online
004,Auftragsabwicklung im System starten,2024-03-15 11:57:00,Bestandsverwaltung,Laura Fischer,"3,33",PepsiCo,Produkt B,"120,0",online
004,Artikel zusammenstellen,2024-03-15 12:18:00,Lager,Mia Schmitt,"10,1",PepsiCo,Produkt B,"120,0",Lager A
004,Versicherungs-Bescheinigung dazulegen,2024-03-15 12:21:00,Lager,Mia Schmitt,"1,13",PepsiCo,Produkt B,"120,0",Lager C
004,Ware verpacken,2024-03-15 12:46:00,Lager,Mia Schmitt,"5,82",PepsiCo,Produkt B,"120,0",Lager C
004,Versicherungs-Bescheinigung prüfen,2024-03-15 13:32:00,Qualitätskontrolle,Hannah Meyer,"2,31",PepsiCo,Produkt B,"120,0",Lager C
004,Gewicht prüfen,2024-03-15 14:09:00,Qualitätskontrolle,Hannah Meyer,"1,93",PepsiCo,Produkt B,"120,0",Lager C
004,Anzahl der Artikel überprüfen,2024-03-15 14:59:00,Qualitätskontrolle,Hannah Meyer,"2,76",PepsiCo,Produkt B,"120,0",Lager C
004,Verpackung prüfen,2024-03-15 15:21:00,Qualitätskontrolle,Hannah Meyer,"3,5",PepsiCo,Produkt B,"120,0",Lager C
004,Alte Verpackung entfernen,2024-03-15 16:19:00,Qualitätskontrolle,Hannah Meyer,"5,74",PepsiCo,Produkt B,"120,0",Lager C
004,Ware neu verpacken,2024-03-16 08:00:00,Qualitätskontrolle,Hannah Meyer,"7,13",PepsiCo,Produkt B,"120,0",Lager C
004,Informationen an Transporteur übermitteln,2024-03-16 08:20:00,Warenausgang,Leonie Richter,"2,03",PepsiCo,Produkt B,"120,0",online
004,Paket an Transporteur übergeben,2024-03-16 09:14:00,Warenausgang,Leonie Richter,"10,77",PepsiCo,Produkt B,"120,0",Warenausgabe 3
004,Bestellstatus im System ändern,2024-03-16 10:14:00,Warenausgang,Leonie Richter,"1,08",PepsiCo,Produkt B,"120,0",online
005,Vollständigkeit der Daten prüfen,2024-03-15 08:22:00,Auftragsannahme,Lena Mueller,"5,2",Nestlé,Produkt L,"140,0",online
005,Fehlende Daten ermitteln,2024-03-15 09:21:00,Auftragsannahme,Lena Mueller,"7,61",Nestlé,Produkt L,"140,0",online
005,Kunden bzgl. fehlender Daten anschreiben,2024-03-15 10:19:00,Auftragsannahme,Lena Mueller,"11,95",Nestlé,Produkt L,"140,0",online
005,Bestellung im System eintragen,2024-03-15 10:43:00,Auftragsannahme,Lena Mueller,"4,55",Nestlé,Produkt L,"140,0",online
005,Lagerbestand überprüfen,2024-03-15 10:47:00,Bestandsverwaltung,Paul Zimmer,"7,97",Nestlé,Produkt L,"140,0",online
005,Artikel bestellen,2024-03-15 11:26:00,Bestandsverwaltung,Paul Zimmer,"7,52",Nestlé,Produkt L,"140,0",online
005,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-15 11:55:00,Bestandsverwaltung,Nico Schmidt,"1,66",Nestlé,Produkt L,"140,0",online
005,Auftragsabwicklung im System starten,2024-03-15 12:34:00,Bestandsverwaltung,Paul Zimmer,"4,01",Nestlé,Produkt L,"140,0",online
005,Artikel zusammenstellen,2024-03-15 12:46:00,Lager,Jonas Richter,"14,22",Nestlé,Produkt L,"140,0",Lager A
005,Versicherungs-Bescheinigung dazulegen,2024-03-15 12:55:00,Lager,Jonas Richter,"1,7",Nestlé,Produkt L,"140,0",Lager C
005,Ware verpacken,2024-03-15 13:44:00,Lager,Jonas Richter,"4,32",Nestlé,Produkt L,"140,0",Lager C
005,Versicherungs-Bescheinigung prüfen,2024-03-15 13:55:00,Qualitätskontrolle,Hannah Meyer,"3,53",Nestlé,Produkt L,"140,0",Lager C
005,Versicherungs-Bescheinigung ausdrucken und dazulegen,2024-03-15 14:24:00,Qualitätskontrolle,Hannah Meyer,"5,96",Nestlé,Produkt L,"140,0",Lager C
005,Gewicht prüfen,2024-03-15 14:48:00,Qualitätskontrolle,Hannah Meyer,"1,17",Nestlé,Produkt L,"140,0",Lager C
005,Anzahl der Artikel überprüfen,2024-03-15 15:43:00,Qualitätskontrolle,Hannah Meyer,"2,83",Nestlé,Produkt L,"140,0",Lager C
005,Verpackung prüfen,2024-03-15 16:30:00,Qualitätskontrolle,Hannah Meyer,"3,19",Nestlé,Produkt L,"140,0",Lager C
005,Alte Verpackung entfernen,2024-03-16 08:00:00,Qualitätskontrolle,Hannah Meyer,"5,7",Nestlé,Produkt L,"140,0",Lager C
005,Ware neu verpacken,2024-03-16 08:24:00,Qualitätskontrolle,Hannah Meyer,"4,9",Nestlé,Produkt L,"140,0",Lager C
005,Informationen an Transporteur übermitteln,2024-03-16 08:34:00,Warenausgang,David Meyer,"2,23",Nestlé,Produkt L,"140,0",online
005,Paket an Transporteur übergeben,2024-03-16 08:45:00,Warenausgang,David Meyer,"6,81",Nestlé,Produkt L,"140,0",Warenausgabe 3
005,Bestellstatus im System ändern,2024-03-16 09:36:00,Warenausgang,David Meyer,"2,77",Nestlé,Produkt L,"140,0",online
006,Kunden-Daten aufnehmen,2024-03-15 08:32:00,Auftragsannahme,Lisa Schulz,"2,88",Hitachi,Produkt T,"85,0",Schalter
006,Kunden-Daten auf Richtigkeit prüfen,2024-03-15 08:46:00,Auftragsannahme,Lisa Schulz,"1,97",Hitachi,Produkt T,"85,0",Schalter
006,Kunden-Daten in System übertragen,2024-03-15 09:14:00,Auftragsannahme,Lisa Schulz,"1,09",Hitachi,Produkt T,"85,0",online
006,Rechnungsadesse aufnehmen,2024-03-15 09:37:00,Auftragsannahme,Lisa Schulz,"1,57",Hitachi,Produkt T,"85,0",Schalter
006,Rechnungsadesse im System eintragen,2024-03-15 09:48:00,Auftragsannahme,Lisa Schulz,"2,22",Hitachi,Produkt T,"85,0",online
006,Bestellung im System eintragen,2024-03-15 10:33:00,Auftragsannahme,Lisa Schulz,"5,06",Hitachi,Produkt T,"85,0",online
006,Lagerbestand überprüfen,2024-03-15 11:12:00,Bestandsverwaltung,Nico Schmidt,"5,12",Hitachi,Produkt T,"85,0",online
006,Auftragsabwicklung im System starten,2024-03-15 11:49:00,Bestandsverwaltung,Jan Becker,"3,75",Hitachi,Produkt T,"85,0",online
006,Artikel zusammenstellen,2024-03-15 12:34:00,Lager,Jonas Richter,"9,06",Hitachi,Produkt T,"85,0",Lager A
006,Ware verpacken,2024-03-15 12:57:00,Lager,Mia Schmitt,"4,13",Hitachi,Produkt T,"85,0",Lager C
006,Gewicht prüfen,2024-03-15 12:59:00,Qualitätskontrolle,Noah Becker,"2,23",Hitachi,Produkt T,"85,0",Lager C
006,Anzahl der Artikel überprüfen,2024-03-15 13:59:00,Qualitätskontrolle,Noah Becker,"3,4",Hitachi,Produkt T,"85,0",Lager C
006,Verpackung prüfen,2024-03-15 14:54:00,Qualitätskontrolle,Noah Becker,"3,14",Hitachi,Produkt T,"85,0",Lager C
006,Paket zur Warenausgabe bringen,2024-03-15 15:11:00,Warenausgang,Luca Huber,"5,18",Hitachi,Produkt T,"85,0",Warenausgabe 1
006,Paket an Kunde übergeben,2024-03-15 15:32:00,Warenausgang,Luca Huber,"2,04",Hitachi,Produkt T,"85,0",Warenausgabe 1
006,Bestellstatus im System ändern,2024-03-15 16:22:00,Warenausgang,Luca Huber,"2,98",Hitachi,Produkt T,"85,0",Warenausgabe 1
007,Vollständigkeit der Daten prüfen,2024-03-15 08:36:00,Auftragsannahme,Lena Mueller,"4,26",Volkswagen,Produkt R,"130,0",online
007,Fehlende Daten ermitteln,2024-03-15 08:43:00,Auftragsannahme,Lena Mueller,"5,52",Volkswagen,Produkt R,"130,0",online
007,Kunden bzgl. fehlender Daten anschreiben,2024-03-15 09:02:00,Auftragsannahme,Lena Mueller,"7,24",Volkswagen,Produkt R,"130,0",online
007,Bestellung im System eintragen,2024-03-15 09:17:00,Auftragsannahme,Lena Mueller,"8,61",Volkswagen,Produkt R,"130,0",online
007,Lagerbestand überprüfen,2024-03-15 09:54:00,Bestandsverwaltung,Laura Fischer,"4,22",Volkswagen,Produkt R,"130,0",online
007,Artikel bestellen,2024-03-15 10:30:00,Bestandsverwaltung,Nico Schmidt,"6,51",Volkswagen,Produkt R,"130,0",online
007,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-15 11:16:00,Bestandsverwaltung,Jan Becker,"2,11",Volkswagen,Produkt R,"130,0",online
007,Auftragsabwicklung im System starten,2024-03-15 11:32:00,Bestandsverwaltung,Paul Zimmer,"3,72",Volkswagen,Produkt R,"130,0",online
007,Artikel zusammenstellen,2024-03-15 11:34:00,Lager,Jonas Richter,"10,57",Volkswagen,Produkt R,"130,0",Lager A
007,Versicherungs-Bescheinigung dazulegen,2024-03-15 12:28:00,Lager,Jonas Richter,"1,67",Volkswagen,Produkt R,"130,0",Lager C
007,Ware verpacken,2024-03-15 12:50:00,Lager,Jonas Richter,"7,39",Volkswagen,Produkt R,"130,0",Lager C
007,Versicherungs-Bescheinigung prüfen,2024-03-15 13:21:00,Qualitätskontrolle,Hannah Meyer,"2,9",Volkswagen,Produkt R,"130,0",Lager C
007,Versicherungs-Bescheinigung ausdrucken und dazulegen,2024-03-15 14:14:00,Qualitätskontrolle,Hannah Meyer,"3,68",Volkswagen,Produkt R,"130,0",Lager C
007,Gewicht prüfen,2024-03-15 14:59:00,Qualitätskontrolle,Hannah Meyer,"1,53",Volkswagen,Produkt R,"130,0",Lager C
007,Anzahl der Artikel überprüfen,2024-03-15 15:23:00,Qualitätskontrolle,Hannah Meyer,"4,51",Volkswagen,Produkt R,"130,0",Lager C
007,Verpackung prüfen,2024-03-15 15:24:00,Qualitätskontrolle,Hannah Meyer,"3,04",Volkswagen,Produkt R,"130,0",Lager C
007,Alte Verpackung entfernen,2024-03-15 15:35:00,Qualitätskontrolle,Hannah Meyer,"5,38",Volkswagen,Produkt R,"130,0",Lager C
007,Ware neu verpacken,2024-03-15 16:18:00,Qualitätskontrolle,Hannah Meyer,"7,86",Volkswagen,Produkt R,"130,0",Lager C
007,Informationen an Transporteur übermitteln,2024-03-15 16:50:00,Warenausgang,Sophia Lang,"4,09",Volkswagen,Produkt R,"130,0",online
007,Paket an Transporteur übergeben,2024-03-16 08:00:00,Warenausgang,Sophia Lang,"10,72",Volkswagen,Produkt R,"130,0",Warenausgabe 3
007,Bestellstatus im System ändern,2024-03-16 08:26:00,Warenausgang,Sophia Lang,"2,22",Volkswagen,Produkt R,"130,0",online
008,Vollständigkeit der Daten prüfen,2024-03-15 08:34:00,Auftragsannahme,Timo Wagner,"5,24",Siemens,Produkt S,"90,0",online
008,Bestellung im System eintragen,2024-03-15 08:52:00,Auftragsannahme,Timo Wagner,"8,11",Siemens,Produkt S,"90,0",online
008,Lagerbestand überprüfen,2024-03-15 09:12:00,Bestandsverwaltung,Nico Schmidt,"2,48",Siemens,Produkt S,"90,0",online
008,Artikel bestellen,2024-03-15 09:16:00,Bestandsverwaltung,Nico Schmidt,"6,37",Siemens,Produkt S,"90,0",online
008,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-15 09:55:00,Bestandsverwaltung,Nico Schmidt,"1,18",Siemens,Produkt S,"90,0",online
008,Auftragsabwicklung im System starten,2024-03-15 10:14:00,Bestandsverwaltung,Laura Fischer,"5,72",Siemens,Produkt S,"90,0",online
008,Artikel zusammenstellen,2024-03-15 10:58:00,Lager,Jonas Richter,"13,54",Siemens,Produkt S,"90,0",Lager A
008,Ware verpacken,2024-03-15 11:01:00,Lager,Mia Schmitt,"7,55",Siemens,Produkt S,"90,0",Lager C
008,Gewicht prüfen,2024-03-15 11:10:00,Qualitätskontrolle,Emilia Wagner,"2,64",Siemens,Produkt S,"90,0",Lager C
008,Anzahl der Artikel überprüfen,2024-03-15 11:26:00,Qualitätskontrolle,Emilia Wagner,"4,75",Siemens,Produkt S,"90,0",Lager C
008,Verpackung prüfen,2024-03-15 11:48:00,Qualitätskontrolle,Emilia Wagner,"2,78",Siemens,Produkt S,"90,0",Lager C
008,Alte Verpackung entfernen,2024-03-15 12:13:00,Qualitätskontrolle,Emilia Wagner,"2,2",Siemens,Produkt S,"90,0",Lager C
008,Ware neu verpacken,2024-03-15 13:11:00,Qualitätskontrolle,Emilia Wagner,"3,76",Siemens,Produkt S,"90,0",Lager C
008,Paket zur Warenausgabe bringen,2024-03-15 13:12:00,Warenausgang,David Meyer,"6,13",Siemens,Produkt S,"90,0",Warenausgabe 2
008,Paket zur anderen Warenausgabe bringen,2024-03-15 13:45:00,Warenausgang,David Meyer,"4,89",Siemens,Produkt S,"90,0",Warenausgabe 1
008,Paket an Kunde übergeben,2024-03-15 14:32:00,Warenausgang,David Meyer,"2,19",Siemens,Produkt S,"90,0",Warenausgabe 1
008,Bestellstatus im System ändern,2024-03-15 14:49:00,Warenausgang,David Meyer,"2,47",Siemens,Produkt S,"90,0",Warenausgabe 1
009,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-15 08:32:00,Auftragsannahme,Lisa Schulz,"3,21",General Motors,Produkt H,"130,0",online
009,Bestellung im System eintragen,2024-03-15 09:26:00,Auftragsannahme,Lisa Schulz,"5,8",General Motors,Produkt H,"130,0",online
009,Lagerbestand überprüfen,2024-03-15 09:32:00,Bestandsverwaltung,Nico Schmidt,"2,69",General Motors,Produkt H,"130,0",online
009,Auftragsabwicklung im System starten,2024-03-15 09:45:00,Bestandsverwaltung,Lisa Mueller,"3,41",General Motors,Produkt H,"130,0",online
009,Artikel zusammenstellen,2024-03-15 10:01:00,Lager,Mia Schmitt,"14,37",General Motors,Produkt H,"130,0",Lager A
009,Ware verpacken,2024-03-15 10:51:00,Lager,Mia Schmitt,"7,96",General Motors,Produkt H,"130,0",Lager C
009,Gewicht prüfen,2024-03-15 11:41:00,Qualitätskontrolle,Emilia Wagner,"1,13",General Motors,Produkt H,"130,0",Lager C
009,Anzahl der Artikel überprüfen,2024-03-15 11:48:00,Qualitätskontrolle,Emilia Wagner,"2,23",General Motors,Produkt H,"130,0",Lager C
009,Verpackung prüfen,2024-03-15 12:21:00,Qualitätskontrolle,Emilia Wagner,"2,41",General Motors,Produkt H,"130,0",Lager C
009,Alte Verpackung entfernen,2024-03-15 12:46:00,Qualitätskontrolle,Emilia Wagner,"3,75",General Motors,Produkt H,"130,0",Lager C
009,Ware neu verpacken,2024-03-15 13:24:00,Qualitätskontrolle,Emilia Wagner,"3,53",General Motors,Produkt H,"130,0",Lager C
009,Bezahlaufforderung an Kunde schicken,2024-03-15 13:43:00,Warenausgang,Sophia Lang,"2,08",General Motors,Produkt H,"130,0",online
009,Bezahlaufforderung an Kunde schicken,2024-03-15 14:43:00,Warenausgang,Sophia Lang,"1,38",General Motors,Produkt H,"130,0",online
009,Informationen an Transporteur übermitteln,2024-03-15 14:56:00,Warenausgang,Sophia Lang,"4,95",General Motors,Produkt H,"130,0",online
009,Paket an Transporteur übergeben,2024-03-15 15:51:00,Warenausgang,Sophia Lang,"11,36",General Motors,Produkt H,"130,0",Warenausgabe 3
009,Bestellstatus im System ändern,2024-03-15 16:34:00,Warenausgang,Sophia Lang,"1,25",General Motors,Produkt H,"130,0",online
010,Kunden-Daten aufnehmen,2024-03-15 08:38:00,Auftragsannahme,Timo Wagner,"4,26",BASF,Produkt J,"75,0",Schalter
010,Kunden-Daten auf Richtigkeit prüfen,2024-03-15 09:05:00,Auftragsannahme,Timo Wagner,"1,16",BASF,Produkt J,"75,0",Schalter
010,Kunden-Daten in System übertragen,2024-03-15 09:08:00,Auftragsannahme,Timo Wagner,"1,39",BASF,Produkt J,"75,0",online
010,Zahlvorgang durchführen,2024-03-15 09:12:00,Auftragsannahme,Timo Wagner,"2,2",BASF,Produkt J,"75,0",Schalter
010,Zahlvorgang durchführen,2024-03-15 09:15:00,Auftragsannahme,Timo Wagner,"2,2",BASF,Produkt J,"75,0",Schalter
010,Bestellung im System eintragen,2024-03-15 09:57:00,Auftragsannahme,Timo Wagner,"4,71",BASF,Produkt J,"75,0",online
010,Lagerbestand überprüfen,2024-03-15 10:54:00,Bestandsverwaltung,Paul Zimmer,"5,72",BASF,Produkt J,"75,0",online
010,Auftragsabwicklung im System starten,2024-03-15 10:57:00,Bestandsverwaltung,Laura Fischer,"3,46",BASF,Produkt J,"75,0",online
010,Artikel zusammenstellen,2024-03-15 11:55:00,Lager,Jonas Richter,"12,31",BASF,Produkt J,"75,0",Lager C
010,Versicherungs-Bescheinigung dazulegen,2024-03-15 12:32:00,Lager,Jonas Richter,"1,2",BASF,Produkt J,"75,0",Lager C
010,Ware verpacken,2024-03-15 12:36:00,Lager,Jonas Richter,"4,91",BASF,Produkt J,"75,0",Lager C
010,Versicherungs-Bescheinigung prüfen,2024-03-15 13:29:00,Qualitätskontrolle,Emilia Wagner,"2,02",BASF,Produkt J,"75,0",Lager C
010,Versicherungs-Bescheinigung ausdrucken und dazulegen,2024-03-15 13:59:00,Qualitätskontrolle,Emilia Wagner,"4,68",BASF,Produkt J,"75,0",Lager C
010,Gewicht prüfen,2024-03-15 14:01:00,Qualitätskontrolle,Emilia Wagner,"1,46",BASF,Produkt J,"75,0",Lager C
010,Anzahl der Artikel überprüfen,2024-03-15 14:57:00,Qualitätskontrolle,Emilia Wagner,"3,86",BASF,Produkt J,"75,0",Lager C
010,Verpackung prüfen,2024-03-15 15:37:00,Qualitätskontrolle,Emilia Wagner,"3,83",BASF,Produkt J,"75,0",Lager C
010,Paket zur Warenausgabe bringen,2024-03-15 15:52:00,Warenausgang,Leonie Richter,"6,76",BASF,Produkt J,"75,0",Warenausgabe 2
010,Zahlungsabwicklung durchführen,2024-03-15 16:35:00,Warenausgang,Leonie Richter,"2,2",BASF,Produkt J,"75,0",Warenausgabe 2
010,Paket an Kunde übergeben,2024-03-16 08:00:00,Warenausgang,Leonie Richter,"2,66",BASF,Produkt J,"75,0",Warenausgabe 2
010,Bestellstatus im System ändern,2024-03-16 08:34:00,Warenausgang,Leonie Richter,"2,59",BASF,Produkt J,"75,0",Warenausgabe 2
011,Kunden-Daten aufnehmen,2024-03-15 08:50:00,Auftragsannahme,Max Mustermann,"2,87",Intel,Produkt G,"95,0",Schalter
011,Kunden-Daten auf Richtigkeit prüfen,2024-03-15 08:59:00,Auftragsannahme,Max Mustermann,"1,32",Intel,Produkt G,"95,0",Schalter
011,Kunden-Daten in System übertragen,2024-03-15 09:47:00,Auftragsannahme,Max Mustermann,"1,9",Intel,Produkt G,"95,0",online
011,Zahlvorgang durchführen,2024-03-15 10:47:00,Auftragsannahme,Max Mustermann,"2,92",Intel,Produkt G,"95,0",Schalter
011,Bestellung im System eintragen,2024-03-15 11:26:00,Auftragsannahme,Max Mustermann,"5,59",Intel,Produkt G,"95,0",online
011,Lagerbestand überprüfen,2024-03-15 11:38:00,Bestandsverwaltung,Lisa Mueller,"7,43",Intel,Produkt G,"95,0",online
011,Auftragsabwicklung im System starten,2024-03-15 11:49:00,Bestandsverwaltung,Nico Schmidt,"4,6",Intel,Produkt G,"95,0",online
011,Artikel zusammenstellen,2024-03-15 12:00:00,Lager,Mia Schmitt,"14,92",Intel,Produkt G,"95,0",Lager C
011,Ware verpacken,2024-03-15 12:13:00,Lager,Jonas Richter,"3,7",Intel,Produkt G,"95,0",Lager C
011,Gewicht prüfen,2024-03-15 12:30:00,Qualitätskontrolle,Hannah Meyer,"2,49",Intel,Produkt G,"95,0",Lager C
011,Anzahl der Artikel überprüfen,2024-03-15 13:08:00,Qualitätskontrolle,Hannah Meyer,"2,08",Intel,Produkt G,"95,0",Lager C
011,Verpackung prüfen,2024-03-15 13:35:00,Qualitätskontrolle,Hannah Meyer,"3,26",Intel,Produkt G,"95,0",Lager C
