Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Ort
003,Kunden-Daten aufnehmen,2024-03-14 08:13:00,Auftragsannahme,Max Mustermann,"3,55",Honda Motor,Produkt I,"90,0",Schalter
003,Kunden-Daten auf Richtigkeit prüfen,2024-03-14 08:59:00,Auftragsannahme,Lisa Schulz,"1,9",Honda Motor,Produkt I,"90,0",Schalter
003,Kunden-Daten in System übertragen,2024-03-14 09:13:00,Auftragsannahme,Sarah Schmidt,"1,77",Honda Motor,Produkt I,"90,0",online
003,Zahlvorgang durchführen,2024-03-14 09:49:00,Auftragsannahme,Lisa Schulz,"2,53",Honda Motor,Produkt I,"90,0",Schalter
003,Bestellung im System eintragen,2024-03-14 09:51:00,Auftragsannahme,Max Mustermann,"5,61",Honda Motor,Produkt I,"90,0",online
003,Lagerbestand überprüfen,2024-03-14 10:37:00,Bestandsverwaltung,Paul Zimmer,"5,69",Honda Motor,Produkt I,"90,0",online
003,Auftragsabwicklung im System starten,2024-03-14 11:25:00,Bestandsverwaltung,Jan Becker,"4,87",Honda Motor,Produkt I,"90,0",online
003,Artikel zusammenstellen,2024-03-14 11:59:00,Lager,Mia Schmitt,"13,11",Honda Motor,Produkt I,"90,0",Lager A
003,Ware verpacken,2024-03-14 12:34:00,Lager,Mia Schmitt,"4,51",Honda Motor,Produkt I,"90,0",Lager C
003,Gewicht prüfen,2024-03-14 13:02:00,Qualitätskontrolle,Emilia Wagner,"2,11",Honda Motor,Produkt I,"90,0",Lager C
003,Anzahl der Artikel überprüfen,2024-03-14 13:45:00,Qualitätskontrolle,Emilia Wagner,"4,4",Honda Motor,Produkt I,"90,0",Lager C
003,Verpackung prüfen,2024-03-14 14:10:00,Qualitätskontrolle,Emilia Wagner,"3,33",Honda Motor,Produkt I,"90,0",Lager C
003,Paket zur Warenausgabe bringen,2024-03-14 14:54:00,Warenausgang,Luca Huber,"8,04",Honda Motor,Produkt I,"90,0",Warenausgabe 2
003,Paket an Kunde übergeben,2024-03-14 15:49:00,Warenausgang,Luca Huber,"2,23",Honda Motor,Produkt I,"90,0",Warenausgabe 2
003,Bestellstatus im System ändern,2024-03-14 16:18:00,Warenausgang,Luca Huber,"1,28",Honda Motor,Produkt I,"90,0",Warenausgabe 2
004,Kunden-Daten aufnehmen,2024-03-14 08:11:00,Auftragsannahme,Timo Wagner,"4,02",Nestlé,Produkt D,"70,0",Schalter
004,Kunden-Daten auf Richtigkeit prüfen,2024-03-14 08:15:00,Auftragsannahme,Max Mustermann,"1,66",Nestlé,Produkt D,"70,0",Schalter
004,Kunden-Daten korrigieren,2024-03-14 08:55:00,Auftragsannahme,Lisa Schulz,"2,95",Nestlé,Produkt D,"70,0",Schalter
004,Kunden-Daten in System übertragen,2024-03-14 09:05:00,Auftragsannahme,Sarah Schmidt,"1,13",Nestlé,Produkt D,"70,0",online
004,Zahlvorgang durchführen,2024-03-14 09:59:00,Auftragsannahme,Sarah Schmidt,"2,49",Nestlé,Produkt D,"70,0",Schalter
004,Bestellung im System eintragen,2024-03-14 10:58:00,Auftragsannahme,Lisa Schulz,"5,47",Nestlé,Produkt D,"70,0",online
004,Lagerbestand überprüfen,2024-03-14 11:41:00,Bestandsverwaltung,Jan Becker,"6,4",Nestlé,Produkt D,"70,0",online
004,Auftragsabwicklung im System starten,2024-03-14 11:51:00,Bestandsverwaltung,Lisa Mueller,"4,65",Nestlé,Produkt D,"70,0",online
004,Artikel zusammenstellen,2024-03-14 12:48:00,Lager,Mia Schmitt,"10,75",Nestlé,Produkt D,"70,0",Lager C
004,Versicherungs-Bescheinigung dazulegen,2024-03-14 13:39:00,Lager,Jonas Richter,"1,35",Nestlé,Produkt D,"70,0",Lager C
004,Ware verpacken,2024-03-14 14:05:00,Lager,Mia Schmitt,"6,91",Nestlé,Produkt D,"70,0",Lager C
004,Versicherungs-Bescheinigung prüfen,2024-03-14 14:30:00,Qualitätskontrolle,Emilia Wagner,"2,93",Nestlé,Produkt D,"70,0",Lager C
004,Gewicht prüfen,2024-03-14 14:54:00,Qualitätskontrolle,Emilia Wagner,"2,04",Nestlé,Produkt D,"70,0",Lager C
004,Anzahl der Artikel überprüfen,2024-03-14 15:37:00,Qualitätskontrolle,Emilia Wagner,"3,66",Nestlé,Produkt D,"70,0",Lager C
004,Verpackung prüfen,2024-03-14 16:36:00,Qualitätskontrolle,Emilia Wagner,"2,2",Nestlé,Produkt D,"70,0",Lager C
004,Bezahlaufforderung an Kunde schicken,2024-03-15 08:00:00,Warenausgang,Emma Weber,"1,64",Nestlé,Produkt D,"70,0",online
004,Informationen an Transporteur übermitteln,2024-03-15 08:52:00,Warenausgang,Emma Weber,"4,79",Nestlé,Produkt D,"70,0",online
004,Paket an Transporteur übergeben,2024-03-15 09:00:00,Warenausgang,Emma Weber,"6,02",Nestlé,Produkt D,"70,0",Warenausgabe 3
004,Bestellstatus im System ändern,2024-03-15 09:41:00,Warenausgang,Emma Weber,"1,51",Nestlé,Produkt D,"70,0",online
005,Kunden-Daten aufnehmen,2024-03-14 08:08:00,Auftragsannahme,Lena Mueller,"3,66",Airbus,Produkt I,"90,0",Schalter
005,Kunden-Daten auf Richtigkeit prüfen,2024-03-14 08:47:00,Auftragsannahme,Timo Wagner,"1,51",Airbus,Produkt I,"90,0",Schalter
005,Kunden-Daten in System übertragen,2024-03-14 08:51:00,Auftragsannahme,Timo Wagner,"1,62",Airbus,Produkt I,"90,0",online
005,Rechnungsadesse aufnehmen,2024-03-14 09:32:00,Auftragsannahme,Sarah Schmidt,"1,84",Airbus,Produkt I,"90,0",Schalter
005,Rechnungsadesse im System eintragen,2024-03-14 10:00:00,Auftragsannahme,Max Mustermann,"1,39",Airbus,Produkt I,"90,0",online
005,Bestellung im System eintragen,2024-03-14 10:55:00,Auftragsannahme,Lena Mueller,"5,74",Airbus,Produkt I,"90,0",online
005,Lagerbestand überprüfen,2024-03-14 11:45:00,Bestandsverwaltung,Paul Zimmer,"4,2",Airbus,Produkt I,"90,0",online
005,Auftragsabwicklung im System starten,2024-03-14 11:46:00,Bestandsverwaltung,Laura Fischer,"3,85",Airbus,Produkt I,"90,0",online
005,Artikel zusammenstellen,2024-03-14 12:40:00,Lager,Jonas Richter,"8,15",Airbus,Produkt I,"90,0",Lager A
005,Ware verpacken,2024-03-14 13:28:00,Lager,Mia Schmitt,"7,91",Airbus,Produkt I,"90,0",Lager C
005,Gewicht prüfen,2024-03-14 14:02:00,Qualitätskontrolle,Emilia Wagner,"1,83",Airbus,Produkt I,"90,0",Lager C
005,Anzahl der Artikel überprüfen,2024-03-14 14:11:00,Qualitätskontrolle,Emilia Wagner,"3,01",Airbus,Produkt I,"90,0",Lager C
005,Verpackung prüfen,2024-03-14 14:55:00,Qualitätskontrolle,Emilia Wagner,"2,01",Airbus,Produkt I,"90,0",Lager C
005,Fehler im System eintragen,2024-03-14 15:43:00,Qualitätskontrolle,Emilia Wagner,"7,7",Airbus,Produkt I,"90,0",online
005,Bestandsverwaltung informieren,2024-03-14 16:32:00,Qualitätskontrolle,Emilia Wagner,"2,4",Airbus,Produkt I,"90,0",online
005,Lagerbestand überprüfen,2024-03-15 08:00:00,Bestandsverwaltung,Jan Becker,"7,87",Airbus,Produkt I,"90,0",online
005,Auftragsabwicklung im System starten,2024-03-15 08:24:00,Bestandsverwaltung,Lisa Mueller,"4,28",Airbus,Produkt I,"90,0",online
005,Artikel zusammenstellen,2024-03-15 09:15:00,Lager,Jonas Richter,"8,44",Airbus,Produkt I,"90,0",Lager C
005,Ware verpacken,2024-03-15 09:17:00,Lager,Jonas Richter,"6,15",Airbus,Produkt I,"90,0",Lager C
005,Gewicht prüfen,2024-03-15 09:31:00,Qualitätskontrolle,Emilia Wagner,"2,27",Airbus,Produkt I,"90,0",Lager C
005,Anzahl der Artikel überprüfen,2024-03-15 09:57:00,Qualitätskontrolle,Emilia Wagner,"2,84",Airbus,Produkt I,"90,0",Lager C
005,Verpackung prüfen,2024-03-15 10:46:00,Qualitätskontrolle,Emilia Wagner,"2,88",Airbus,Produkt I,"90,0",Lager C
005,Bezahlaufforderung an Kunde schicken,2024-03-15 11:04:00,Warenausgang,Sophia Lang,"2,25",Airbus,Produkt I,"90,0",online
005,Informationen an Transporteur übermitteln,2024-03-15 11:05:00,Warenausgang,Sophia Lang,"4,49",Airbus,Produkt I,"90,0",online
005,Paket an Transporteur übergeben,2024-03-15 11:23:00,Warenausgang,Sophia Lang,"9,18",Airbus,Produkt I,"90,0",Warenausgabe 3
005,Bestellstatus im System ändern,2024-03-15 12:05:00,Warenausgang,Sophia Lang,"2,02",Airbus,Produkt I,"90,0",online
006,Kunden-Daten aufnehmen,2024-03-14 08:04:00,Auftragsannahme,Lena Mueller,"4,23",Honda Motor,Produkt D,"70,0",Schalter
006,Kunden-Daten auf Richtigkeit prüfen,2024-03-14 09:00:00,Auftragsannahme,Lisa Schulz,"1,42",Honda Motor,Produkt D,"70,0",Schalter
006,Kunden-Daten in System übertragen,2024-03-14 09:47:00,Auftragsannahme,Lena Mueller,"2,94",Honda Motor,Produkt D,"70,0",online
006,Zahlvorgang durchführen,2024-03-14 10:32:00,Auftragsannahme,Sarah Schmidt,"2,83",Honda Motor,Produkt D,"70,0",Schalter
006,Bestellung im System eintragen,2024-03-14 10:35:00,Auftragsannahme,Max Mustermann,"7,69",Honda Motor,Produkt D,"70,0",online
006,Lagerbestand überprüfen,2024-03-14 10:39:00,Bestandsverwaltung,Laura Fischer,"6,53",Honda Motor,Produkt D,"70,0",online
006,Auftragsabwicklung im System starten,2024-03-14 11:37:00,Bestandsverwaltung,Paul Zimmer,"5,48",Honda Motor,Produkt D,"70,0",online
006,Artikel zusammenstellen,2024-03-14 11:53:00,Lager,Mia Schmitt,"14,57",Honda Motor,Produkt D,"70,0",Lager B
006,Ware verpacken,2024-03-14 12:26:00,Lager,Mia Schmitt,"6,21",Honda Motor,Produkt D,"70,0",Lager C
006,Gewicht prüfen,2024-03-14 13:08:00,Qualitätskontrolle,Hannah Meyer,"1,87",Honda Motor,Produkt D,"70,0",Lager C
006,Anzahl der Artikel überprüfen,2024-03-14 13:23:00,Qualitätskontrolle,Hannah Meyer,"3,03",Honda Motor,Produkt D,"70,0",Lager C
006,Verpackung prüfen,2024-03-14 13:40:00,Qualitätskontrolle,Hannah Meyer,"2,26",Honda Motor,Produkt D,"70,0",Lager C
006,Fehler im System eintragen,2024-03-14 14:03:00,Qualitätskontrolle,Hannah Meyer,"5,19",Honda Motor,Produkt D,"70,0",online
006,Bestandsverwaltung informieren,2024-03-14 14:32:00,Qualitätskontrolle,Hannah Meyer,"2,43",Honda Motor,Produkt D,"70,0",online
006,Lagerbestand überprüfen,2024-03-14 14:37:00,Bestandsverwaltung,Jan Becker,"4,18",Honda Motor,Produkt D,"70,0",online
006,Auftragsabwicklung im System starten,2024-03-14 14:54:00,Bestandsverwaltung,Jan Becker,"5,06",Honda Motor,Produkt D,"70,0",online
006,Artikel zusammenstellen,2024-03-14 15:00:00,Lager,Jonas Richter,"12,07",Honda Motor,Produkt D,"70,0",Lager B
006,Ware verpacken,2024-03-14 15:12:00,Lager,Mia Schmitt,"3,98",Honda Motor,Produkt D,"70,0",Lager C
006,Gewicht prüfen,2024-03-14 15:17:00,Qualitätskontrolle,Hannah Meyer,"1,05",Honda Motor,Produkt D,"70,0",Lager C
006,Anzahl der Artikel überprüfen,2024-03-14 16:14:00,Qualitätskontrolle,Hannah Meyer,"4,35",Honda Motor,Produkt D,"70,0",Lager C
006,Verpackung prüfen,2024-03-14 16:47:00,Qualitätskontrolle,Hannah Meyer,"2,84",Honda Motor,Produkt D,"70,0",Lager C
006,Paket zur Warenausgabe bringen,2024-03-15 08:00:00,Warenausgang,Leonie Richter,"5,16",Honda Motor,Produkt D,"70,0",Warenausgabe 2
006,Zahlungsabwicklung durchführen,2024-03-15 08:19:00,Warenausgang,Leonie Richter,"2,22",Honda Motor,Produkt D,"70,0",Warenausgabe 2
006,Paket an Kunde übergeben,2024-03-15 08:30:00,Warenausgang,Leonie Richter,"2,24",Honda Motor,Produkt D,"70,0",Warenausgabe 2
006,Bestellstatus im System ändern,2024-03-15 08:32:00,Warenausgang,Leonie Richter,"2,18",Honda Motor,Produkt D,"70,0",Warenausgabe 2
007,Vollständigkeit der Daten prüfen,2024-03-14 08:14:00,Auftragsannahme,Timo Wagner,"5,98",PepsiCo,Produkt P,"100,0",online
007,Fehlende Daten ermitteln,2024-03-14 09:04:00,Auftragsannahme,Timo Wagner,"7,81",PepsiCo,Produkt P,"100,0",online
007,Kunden bzgl. fehlender Daten anschreiben,2024-03-14 10:01:00,Auftragsannahme,Timo Wagner,"9,61",PepsiCo,Produkt P,"100,0",online
007,Bestellung im System eintragen,2024-03-14 10:57:00,Auftragsannahme,Max Mustermann,"7,2",PepsiCo,Produkt P,"100,0",online
007,Lagerbestand überprüfen,2024-03-14 10:59:00,Bestandsverwaltung,Nico Schmidt,"2,46",PepsiCo,Produkt P,"100,0",online
007,Artikel bestellen,2024-03-14 11:22:00,Bestandsverwaltung,Paul Zimmer,"8,42",PepsiCo,Produkt P,"100,0",online
007,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-14 11:58:00,Bestandsverwaltung,Jan Becker,"2,32",PepsiCo,Produkt P,"100,0",online
007,Auftragsabwicklung im System starten,2024-03-14 12:39:00,Bestandsverwaltung,Nico Schmidt,"5,27",PepsiCo,Produkt P,"100,0",online
007,Artikel zusammenstellen,2024-03-14 13:00:00,Lager,Mia Schmitt,"11,3",PepsiCo,Produkt P,"100,0",Lager C
007,Versicherungs-Bescheinigung dazulegen,2024-03-14 13:53:00,Lager,Jonas Richter,"1,8",PepsiCo,Produkt P,"100,0",Lager C
007,Ware verpacken,2024-03-14 13:55:00,Lager,Mia Schmitt,"4,12",PepsiCo,Produkt P,"100,0",Lager C
007,Versicherungs-Bescheinigung prüfen,2024-03-14 14:20:00,Qualitätskontrolle,Hannah Meyer,"3,28",PepsiCo,Produkt P,"100,0",Lager C
007,Versicherungs-Bescheinigung ausdrucken und dazulegen,2024-03-14 14:25:00,Qualitätskontrolle,Hannah Meyer,"3,41",PepsiCo,Produkt P,"100,0",Lager C
007,Gewicht prüfen,2024-03-14 14:55:00,Qualitätskontrolle,Hannah Meyer,"2,26",PepsiCo,Produkt P,"100,0",Lager C
007,Anzahl der Artikel überprüfen,2024-03-14 15:51:00,Qualitätskontrolle,Hannah Meyer,"2,2",PepsiCo,Produkt P,"100,0",Lager C
007,Verpackung prüfen,2024-03-14 16:33:00,Qualitätskontrolle,Hannah Meyer,"2,48",PepsiCo,Produkt P,"100,0",Lager C
007,Alte Verpackung entfernen,2024-03-15 08:00:00,Qualitätskontrolle,Hannah Meyer,"4,53",PepsiCo,Produkt P,"100,0",Lager C
007,Ware neu verpacken,2024-03-15 08:40:00,Qualitätskontrolle,Hannah Meyer,"5,66",PepsiCo,Produkt P,"100,0",Lager C
007,Informationen an Transporteur übermitteln,2024-03-15 09:32:00,Warenausgang,Luca Huber,"3,36",PepsiCo,Produkt P,"100,0",online
007,Paket an Transporteur übergeben,2024-03-15 09:53:00,Warenausgang,Luca Huber,"8,34",PepsiCo,Produkt P,"100,0",Warenausgabe 3
007,Bestellstatus im System ändern,2024-03-15 10:38:00,Warenausgang,Luca Huber,"1,62",PepsiCo,Produkt P,"100,0",online
008,Vollständigkeit der Daten prüfen,2024-03-14 08:29:00,Auftragsannahme,Lena Mueller,"4,48",BASF,Produkt I,"90,0",online
008,Bestellung im System eintragen,2024-03-14 09:05:00,Auftragsannahme,Timo Wagner,"5,39",BASF,Produkt I,"90,0",online
008,Lagerbestand überprüfen,2024-03-14 09:13:00,Bestandsverwaltung,Nico Schmidt,"7,61",BASF,Produkt I,"90,0",online
008,Auftragsabwicklung im System starten,2024-03-14 09:53:00,Bestandsverwaltung,Nico Schmidt,"5,02",BASF,Produkt I,"90,0",online
008,Artikel zusammenstellen,2024-03-14 10:12:00,Lager,Mia Schmitt,"12,68",BASF,Produkt I,"90,0",Lager B
008,Ware verpacken,2024-03-14 11:02:00,Lager,Mia Schmitt,"4,81",BASF,Produkt I,"90,0",Lager C
008,Gewicht prüfen,2024-03-14 11:48:00,Qualitätskontrolle,Noah Becker,"1,08",BASF,Produkt I,"90,0",Lager C
008,Anzahl der Artikel überprüfen,2024-03-14 11:49:00,Qualitätskontrolle,Noah Becker,"4,7",BASF,Produkt I,"90,0",Lager C
008,Verpackung prüfen,2024-03-14 12:10:00,Qualitätskontrolle,Noah Becker,"2,25",BASF,Produkt I,"90,0",Lager C
008,Alte Verpackung entfernen,2024-03-14 12:34:00,Qualitätskontrolle,Noah Becker,"3,05",BASF,Produkt I,"90,0",Lager C
008,Ware neu verpacken,2024-03-14 13:31:00,Qualitätskontrolle,Noah Becker,"6,33",BASF,Produkt I,"90,0",Lager C
008,Informationen an Transporteur übermitteln,2024-03-14 13:45:00,Warenausgang,David Meyer,"5,71",BASF,Produkt I,"90,0",online
008,Paket an Transporteur übergeben,2024-03-14 14:33:00,Warenausgang,David Meyer,"10,91",BASF,Produkt I,"90,0",Warenausgabe 3
008,Bestellstatus im System ändern,2024-03-14 15:26:00,Warenausgang,David Meyer,"1,21",BASF,Produkt I,"90,0",online
009,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-14 08:35:00,Auftragsannahme,Timo Wagner,"4,97",Hitachi,Produkt Q,"110,0",online
009,Bestellung im System eintragen,2024-03-14 08:49:00,Auftragsannahme,Max Mustermann,"7,21",Hitachi,Produkt Q,"110,0",online
009,Lagerbestand überprüfen,2024-03-14 09:36:00,Bestandsverwaltung,Jan Becker,"6,52",Hitachi,Produkt Q,"110,0",online
009,Artikel bestellen,2024-03-14 10:08:00,Bestandsverwaltung,Lisa Mueller,"8,95",Hitachi,Produkt Q,"110,0",online
009,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-14 10:19:00,Bestandsverwaltung,Paul Zimmer,"1,56",Hitachi,Produkt Q,"110,0",online
009,Auftragsabwicklung im System starten,2024-03-14 10:32:00,Bestandsverwaltung,Lisa Mueller,"4,01",Hitachi,Produkt Q,"110,0",online
009,Artikel zusammenstellen,2024-03-14 10:46:00,Lager,Mia Schmitt,"10,59",Hitachi,Produkt Q,"110,0",Lager A
009,Ware verpacken,2024-03-14 10:48:00,Lager,Mia Schmitt,"5,17",Hitachi,Produkt Q,"110,0",Lager C
009,Gewicht prüfen,2024-03-14 10:55:00,Qualitätskontrolle,Emilia Wagner,"2,25",Hitachi,Produkt Q,"110,0",Lager C
009,Anzahl der Artikel überprüfen,2024-03-14 11:00:00,Qualitätskontrolle,Emilia Wagner,"4,39",Hitachi,Produkt Q,"110,0",Lager C
009,Verpackung prüfen,2024-03-14 11:55:00,Qualitätskontrolle,Emilia Wagner,"2,07",Hitachi,Produkt Q,"110,0",Lager C
009,Fehler im System eintragen,2024-03-14 12:14:00,Qualitätskontrolle,Emilia Wagner,"6,13",Hitachi,Produkt Q,"110,0",online
009,Bestandsverwaltung informieren,2024-03-14 12:36:00,Qualitätskontrolle,Emilia Wagner,"3,21",Hitachi,Produkt Q,"110,0",online
009,Lagerbestand überprüfen,2024-03-14 13:11:00,Bestandsverwaltung,Laura Fischer,"2,63",Hitachi,Produkt Q,"110,0",online
009,Auftragsabwicklung im System starten,2024-03-14 13:41:00,Bestandsverwaltung,Nico Schmidt,"5,57",Hitachi,Produkt Q,"110,0",online
009,Artikel zusammenstellen,2024-03-14 14:40:00,Lager,Jonas Richter,"12,3",Hitachi,Produkt Q,"110,0",Lager C
009,Ware verpacken,2024-03-14 14:47:00,Lager,Jonas Richter,"7,29",Hitachi,Produkt Q,"110,0",Lager C
009,Gewicht prüfen,2024-03-14 15:10:00,Qualitätskontrolle,Emilia Wagner,"2,02",Hitachi,Produkt Q,"110,0",Lager C
009,Anzahl der Artikel überprüfen,2024-03-14 15:31:00,Qualitätskontrolle,Emilia Wagner,"2,47",Hitachi,Produkt Q,"110,0",Lager C
009,Verpackung prüfen,2024-03-14 16:28:00,Qualitätskontrolle,Emilia Wagner,"2,46",Hitachi,Produkt Q,"110,0",Lager C
009,Paket zur Warenausgabe bringen,2024-03-14 16:38:00,Warenausgang,Emma Weber,"4,92",Hitachi,Produkt Q,"110,0",Warenausgabe 1
009,Paket an Kunde übergeben,2024-03-14 16:40:00,Warenausgang,Emma Weber,"2,12",Hitachi,Produkt Q,"110,0",Warenausgabe 1
009,Bestellstatus im System ändern,2024-03-15 08:00:00,Warenausgang,Emma Weber,"2,69",Hitachi,Produkt Q,"110,0",Warenausgabe 1
010,Kunden-Daten aufnehmen,2024-03-14 08:38:00,Auftragsannahme,Lena Mueller,"3,73",BASF,Produkt C,"80,0",Schalter
010,Kunden-Daten auf Richtigkeit prüfen,2024-03-14 09:29:00,Auftragsannahme,Sarah Schmidt,"1,9",BASF,Produkt C,"80,0",Schalter
010,Kunden-Daten korrigieren,2024-03-14 09:32:00,Auftragsannahme,Lisa Schulz,"3,44",BASF,Produkt C,"80,0",Schalter
010,Kunden-Daten in System übertragen,2024-03-14 10:18:00,Auftragsannahme,Sarah Schmidt,"1,74",BASF,Produkt C,"80,0",online
010,Zahlvorgang durchführen,2024-03-14 10:56:00,Auftragsannahme,Lisa Schulz,"2,66",BASF,Produkt C,"80,0",Schalter
010,Zahlvorgang durchführen,2024-03-14 11:35:00,Auftragsannahme,Lisa Schulz,"3,0",BASF,Produkt C,"80,0",Schalter
