Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Ort
006,Gewicht prüfen,2024-03-15 13:26:00,Qualitätskontrolle,Noah Becker,"2,88",General Motors,Produkt F,"110,0",Lager C
006,Anzahl der Artikel überprüfen,2024-03-15 13:48:00,Qualitätskontrolle,Noah Becker,"4,18",General Motors,Produkt F,"110,0",Lager C
006,Verpackung prüfen,2024-03-15 14:46:00,Qualitätskontrolle,Emilia Wagner,"2,35",General Motors,Produkt F,"110,0",Lager C
006,Alte Verpackung entfernen,2024-03-15 15:23:00,Qualitätskontrolle,Emilia Wagner,"5,91",General Motors,Produkt F,"110,0",Lager C
006,Ware neu verpacken,2024-03-15 15:46:00,Qualitätskontrolle,Noah Becker,"4,09",General Motors,Produkt F,"110,0",Lager C
006,Bezahlaufforderung an Kunde schicken,2024-03-15 16:40:00,Warenausgang,David Meyer,"2,54",General Motors,Produkt F,"110,0",online
006,Informationen an Transporteur übermitteln,2024-03-15 16:53:00,Warenausgang,Leonie Richter,"2,61",General Motors,Produkt F,"110,0",online
006,Paket an Transporteur übergeben,2024-03-16 08:00:00,Warenausgang,Emma Weber,"6,09",General Motors,Produkt F,"110,0",Warenausgabe 3
006,Bestellstatus im System ändern,2024-03-16 08:01:00,Warenausgang,Luca Huber,"2,25",General Motors,Produkt F,"110,0",online
007,Vollständigkeit der Daten prüfen,2024-03-16 08:00:00,Auftragsannahme,Sarah Schmidt,"4,38",Sony,Produkt I,"90,0",online
007,Fehlende Daten ermitteln,2024-03-16 08:23:00,Auftragsannahme,Sarah Schmidt,"5,86",Sony,Produkt I,"90,0",online
007,Kunden bzgl. fehlender Daten anschreiben,2024-03-16 08:34:00,Auftragsannahme,Lena Mueller,"9,69",Sony,Produkt I,"90,0",online
007,Bestellung im System eintragen,2024-03-16 08:55:00,Auftragsannahme,Timo Wagner,"6,79",Sony,Produkt I,"90,0",online
007,Lagerbestand überprüfen,2024-03-16 09:52:00,Bestandsverwaltung,Paul Zimmer,"5,93",Sony,Produkt I,"90,0",online
007,Artikel bestellen,2024-03-16 10:33:00,Bestandsverwaltung,Nico Schmidt,"7,67",Sony,Produkt I,"90,0",online
007,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-16 10:47:00,Bestandsverwaltung,Laura Fischer,"1,92",Sony,Produkt I,"90,0",online
007,Auftragsabwicklung im System starten,2024-03-16 11:28:00,Bestandsverwaltung,Jan Becker,"4,7",Sony,Produkt I,"90,0",online
007,Artikel zusammenstellen,2024-03-16 11:49:00,Lager,Mia Schmitt,"13,14",Sony,Produkt I,"90,0",Lager C
007,Versicherungs-Bescheinigung dazulegen,2024-03-16 12:19:00,Lager,Mia Schmitt,"1,93",Sony,Produkt I,"90,0",Lager C
007,Ware verpacken,2024-03-16 12:53:00,Lager,Mia Schmitt,"4,58",Sony,Produkt I,"90,0",Lager C
007,Versicherungs-Bescheinigung prüfen,2024-03-16 13:22:00,Qualitätskontrolle,Hannah Meyer,"2,07",Sony,Produkt I,"90,0",Lager C
007,Versicherungs-Bescheinigung ausdrucken und dazulegen,2024-03-16 13:27:00,Qualitätskontrolle,Hannah Meyer,"4,54",Sony,Produkt I,"90,0",Lager C
007,Gewicht prüfen,2024-03-16 14:13:00,Qualitätskontrolle,Emilia Wagner,"1,8",Sony,Produkt I,"90,0",Lager C
007,Anzahl der Artikel überprüfen,2024-03-16 14:57:00,Qualitätskontrolle,Emilia Wagner,"3,48",Sony,Produkt I,"90,0",Lager C
007,Verpackung prüfen,2024-03-16 15:33:00,Qualitätskontrolle,Emilia Wagner,"2,56",Sony,Produkt I,"90,0",Lager C
007,Alte Verpackung entfernen,2024-03-16 15:46:00,Qualitätskontrolle,Noah Becker,"4,33",Sony,Produkt I,"90,0",Lager C
007,Ware neu verpacken,2024-03-16 16:40:00,Qualitätskontrolle,Emilia Wagner,"5,59",Sony,Produkt I,"90,0",Lager C
007,Informationen an Transporteur übermitteln,2024-03-17 08:00:00,Warenausgang,Leonie Richter,"5,0",Sony,Produkt I,"90,0",online
007,Paket an Transporteur übergeben,2024-03-17 08:58:00,Warenausgang,Leonie Richter,"9,36",Sony,Produkt I,"90,0",Warenausgabe 3
007,Bestellstatus im System ändern,2024-03-17 09:16:00,Warenausgang,Emma Weber,"1,66",Sony,Produkt I,"90,0",online
008,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-17 08:00:00,Auftragsannahme,Max Mustermann,"5,98",Samsung Electronics,Produkt L,"140,0",online
008,Bestellung im System eintragen,2024-03-17 08:31:00,Auftragsannahme,Lisa Schulz,"8,49",Samsung Electronics,Produkt L,"140,0",online
008,Lagerbestand überprüfen,2024-03-17 08:36:00,Bestandsverwaltung,Lisa Mueller,"5,02",Samsung Electronics,Produkt L,"140,0",online
008,Auftragsabwicklung im System starten,2024-03-17 09:09:00,Bestandsverwaltung,Laura Fischer,"5,57",Samsung Electronics,Produkt L,"140,0",online
008,Artikel zusammenstellen,2024-03-17 09:21:00,Lager,Jonas Richter,"14,6",Samsung Electronics,Produkt L,"140,0",Lager B
008,Ware verpacken,2024-03-17 10:10:00,Lager,Jonas Richter,"7,99",Samsung Electronics,Produkt L,"140,0",Lager C
008,Gewicht prüfen,2024-03-17 10:21:00,Qualitätskontrolle,Emilia Wagner,"2,77",Samsung Electronics,Produkt L,"140,0",Lager C
008,Anzahl der Artikel überprüfen,2024-03-17 11:02:00,Qualitätskontrolle,Hannah Meyer,"2,15",Samsung Electronics,Produkt L,"140,0",Lager C
008,Verpackung prüfen,2024-03-17 11:17:00,Qualitätskontrolle,Emilia Wagner,"3,53",Samsung Electronics,Produkt L,"140,0",Lager C
008,Paket zur Warenausgabe bringen,2024-03-17 11:48:00,Warenausgang,Sophia Lang,"5,96",Samsung Electronics,Produkt L,"140,0",Warenausgabe 2
008,Paket an Kunde übergeben,2024-03-17 12:04:00,Warenausgang,David Meyer,"2,09",Samsung Electronics,Produkt L,"140,0",Warenausgabe 2
008,Bestellstatus im System ändern,2024-03-17 12:16:00,Warenausgang,Luca Huber,"1,76",Samsung Electronics,Produkt L,"140,0",Warenausgabe 2
009,Vollständigkeit der Daten prüfen,2024-03-17 08:00:00,Auftragsannahme,Lisa Schulz,"7,67",Sony,Produkt T,"85,0",online
009,Fehlende Daten ermitteln,2024-03-17 08:37:00,Auftragsannahme,Sarah Schmidt,"6,36",Sony,Produkt T,"85,0",online
009,Kunden bzgl. fehlender Daten anschreiben,2024-03-17 09:13:00,Auftragsannahme,Lena Mueller,"7,72",Sony,Produkt T,"85,0",online
009,Bestellung im System eintragen,2024-03-17 09:27:00,Auftragsannahme,Timo Wagner,"8,62",Sony,Produkt T,"85,0",online
009,Lagerbestand überprüfen,2024-03-17 09:29:00,Bestandsverwaltung,Laura Fischer,"6,64",Sony,Produkt T,"85,0",online
009,Auftragsabwicklung im System starten,2024-03-17 09:47:00,Bestandsverwaltung,Laura Fischer,"3,99",Sony,Produkt T,"85,0",online
009,Artikel zusammenstellen,2024-03-17 10:02:00,Lager,Mia Schmitt,"10,84",Sony,Produkt T,"85,0",Lager B
009,Ware verpacken,2024-03-17 10:57:00,Lager,Mia Schmitt,"6,21",Sony,Produkt T,"85,0",Lager C
009,Gewicht prüfen,2024-03-17 11:24:00,Qualitätskontrolle,Emilia Wagner,"1,67",Sony,Produkt T,"85,0",Lager C
009,Anzahl der Artikel überprüfen,2024-03-17 12:11:00,Qualitätskontrolle,Emilia Wagner,"3,47",Sony,Produkt T,"85,0",Lager C
009,Verpackung prüfen,2024-03-17 12:25:00,Qualitätskontrolle,Emilia Wagner,"2,25",Sony,Produkt T,"85,0",Lager C
009,Paket zur Warenausgabe bringen,2024-03-17 13:03:00,Warenausgang,Emma Weber,"7,48",Sony,Produkt T,"85,0",Warenausgabe 1
009,Paket zur anderen Warenausgabe bringen,2024-03-17 13:04:00,Warenausgang,Leonie Richter,"5,65",Sony,Produkt T,"85,0",Warenausgabe 2
009,Paket an Kunde übergeben,2024-03-17 13:50:00,Warenausgang,David Meyer,"2,68",Sony,Produkt T,"85,0",Warenausgabe 2
009,Bestellstatus im System ändern,2024-03-17 14:02:00,Warenausgang,David Meyer,"2,68",Sony,Produkt T,"85,0",Warenausgabe 2
010,Kunden-Daten aufnehmen,2024-03-18 08:00:00,Auftragsannahme,Sarah Schmidt,"2,93",General Motors,Produkt Q,"110,0",Schalter
010,Kunden-Daten auf Richtigkeit prüfen,2024-03-18 08:47:00,Auftragsannahme,Sarah Schmidt,"1,5",General Motors,Produkt Q,"110,0",Schalter
010,Kunden-Daten in System übertragen,2024-03-18 08:52:00,Auftragsannahme,Lisa Schulz,"1,95",General Motors,Produkt Q,"110,0",online
010,Rechnungsadesse aufnehmen,2024-03-18 09:47:00,Auftragsannahme,Max Mustermann,"1,92",General Motors,Produkt Q,"110,0",Schalter
010,Rechnungsadesse im System eintragen,2024-03-18 09:59:00,Auftragsannahme,Lena Mueller,"2,29",General Motors,Produkt Q,"110,0",online
010,Bestellung im System eintragen,2024-03-18 10:16:00,Auftragsannahme,Lisa Schulz,"8,33",General Motors,Produkt Q,"110,0",online
010,Lagerbestand überprüfen,2024-03-18 10:17:00,Bestandsverwaltung,Jan Becker,"7,59",General Motors,Produkt Q,"110,0",online
010,Artikel bestellen,2024-03-18 10:40:00,Bestandsverwaltung,Lisa Mueller,"8,39",General Motors,Produkt Q,"110,0",online
010,Information an Kunde über verspätete Lieferzeit verschicken,2024-03-18 11:38:00,Bestandsverwaltung,Paul Zimmer,"2,68",General Motors,Produkt Q,"110,0",online
010,Auftragsabwicklung im System starten,2024-03-18 12:12:00,Bestandsverwaltung,Paul Zimmer,"5,56",General Motors,Produkt Q,"110,0",online
010,Artikel zusammenstellen,2024-03-18 12:14:00,Lager,Jonas Richter,"11,97",General Motors,Produkt Q,"110,0",Lager C
010,Ware verpacken,2024-03-18 12:29:00,Lager,Jonas Richter,"6,23",General Motors,Produkt Q,"110,0",Lager C
010,Gewicht prüfen,2024-03-18 13:21:00,Qualitätskontrolle,Hannah Meyer,"1,57",General Motors,Produkt Q,"110,0",Lager C
010,Anzahl der Artikel überprüfen,2024-03-18 13:46:00,Qualitätskontrolle,Emilia Wagner,"3,12",General Motors,Produkt Q,"110,0",Lager C
010,Verpackung prüfen,2024-03-18 14:30:00,Qualitätskontrolle,Hannah Meyer,"2,37",General Motors,Produkt Q,"110,0",Lager C
010,Fehler im System eintragen,2024-03-18 14:55:00,Qualitätskontrolle,Noah Becker,"7,09",General Motors,Produkt Q,"110,0",online
010,Bestandsverwaltung informieren,2024-03-18 15:00:00,Qualitätskontrolle,Emilia Wagner,"2,51",General Motors,Produkt Q,"110,0",online
010,Lagerbestand überprüfen,2024-03-18 15:21:00,Bestandsverwaltung,Lisa Mueller,"4,18",General Motors,Produkt Q,"110,0",online
010,Auftragsabwicklung im System starten,2024-03-18 15:26:00,Bestandsverwaltung,Nico Schmidt,"3,58",General Motors,Produkt Q,"110,0",online
010,Artikel zusammenstellen,2024-03-18 15:47:00,Lager,Mia Schmitt,"8,95",General Motors,Produkt Q,"110,0",Lager B
010,Ware verpacken,2024-03-18 16:25:00,Lager,Mia Schmitt,"3,79",General Motors,Produkt Q,"110,0",Lager C
010,Gewicht prüfen,2024-03-18 16:50:00,Qualitätskontrolle,Noah Becker,"1,02",General Motors,Produkt Q,"110,0",Lager C
010,Anzahl der Artikel überprüfen,2024-03-19 08:00:00,Qualitätskontrolle,Emilia Wagner,"4,16",General Motors,Produkt Q,"110,0",Lager C
010,Verpackung prüfen,2024-03-19 08:33:00,Qualitätskontrolle,Emilia Wagner,"2,19",General Motors,Produkt Q,"110,0",Lager C
010,Paket zur Warenausgabe bringen,2024-03-19 09:24:00,Warenausgang,Leonie Richter,"5,21",General Motors,Produkt Q,"110,0",Warenausgabe 1
010,Paket an Kunde übergeben,2024-03-19 09:52:00,Warenausgang,Luca Huber,"2,76",General Motors,Produkt Q,"110,0",Warenausgabe 1
010,Bestellstatus im System ändern,2024-03-19 10:14:00,Warenausgang,Luca Huber,"1,93",General Motors,Produkt Q,"110,0",Warenausgabe 1
011,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-18 08:02:00,Auftragsannahme,Timo Wagner,"3,77",Airbus,Produkt O,"120,0",online
