Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
005,Auftragsabwicklung im System starten,2024-02-26 14:03:58,Nico Schmidt,76.42,Produkt A,100.0,Volkswagen,Lager F,Lager J
005,Artikel zusammenstellen,2024-02-26 14:40:58,Hannah Meyer,61.51,Produkt A,100.0,Volkswagen,Lager E,Lager J
005,Versicherungs-Bescheinigung dazulegen,2024-02-26 15:04:58,Laura Fischer,46.19,Produkt A,100.0,Volkswagen,Lager G,Lager D
005,Ware verpacken,2024-02-26 15:57:58,Hannah Meyer,39.92,Produkt A,100.0,Volkswagen,Lager E,Lager H
005,Gewicht prüfen,2024-02-26 16:06:58,Paul Zimmer,93.7,Produkt A,100.0,Volkswagen,Lager I,Lager H
005,Anzahl der Artikel überprüfen,2024-02-26 16:47:58,David Meyer,43.58,Produkt A,100.0,Volkswagen,Lager F,Lager G
005,Verpackung prüfen,2024-02-26 17:14:58,Noah Becker,66.68,Produkt A,100.0,Volkswagen,Lager A,Lager D
005,Paket zur Warenausgabe bringen,2024-02-26 17:56:58,Sophia Lang,75.78,Produkt A,100.0,Volkswagen,Lager J,Lager E
005,Zahlungsabwicklung durchführen,2024-02-26 18:42:58,David Meyer,69.15,Produkt A,100.0,Volkswagen,Lager G,Lager B
005,Paket an Kunde übergeben,2024-02-26 18:59:58,Paul Zimmer,31.92,Produkt A,100.0,Volkswagen,Lager E,Lager C
005,Bestellstatus im System ändern,2024-02-26 19:39:58,Lisa Mueller,96.95,Produkt A,100.0,Volkswagen,Lager C,Lager C
006,Kunden-Daten aufnehmen,2024-02-26 10:54:58,Sophia Lang,6.88,Produkt H,130.0,Bayer,Lager B,Lager E
006,Kunden-Daten in System übertragen,2024-02-26 11:06:58,Hannah Meyer,9.24,Produkt H,130.0,Bayer,Lager I,Lager J
006,Zahlvorgang abschließen,2024-02-26 11:44:58,Jan Becker,61.5,Produkt H,130.0,Bayer,Lager D,Lager B
006,Bestellung im System eintragen,2024-02-26 12:08:58,Nico Schmidt,18.41,Produkt H,130.0,Bayer,Lager H,Lager D
006,Lagerbestand überprüfen,2024-02-26 12:28:58,Hannah Meyer,86.83,Produkt H,130.0,Bayer,Lager D,Lager H
006,Artikel bestellen,2024-02-26 13:16:58,Sarah Schmidt,67.04,Produkt H,130.0,Bayer,Lager E,Lager A
006,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 13:28:58,Lena Mueller,51.62,Produkt H,130.0,Bayer,Lager B,Lager C
006,Auftragsabwicklung im System starten,2024-02-26 13:56:58,Sarah Schmidt,59.72,Produkt H,130.0,Bayer,Lager G,Lager J
006,Artikel zusammenstellen,2024-02-26 14:18:58,Emma Weber,93.88,Produkt H,130.0,Bayer,Lager A,Lager E
006,Ware verpacken,2024-02-26 14:46:58,Jonas Richter,48.22,Produkt H,130.0,Bayer,Lager B,Lager G
006,Gewicht prüfen,2024-02-26 15:27:58,Noah Becker,76.26,Produkt H,130.0,Bayer,Lager E,Lager B
006,Anzahl der Artikel überprüfen,2024-02-26 16:06:58,Luca Huber,65.58,Produkt H,130.0,Bayer,Lager F,Lager E
006,Verpackung prüfen,2024-02-26 16:49:58,Emma Weber,51.37,Produkt H,130.0,Bayer,Lager C,Lager H
006,Fehler im System eintrgen,2024-02-26 17:18:58,Mia Schmitt,72.86,Produkt H,130.0,Bayer,Lager D,Lager A
006,Bestandsverwaltung informieren,2024-02-26 17:42:58,Noah Becker,71.55,Produkt H,130.0,Bayer,Lager G,Lager B
006,Lagerbestand überprüfen,2024-02-26 18:27:58,Timo Wagner,83.22,Produkt H,130.0,Bayer,Lager G,Lager J
006,Auftragsabwicklung im System starten,2024-02-26 19:26:58,Luca Huber,9.1,Produkt H,130.0,Bayer,Lager A,Lager I
006,Artikel zusammenstellen,2024-02-26 19:59:58,Sarah Schmidt,35.04,Produkt H,130.0,Bayer,Lager E,Lager H
006,Ware verpacken,2024-02-26 20:37:58,Timo Wagner,66.63,Produkt H,130.0,Bayer,Lager G,Lager F
006,Gewicht prüfen,2024-02-26 20:47:58,Noah Becker,44.09,Produkt H,130.0,Bayer,Lager I,Lager H
006,Anzahl der Artikel überprüfen,2024-02-26 21:06:58,Emma Weber,53.57,Produkt H,130.0,Bayer,Lager B,Lager H
006,Verpackung prüfen,2024-02-26 21:34:58,Max Mustermann,58.84,Produkt H,130.0,Bayer,Lager E,Lager J
006,Paket zur Warenausgabe bringen,2024-02-26 22:02:58,Paul Zimmer,51.39,Produkt H,130.0,Bayer,Lager I,Lager J
006,Paket an Kunde übergeben,2024-02-26 22:41:58,Mia Schmitt,19.27,Produkt H,130.0,Bayer,Lager D,Lager F
006,Bestellstatus im System ändern,2024-02-26 23:21:58,Jan Becker,49.79,Produkt H,130.0,Bayer,Lager D,Lager F
007,Kunden-Daten abfragen (automatische Übertragung ins System),2024-02-26 10:54:58,Laura Fischer,44.52,Produkt C,80.0,Bayer,Lager I,Lager E
007,Bestellung im System eintragen,2024-02-26 11:16:58,Jan Becker,83.1,Produkt C,80.0,Bayer,Lager G,Lager J
007,Lagerbestand überprüfen,2024-02-26 11:44:58,Mia Schmitt,55.22,Produkt C,80.0,Bayer,Lager G,Lager A
007,Auftragsabwicklung im System starten,2024-02-26 12:29:58,Timo Wagner,44.3,Produkt C,80.0,Bayer,Lager E,Lager C
007,Artikel zusammenstellen,2024-02-26 12:40:58,Laura Fischer,73.55,Produkt C,80.0,Bayer,Lager G,Lager G
007,Versicherungs-Bescheinigung dazulegen,2024-02-26 12:44:58,Laura Fischer,59.96,Produkt C,80.0,Bayer,Lager A,Lager F
007,Ware verpacken,2024-02-26 13:26:58,Emma Weber,93.25,Produkt C,80.0,Bayer,Lager E,Lager G
007,Gewicht prüfen,2024-02-26 14:16:58,David Meyer,96.78,Produkt C,80.0,Bayer,Lager A,Lager G
007,Anzahl der Artikel überprüfen,2024-02-26 15:00:58,Emma Weber,72.48,Produkt C,80.0,Bayer,Lager D,Lager F
007,Verpackung prüfen,2024-02-26 15:32:58,Sophia Lang,24.34,Produkt C,80.0,Bayer,Lager D,Lager E
007,Paket zur Warenausgabe bringen,2024-02-26 16:28:58,Lisa Mueller,49.86,Produkt C,80.0,Bayer,Lager D,Lager G
007,Paket an Kunde übergeben,2024-02-26 17:19:58,Max Mustermann,20.62,Produkt C,80.0,Bayer,Lager J,Lager C
007,Bestellstatus im System ändern,2024-02-26 17:54:58,David Meyer,49.32,Produkt C,80.0,Bayer,Lager D,Lager G
008,Vollständigkeit der Daten prüfen,2024-02-26 10:54:58,Sophia Lang,32.68,Produkt O,120.0,BASF,Lager G,Lager C
008,Bestellung im System eintragen,2024-02-26 11:18:58,Lisa Schulz,97.04,Produkt O,120.0,BASF,Lager E,Lager I
008,Lagerbestand überprüfen,2024-02-26 11:56:58,Sophia Lang,50.87,Produkt O,120.0,BASF,Lager J,Lager B
008,Auftragsabwicklung im System starten,2024-02-26 12:26:58,Luca Huber,71.21,Produkt O,120.0,BASF,Lager F,Lager C
008,Artikel zusammenstellen,2024-02-26 13:16:58,Timo Wagner,40.93,Produkt O,120.0,BASF,Lager F,Lager B
008,Ware verpacken,2024-02-26 13:57:58,Laura Fischer,59.87,Produkt O,120.0,BASF,Lager D,Lager H
008,Gewicht prüfen,2024-02-26 14:49:58,Jonas Richter,89.17,Produkt O,120.0,BASF,Lager C,Lager H
008,Anzahl der Artikel überprüfen,2024-02-26 15:34:58,Sarah Schmidt,10.54,Produkt O,120.0,BASF,Lager D,Lager D
008,Verpackung prüfen,2024-02-26 16:24:58,Lisa Mueller,90.34,Produkt O,120.0,BASF,Lager G,Lager D
008,Informationen an Transporteur übermitteln,2024-02-26 17:05:58,Max Mustermann,81.96,Produkt O,120.0,BASF,Lager D,Lager I
008,Paket an Transporteur übergeben,2024-02-26 17:47:58,Jonas Richter,49.28,Produkt O,120.0,BASF,Lager G,Lager G
008,Bestellstatus im System ändern,2024-02-26 18:45:58,Noah Becker,76.21,Produkt O,120.0,BASF,Lager F,Lager B
009,Kunden-Daten aufnehmen,2024-02-26 10:54:58,Jonas Richter,5.67,Produkt G,95.0,Sony,Lager D,Lager I
009,Kunden-Daten in System übertragen,2024-02-26 11:22:58,Max Mustermann,73.64,Produkt G,95.0,Sony,Lager J,Lager A
009,Zahlvorgang abschließen,2024-02-26 12:18:58,Emilia Wagner,55.65,Produkt G,95.0,Sony,Lager E,Lager A
009,Bestellung im System eintragen,2024-02-26 12:39:58,Noah Becker,52.34,Produkt G,95.0,Sony,Lager D,Lager C
009,Lagerbestand überprüfen,2024-02-26 13:37:58,Lena Mueller,72.84,Produkt G,95.0,Sony,Lager D,Lager I
009,Auftragsabwicklung im System starten,2024-02-26 14:29:58,Lena Mueller,62.67,Produkt G,95.0,Sony,Lager E,Lager A
009,Artikel zusammenstellen,2024-02-26 15:19:58,Timo Wagner,68.35,Produkt G,95.0,Sony,Lager E,Lager F
009,Ware verpacken,2024-02-26 15:52:58,Noah Becker,33.31,Produkt G,95.0,Sony,Lager B,Lager D
009,Gewicht prüfen,2024-02-26 16:01:58,Jan Becker,58.74,Produkt G,95.0,Sony,Lager J,Lager B
009,Anzahl der Artikel überprüfen,2024-02-26 17:01:58,Jonas Richter,62.42,Produkt G,95.0,Sony,Lager B,Lager A
009,Verpackung prüfen,2024-02-26 17:17:58,Max Mustermann,11.61,Produkt G,95.0,Sony,Lager G,Lager F
009,Bezahlaufforderung an Kunde schicken,2024-02-26 17:52:58,Sarah Schmidt,6.75,Produkt G,95.0,Sony,Lager B,Lager I
009,Informationen an Transporteur übermitteln,2024-02-26 18:28:58,Mia Schmitt,14.36,Produkt G,95.0,Sony,Lager C,Lager F
009,Paket an Transporteur übergeben,2024-02-26 19:06:58,David Meyer,19.08,Produkt G,95.0,Sony,Lager D,Lager H
009,Bestellstatus im System ändern,2024-02-26 19:18:58,Sophia Lang,80.09,Produkt G,95.0,Sony,Lager G,Lager E
010,Kunden-Daten aufnehmen,2024-02-26 10:54:58,Jan Becker,48.33,Produkt T,85.0,Honda Motor,Lager I,Lager B
010,Kunden-Daten in System übertragen,2024-02-26 11:33:58,Laura Fischer,61.52,Produkt T,85.0,Honda Motor,Lager C,Lager H
010,Zahlvorgang abschließen,2024-02-26 11:36:58,Emma Weber,80.3,Produkt T,85.0,Honda Motor,Lager D,Lager G
010,Bestellung im System eintragen,2024-02-26 12:25:58,Lisa Mueller,34.88,Produkt T,85.0,Honda Motor,Lager J,Lager B
010,Lagerbestand überprüfen,2024-02-26 12:57:58,Nico Schmidt,89.81,Produkt T,85.0,Honda Motor,Lager A,Lager G
010,Auftragsabwicklung im System starten,2024-02-26 13:56:58,Nico Schmidt,27.28,Produkt T,85.0,Honda Motor,Lager J,Lager D
010,Artikel zusammenstellen,2024-02-26 14:33:58,Jan Becker,31.56,Produkt T,85.0,Honda Motor,Lager H,Lager I
010,Ware verpacken,2024-02-26 14:35:58,Hannah Meyer,73.06,Produkt T,85.0,Honda Motor,Lager G,Lager D
010,Gewicht prüfen,2024-02-26 15:02:58,Paul Zimmer,61.79,Produkt T,85.0,Honda Motor,Lager B,Lager B
010,Anzahl der Artikel überprüfen,2024-02-26 15:19:58,Noah Becker,33.03,Produkt T,85.0,Honda Motor,Lager C,Lager J
010,Verpackung prüfen,2024-02-26 16:03:58,Max Mustermann,34.72,Produkt T,85.0,Honda Motor,Lager C,Lager H
010,Fehler im System eintrgen,2024-02-26 17:02:58,Noah Becker,36.69,Produkt T,85.0,Honda Motor,Lager B,Lager B
010,Bestandsverwaltung informieren,2024-02-26 17:20:58,Emma Weber,75.56,Produkt T,85.0,Honda Motor,Lager H,Lager I
010,Lagerbestand überprüfen,2024-02-26 17:46:58,Jan Becker,38.14,Produkt T,85.0,Honda Motor,Lager D,Lager E
010,Auftragsabwicklung im System starten,2024-02-26 18:31:58,Leonie Richter,11.72,Produkt T,85.0,Honda Motor,Lager E,Lager C
010,Artikel zusammenstellen,2024-02-26 19:15:58,Lena Mueller,84.54,Produkt T,85.0,Honda Motor,Lager H,Lager H
010,Ware verpacken,2024-02-26 19:29:58,Leonie Richter,13.47,Produkt T,85.0,Honda Motor,Lager E,Lager G
010,Gewicht prüfen,2024-02-26 19:33:58,Timo Wagner,32.6,Produkt T,85.0,Honda Motor,Lager C,Lager G
010,Anzahl der Artikel überprüfen,2024-02-26 20:11:58,Nico Schmidt,11.44,Produkt T,85.0,Honda Motor,Lager H,Lager C
010,Verpackung prüfen,2024-02-26 20:22:58,Jonas Richter,67.94,Produkt T,85.0,Honda Motor,Lager F,Lager E
010,Informationen an Transporteur übermitteln,2024-02-26 20:45:58,Emma Weber,73.87,Produkt T,85.0,Honda Motor,Lager H,Lager E
010,Paket an Transporteur übergeben,2024-02-26 21:21:58,Paul Zimmer,58.65,Produkt T,85.0,Honda Motor,Lager C,Lager A
010,Bestellstatus im System ändern,2024-02-26 22:02:58,Emma Weber,56.62,Produkt T,85.0,Honda Motor,Lager H,Lager F
011,Kunden-Daten aufnehmen,2024-02-26 10:54:58,Sarah Schmidt,99.01,Produkt B,120.0,Boeing,Lager A,Lager A
011,Kunden-Daten in System übertragen,2024-02-26 11:44:58,Hannah Meyer,42.12,Produkt B,120.0,Boeing,Lager E,Lager A
011,Zahlvorgang abschließen,2024-02-26 12:09:58,David Meyer,88.84,Produkt B,120.0,Boeing,Lager E,Lager J
011,Bestellung im System eintragen,2024-02-26 12:59:58,Luca Huber,38.94,Produkt B,120.0,Boeing,Lager G,Lager I
011,Lagerbestand überprüfen,2024-02-26 13:29:58,Lena Mueller,89.82,Produkt B,120.0,Boeing,Lager H,Lager B
011,Auftragsabwicklung im System starten,2024-02-26 13:54:58,Emma Weber,69.59,Produkt B,120.0,Boeing,Lager C,Lager H
011,Artikel zusammenstellen,2024-02-26 13:56:58,Timo Wagner,77.59,Produkt B,120.0,Boeing,Lager E,Lager A
011,Ware verpacken,2024-02-26 14:42:58,Hannah Meyer,84.35,Produkt B,120.0,Boeing,Lager F,Lager F
011,Gewicht prüfen,2024-02-26 14:48:58,Lisa Mueller,82.46,Produkt B,120.0,Boeing,Lager J,Lager G
011,Anzahl der Artikel überprüfen,2024-02-26 15:09:58,Nico Schmidt,6.83,Produkt B,120.0,Boeing,Lager H,Lager E
011,Verpackung prüfen,2024-02-26 15:45:58,Sophia Lang,14.34,Produkt B,120.0,Boeing,Lager D,Lager B
011,Paket zur Warenausgabe bringen,2024-02-26 16:04:58,Emma Weber,11.51,Produkt B,120.0,Boeing,Lager A,Lager J
011,Zahlungsabwicklung durchführen,2024-02-26 16:47:58,Laura Fischer,54.41,Produkt B,120.0,Boeing,Lager A,Lager E
011,Paket an Kunde übergeben,2024-02-26 17:23:58,Lisa Schulz,53.86,Produkt B,120.0,Boeing,Lager A,Lager A
011,Bestellstatus im System ändern,2024-02-26 17:29:58,Hannah Meyer,45.41,Produkt B,120.0,Boeing,Lager I,Lager I
012,Kunden-Daten aufnehmen,2024-02-26 10:54:58,Lisa Mueller,92.59,Produkt T,85.0,Volkswagen,Lager J,Lager B
012,Kunden-Daten in System übertragen,2024-02-26 11:15:58,Sophia Lang,91.45,Produkt T,85.0,Volkswagen,Lager A,Lager I
012,Rechnungsadesse aufnehmen,2024-02-26 12:02:58,Max Mustermann,17.99,Produkt T,85.0,Volkswagen,Lager A,Lager C
012,Rechnungsadesse im System eintragen,2024-02-26 12:06:58,Lisa Schulz,22.36,Produkt T,85.0,Volkswagen,Lager A,Lager A
012,Bestellung im System eintragen,2024-02-26 12:11:58,Nico Schmidt,8.12,Produkt T,85.0,Volkswagen,Lager D,Lager C
012,Lagerbestand überprüfen,2024-02-26 13:02:58,Emma Weber,53.32,Produkt T,85.0,Volkswagen,Lager H,Lager F
012,Auftragsabwicklung im System starten,2024-02-26 13:35:58,Hannah Meyer,68.95,Produkt T,85.0,Volkswagen,Lager F,Lager C
012,Artikel zusammenstellen,2024-02-26 13:38:58,Laura Fischer,22.04,Produkt T,85.0,Volkswagen,Lager C,Lager F
012,Ware verpacken,2024-02-26 14:21:58,Lisa Schulz,18.05,Produkt T,85.0,Volkswagen,Lager J,Lager B
012,Gewicht prüfen,2024-02-26 14:22:58,Laura Fischer,57.52,Produkt T,85.0,Volkswagen,Lager A,Lager C
012,Anzahl der Artikel überprüfen,2024-02-26 15:20:58,Emilia Wagner,8.91,Produkt T,85.0,Volkswagen,Lager H,Lager I
012,Verpackung prüfen,2024-02-26 16:10:58,Sarah Schmidt,93.54,Produkt T,85.0,Volkswagen,Lager F,Lager E
012,Fehler im System eintrgen,2024-02-26 16:39:58,David Meyer,25.57,Produkt T,85.0,Volkswagen,Lager E,Lager D
012,Bestandsverwaltung informieren,2024-02-26 17:00:58,Noah Becker,76.07,Produkt T,85.0,Volkswagen,Lager J,Lager B
012,Lagerbestand überprüfen,2024-02-26 17:35:58,Hannah Meyer,96.13,Produkt T,85.0,Volkswagen,Lager B,Lager H
012,Auftragsabwicklung im System starten,2024-02-26 18:00:58,David Meyer,60.37,Produkt T,85.0,Volkswagen,Lager I,Lager J
012,Artikel zusammenstellen,2024-02-26 18:34:58,Sarah Schmidt,65.48,Produkt T,85.0,Volkswagen,Lager I,Lager B
012,Ware verpacken,2024-02-26 19:20:58,Laura Fischer,81.75,Produkt T,85.0,Volkswagen,Lager E,Lager F
012,Gewicht prüfen,2024-02-26 19:31:58,Luca Huber,59.98,Produkt T,85.0,Volkswagen,Lager F,Lager D
012,Anzahl der Artikel überprüfen,2024-02-26 20:12:58,Max Mustermann,63.37,Produkt T,85.0,Volkswagen,Lager C,Lager J
012,Verpackung prüfen,2024-02-26 21:12:58,Jan Becker,98.33,Produkt T,85.0,Volkswagen,Lager H,Lager H
012,Bezahlaufforderung an Kunde schicken,2024-02-26 21:53:58,Timo Wagner,11.81,Produkt T,85.0,Volkswagen,Lager I,Lager J
012,Informationen an Transporteur übermitteln,2024-02-26 22:45:58,Sophia Lang,45.54,Produkt T,85.0,Volkswagen,Lager I,Lager H
012,Paket an Transporteur übergeben,2024-02-26 23:17:58,Noah Becker,80.87,Produkt T,85.0,Volkswagen,Lager H,Lager H
012,Bestellstatus im System ändern,2024-02-26 23:43:58,Emma Weber,5.73,Produkt T,85.0,Volkswagen,Lager D,Lager B
