Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
002,Artikel zusammenstellen,2024-02-26 13:11:11,Hannah Meyer,34.9,Produkt F,110.0,Adidas,Lager I,Lager B
002,Ware verpacken,2024-02-26 13:39:11,Jan Becker,76.97,Produkt F,110.0,Adidas,Lager C,Lager D
002,Gewicht prüfen,2024-02-26 14:23:11,Laura Fischer,85.33,Produkt F,110.0,Adidas,Lager H,Lager G
002,Anzahl der Artikel überprüfen,2024-02-26 14:42:11,Laura Fischer,90.3,Produkt F,110.0,Adidas,Lager G,Lager J
002,Verpackung prüfen,2024-02-26 15:09:11,Timo Wagner,55.52,Produkt F,110.0,Adidas,Lager A,Lager J
002,Paket zur Warenausgabe bringen,2024-02-26 15:25:11,Paul Zimmer,90.36,Produkt F,110.0,Adidas,Lager A,Lager C
002,Paket an Kunde übergeben,2024-02-26 16:05:11,Sophia Lang,97.65,Produkt F,110.0,Adidas,Lager G,Lager E
002,Bestellstatus im System ändern,2024-02-26 16:11:11,Lisa Schulz,22.8,Produkt F,110.0,Adidas,Lager A,Lager I
003,Vollständigkeit der Daten prüfen,2024-02-26 10:41:11,Nico Schmidt,93.37,Produkt I,90.0,Samsung,Lager J,Lager H
003,Bestellung im System eintragen,2024-02-26 10:46:11,Leonie Richter,7.37,Produkt I,90.0,Samsung,Lager J,Lager H
003,Lagerbestand überprüfen,2024-02-26 11:17:11,Lena Mueller,69.8,Produkt I,90.0,Samsung,Lager C,Lager J
003,Auftragsabwicklung im System starten,2024-02-26 11:43:11,Sophia Lang,8.41,Produkt I,90.0,Samsung,Lager B,Lager D
003,Artikel zusammenstellen,2024-02-26 11:51:11,Sophia Lang,35.69,Produkt I,90.0,Samsung,Lager E,Lager C
003,Versicherungs-Bescheinigung dazulegen,2024-02-26 11:53:11,Nico Schmidt,68.17,Produkt I,90.0,Samsung,Lager G,Lager J
003,Ware verpacken,2024-02-26 12:31:11,Max Mustermann,77.24,Produkt I,90.0,Samsung,Lager A,Lager A
003,Gewicht prüfen,2024-02-26 13:04:11,Lisa Mueller,81.92,Produkt I,90.0,Samsung,Lager H,Lager J
003,Anzahl der Artikel überprüfen,2024-02-26 13:13:11,Hannah Meyer,67.4,Produkt I,90.0,Samsung,Lager I,Lager E
003,Verpackung prüfen,2024-02-26 13:36:11,Mia Schmitt,21.31,Produkt I,90.0,Samsung,Lager A,Lager J
003,Paket zur Warenausgabe bringen,2024-02-26 14:10:11,Noah Becker,8.83,Produkt I,90.0,Samsung,Lager J,Lager J
003,Paket an Kunde übergeben,2024-02-26 14:39:11,Leonie Richter,87.36,Produkt I,90.0,Samsung,Lager G,Lager G
003,Bestellstatus im System ändern,2024-02-26 15:26:11,David Meyer,18.15,Produkt I,90.0,Samsung,Lager E,Lager C
004,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Jonas Richter,24.23,Produkt K,110.0,Volkswagen,Lager D,Lager F
004,Kunden-Daten in System übertragen,2024-02-26 10:44:11,Max Mustermann,82.3,Produkt K,110.0,Volkswagen,Lager A,Lager B
004,Zahlvorgang abschließen,2024-02-26 11:18:11,Sophia Lang,82.56,Produkt K,110.0,Volkswagen,Lager I,Lager H
004,Bestellung im System eintragen,2024-02-26 11:57:11,Emilia Wagner,21.99,Produkt K,110.0,Volkswagen,Lager F,Lager G
004,Lagerbestand überprüfen,2024-02-26 12:08:11,Luca Huber,29.61,Produkt K,110.0,Volkswagen,Lager I,Lager G
004,Auftragsabwicklung im System starten,2024-02-26 13:04:11,Timo Wagner,87.19,Produkt K,110.0,Volkswagen,Lager H,Lager E
004,Artikel zusammenstellen,2024-02-26 13:30:11,Jan Becker,96.37,Produkt K,110.0,Volkswagen,Lager C,Lager C
004,Ware verpacken,2024-02-26 14:16:11,Lisa Mueller,17.14,Produkt K,110.0,Volkswagen,Lager D,Lager D
004,Gewicht prüfen,2024-02-26 15:08:11,David Meyer,79.43,Produkt K,110.0,Volkswagen,Lager E,Lager G
004,Anzahl der Artikel überprüfen,2024-02-26 15:26:11,Emma Weber,55.27,Produkt K,110.0,Volkswagen,Lager J,Lager C
004,Verpackung prüfen,2024-02-26 16:25:11,David Meyer,28.48,Produkt K,110.0,Volkswagen,Lager J,Lager C
004,Paket zur Warenausgabe bringen,2024-02-26 17:13:11,Emma Weber,56.31,Produkt K,110.0,Volkswagen,Lager D,Lager H
004,Paket an Kunde übergeben,2024-02-26 17:22:11,Lisa Schulz,56.75,Produkt K,110.0,Volkswagen,Lager C,Lager F
004,Bestellstatus im System ändern,2024-02-26 18:02:11,Luca Huber,93.04,Produkt K,110.0,Volkswagen,Lager G,Lager A
005,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Sarah Schmidt,5.15,Produkt O,120.0,Shell,Lager G,Lager C
005,Kunden-Daten in System übertragen,2024-02-26 11:20:11,Hannah Meyer,89.38,Produkt O,120.0,Shell,Lager B,Lager E
005,Zahlvorgang abschließen,2024-02-26 11:58:11,Lisa Mueller,38.24,Produkt O,120.0,Shell,Lager B,Lager A
005,Bestellung im System eintragen,2024-02-26 12:06:11,Emilia Wagner,16.15,Produkt O,120.0,Shell,Lager E,Lager G
005,Lagerbestand überprüfen,2024-02-26 12:27:11,Max Mustermann,76.17,Produkt O,120.0,Shell,Lager J,Lager A
005,Auftragsabwicklung im System starten,2024-02-26 12:33:11,Laura Fischer,28.46,Produkt O,120.0,Shell,Lager E,Lager G
005,Artikel zusammenstellen,2024-02-26 12:39:11,Lisa Schulz,27.78,Produkt O,120.0,Shell,Lager A,Lager F
005,Ware verpacken,2024-02-26 12:59:11,David Meyer,64.78,Produkt O,120.0,Shell,Lager B,Lager D
005,Gewicht prüfen,2024-02-26 13:00:11,Emma Weber,44.3,Produkt O,120.0,Shell,Lager C,Lager A
005,Anzahl der Artikel überprüfen,2024-02-26 13:51:11,Max Mustermann,37.82,Produkt O,120.0,Shell,Lager E,Lager H
005,Verpackung prüfen,2024-02-26 14:27:11,Max Mustermann,22.84,Produkt O,120.0,Shell,Lager B,Lager A
005,Informationen an Transporteur übermitteln,2024-02-26 15:08:11,Jonas Richter,53.19,Produkt O,120.0,Shell,Lager H,Lager I
005,Paket an Transporteur übergeben,2024-02-26 15:49:11,Leonie Richter,10.84,Produkt O,120.0,Shell,Lager D,Lager E
005,Bestellstatus im System ändern,2024-02-26 16:04:11,Lisa Schulz,42.87,Produkt O,120.0,Shell,Lager A,Lager J
006,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Timo Wagner,19.25,Produkt E,150.0,Sony,Lager H,Lager E
006,Kunden-Daten in System übertragen,2024-02-26 11:06:11,Hannah Meyer,71.2,Produkt E,150.0,Sony,Lager G,Lager A
006,Zahlvorgang abschließen,2024-02-26 11:46:11,Sarah Schmidt,41.62,Produkt E,150.0,Sony,Lager E,Lager I
006,Bestellung im System eintragen,2024-02-26 12:15:11,Max Mustermann,52.06,Produkt E,150.0,Sony,Lager G,Lager G
006,Lagerbestand überprüfen,2024-02-26 12:31:11,Noah Becker,56.4,Produkt E,150.0,Sony,Lager H,Lager C
006,Artikel bestellen,2024-02-26 13:06:11,David Meyer,61.15,Produkt E,150.0,Sony,Lager B,Lager J
006,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 13:59:11,Mia Schmitt,19.6,Produkt E,150.0,Sony,Lager I,Lager G
006,Auftragsabwicklung im System starten,2024-02-26 14:59:11,Emilia Wagner,29.43,Produkt E,150.0,Sony,Lager E,Lager H
006,Artikel zusammenstellen,2024-02-26 15:46:11,Lena Mueller,40.77,Produkt E,150.0,Sony,Lager E,Lager G
006,Versicherungs-Bescheinigung dazulegen,2024-02-26 16:22:11,Paul Zimmer,47.08,Produkt E,150.0,Sony,Lager B,Lager I
006,Ware verpacken,2024-02-26 16:49:11,Sophia Lang,81.26,Produkt E,150.0,Sony,Lager A,Lager D
006,Gewicht prüfen,2024-02-26 17:31:11,Jonas Richter,94.08,Produkt E,150.0,Sony,Lager I,Lager J
006,Anzahl der Artikel überprüfen,2024-02-26 18:20:11,Max Mustermann,35.21,Produkt E,150.0,Sony,Lager C,Lager C
006,Verpackung prüfen,2024-02-26 18:55:11,Sarah Schmidt,7.28,Produkt E,150.0,Sony,Lager C,Lager H
006,Informationen an Transporteur übermitteln,2024-02-26 19:38:11,Leonie Richter,53.46,Produkt E,150.0,Sony,Lager I,Lager E
006,Paket an Transporteur übergeben,2024-02-26 20:33:11,Sophia Lang,17.23,Produkt E,150.0,Sony,Lager J,Lager B
006,Bestellstatus im System ändern,2024-02-26 20:54:11,Lena Mueller,13.03,Produkt E,150.0,Sony,Lager G,Lager D
007,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Lena Mueller,45.39,Produkt T,85.0,Microsoft,Lager E,Lager A
007,Kunden-Daten in System übertragen,2024-02-26 11:23:11,Luca Huber,58.47,Produkt T,85.0,Microsoft,Lager D,Lager E
007,Zahlvorgang abschließen,2024-02-26 11:29:11,David Meyer,44.09,Produkt T,85.0,Microsoft,Lager I,Lager H
007,Bestellung im System eintragen,2024-02-26 11:43:11,Emilia Wagner,30.07,Produkt T,85.0,Microsoft,Lager I,Lager G
007,Lagerbestand überprüfen,2024-02-26 11:49:11,Laura Fischer,76.65,Produkt T,85.0,Microsoft,Lager I,Lager C
007,Auftragsabwicklung im System starten,2024-02-26 12:29:11,Max Mustermann,37.89,Produkt T,85.0,Microsoft,Lager H,Lager G
007,Artikel zusammenstellen,2024-02-26 13:12:11,Lisa Schulz,83.98,Produkt T,85.0,Microsoft,Lager C,Lager D
007,Ware verpacken,2024-02-26 14:08:11,Nico Schmidt,98.56,Produkt T,85.0,Microsoft,Lager I,Lager H
007,Gewicht prüfen,2024-02-26 14:09:11,Nico Schmidt,32.91,Produkt T,85.0,Microsoft,Lager H,Lager E
007,Anzahl der Artikel überprüfen,2024-02-26 14:36:11,Nico Schmidt,54.63,Produkt T,85.0,Microsoft,Lager G,Lager J
007,Verpackung prüfen,2024-02-26 15:07:11,Sophia Lang,10.42,Produkt T,85.0,Microsoft,Lager J,Lager I
007,Bezahlaufforderung an Kunde schicken,2024-02-26 15:43:11,Timo Wagner,15.04,Produkt T,85.0,Microsoft,Lager B,Lager D
007,Informationen an Transporteur übermitteln,2024-02-26 15:50:11,Lisa Mueller,39.47,Produkt T,85.0,Microsoft,Lager J,Lager H
007,Paket an Transporteur übergeben,2024-02-26 16:13:11,Lisa Schulz,45.86,Produkt T,85.0,Microsoft,Lager G,Lager F
007,Bestellstatus im System ändern,2024-02-26 16:23:11,Timo Wagner,51.97,Produkt T,85.0,Microsoft,Lager D,Lager E
008,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Mia Schmitt,76.69,Produkt K,110.0,Huawei,Lager H,Lager G
008,Kunden-Daten in System übertragen,2024-02-26 11:17:11,Lena Mueller,85.89,Produkt K,110.0,Huawei,Lager G,Lager H
008,Zahlvorgang abschließen,2024-02-26 12:14:11,Sarah Schmidt,84.88,Produkt K,110.0,Huawei,Lager E,Lager G
008,Bestellung im System eintragen,2024-02-26 13:12:11,Max Mustermann,82.06,Produkt K,110.0,Huawei,Lager A,Lager J
008,Lagerbestand überprüfen,2024-02-26 13:31:11,Nico Schmidt,60.19,Produkt K,110.0,Huawei,Lager H,Lager H
008,Artikel bestellen,2024-02-26 14:29:11,Emilia Wagner,71.48,Produkt K,110.0,Huawei,Lager G,Lager D
008,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 15:20:11,Sophia Lang,6.16,Produkt K,110.0,Huawei,Lager C,Lager D
008,Auftragsabwicklung im System starten,2024-02-26 15:29:11,Timo Wagner,26.55,Produkt K,110.0,Huawei,Lager F,Lager F
008,Artikel zusammenstellen,2024-02-26 16:07:11,Lisa Mueller,45.49,Produkt K,110.0,Huawei,Lager G,Lager E
008,Versicherungs-Bescheinigung dazulegen,2024-02-26 16:23:11,Mia Schmitt,67.87,Produkt K,110.0,Huawei,Lager B,Lager E
008,Ware verpacken,2024-02-26 16:38:11,Emma Weber,32.28,Produkt K,110.0,Huawei,Lager H,Lager E
008,Gewicht prüfen,2024-02-26 17:20:11,Leonie Richter,80.63,Produkt K,110.0,Huawei,Lager G,Lager F
008,Anzahl der Artikel überprüfen,2024-02-26 17:58:11,Timo Wagner,35.09,Produkt K,110.0,Huawei,Lager F,Lager J
008,Verpackung prüfen,2024-02-26 18:37:11,Emilia Wagner,69.29,Produkt K,110.0,Huawei,Lager I,Lager I
008,Informationen an Transporteur übermitteln,2024-02-26 18:49:11,Paul Zimmer,57.92,Produkt K,110.0,Huawei,Lager G,Lager B
008,Paket an Transporteur übergeben,2024-02-26 19:44:11,Noah Becker,7.64,Produkt K,110.0,Huawei,Lager A,Lager J
008,Bestellstatus im System ändern,2024-02-26 20:05:11,Timo Wagner,99.53,Produkt K,110.0,Huawei,Lager H,Lager J
009,Vollständigkeit der Daten prüfen,2024-02-26 10:41:11,Noah Becker,96.68,Produkt T,85.0,McDonald's,Lager D,Lager A
009,Bestellung im System eintragen,2024-02-26 11:12:11,Paul Zimmer,68.09,Produkt T,85.0,McDonald's,Lager D,Lager G
009,Lagerbestand überprüfen,2024-02-26 11:41:11,Nico Schmidt,63.45,Produkt T,85.0,McDonald's,Lager E,Lager F
009,Auftragsabwicklung im System starten,2024-02-26 11:53:11,Mia Schmitt,18.94,Produkt T,85.0,McDonald's,Lager J,Lager F
009,Artikel zusammenstellen,2024-02-26 12:08:11,Lena Mueller,12.35,Produkt T,85.0,McDonald's,Lager A,Lager A
009,Ware verpacken,2024-02-26 12:15:11,Nico Schmidt,31.35,Produkt T,85.0,McDonald's,Lager F,Lager A
009,Gewicht prüfen,2024-02-26 12:28:11,Jonas Richter,86.48,Produkt T,85.0,McDonald's,Lager C,Lager G
009,Anzahl der Artikel überprüfen,2024-02-26 12:38:11,Emma Weber,62.43,Produkt T,85.0,McDonald's,Lager B,Lager A
009,Verpackung prüfen,2024-02-26 12:43:11,Mia Schmitt,59.13,Produkt T,85.0,McDonald's,Lager J,Lager I
009,Paket zur Warenausgabe bringen,2024-02-26 12:53:11,Lena Mueller,85.97,Produkt T,85.0,McDonald's,Lager F,Lager H
009,Paket an Kunde übergeben,2024-02-26 13:07:11,Noah Becker,28.94,Produkt T,85.0,McDonald's,Lager B,Lager J
009,Bestellstatus im System ändern,2024-02-26 13:33:11,Hannah Meyer,99.38,Produkt T,85.0,McDonald's,Lager G,Lager I
010,Vollständigkeit der Daten prüfen,2024-02-26 10:41:11,Jan Becker,91.19,Produkt F,110.0,Microsoft,Lager F,Lager C
010,Bestellung im System eintragen,2024-02-26 10:49:11,Sophia Lang,66.67,Produkt F,110.0,Microsoft,Lager B,Lager A
010,Lagerbestand überprüfen,2024-02-26 11:05:11,Sophia Lang,6.25,Produkt F,110.0,Microsoft,Lager C,Lager F
010,Auftragsabwicklung im System starten,2024-02-26 11:30:11,Sophia Lang,92.24,Produkt F,110.0,Microsoft,Lager E,Lager E
010,Artikel zusammenstellen,2024-02-26 12:23:11,Paul Zimmer,81.09,Produkt F,110.0,Microsoft,Lager D,Lager D
010,Ware verpacken,2024-02-26 12:27:11,David Meyer,67.65,Produkt F,110.0,Microsoft,Lager A,Lager A
010,Gewicht prüfen,2024-02-26 13:10:11,Emma Weber,84.05,Produkt F,110.0,Microsoft,Lager J,Lager E
010,Anzahl der Artikel überprüfen,2024-02-26 13:16:11,Max Mustermann,77.54,Produkt F,110.0,Microsoft,Lager F,Lager D
010,Verpackung prüfen,2024-02-26 13:49:11,Leonie Richter,91.12,Produkt F,110.0,Microsoft,Lager J,Lager D
010,Informationen an Transporteur übermitteln,2024-02-26 14:04:11,Luca Huber,84.04,Produkt F,110.0,Microsoft,Lager A,Lager E
010,Paket an Transporteur übergeben,2024-02-26 14:58:11,Leonie Richter,24.87,Produkt F,110.0,Microsoft,Lager I,Lager A
010,Bestellstatus im System ändern,2024-02-26 15:00:11,Max Mustermann,76.7,Produkt F,110.0,Microsoft,Lager G,Lager E
011,Vollständigkeit der Daten prüfen,2024-02-26 10:41:11,Noah Becker,73.39,Produkt K,110.0,Starbucks,Lager A,Lager A
011,Fehlende Daten ermitteln,2024-02-26 11:36:11,David Meyer,22.71,Produkt K,110.0,Starbucks,Lager C,Lager B
011,Kunden bzgl. fehlender Daten anschreiben,2024-02-26 11:49:11,Luca Huber,73.76,Produkt K,110.0,Starbucks,Lager A,Lager F
011,Bestellung im System eintragen,2024-02-26 11:54:11,Leonie Richter,13.02,Produkt K,110.0,Starbucks,Lager C,Lager B
011,Lagerbestand überprüfen,2024-02-26 12:16:11,Timo Wagner,86.08,Produkt K,110.0,Starbucks,Lager J,Lager E
011,Auftragsabwicklung im System starten,2024-02-26 12:36:11,Paul Zimmer,43.63,Produkt K,110.0,Starbucks,Lager B,Lager B
011,Artikel zusammenstellen,2024-02-26 13:26:11,David Meyer,38.8,Produkt K,110.0,Starbucks,Lager F,Lager C
011,Ware verpacken,2024-02-26 14:10:11,Emilia Wagner,46.48,Produkt K,110.0,Starbucks,Lager H,Lager D
011,Gewicht prüfen,2024-02-26 14:16:11,Leonie Richter,62.96,Produkt K,110.0,Starbucks,Lager C,Lager H
011,Anzahl der Artikel überprüfen,2024-02-26 14:37:11,Emilia Wagner,78.19,Produkt K,110.0,Starbucks,Lager I,Lager E
011,Verpackung prüfen,2024-02-26 15:08:11,Emilia Wagner,85.16,Produkt K,110.0,Starbucks,Lager E,Lager E
011,Fehler im System eintrgen,2024-02-26 15:09:11,Emilia Wagner,91.27,Produkt K,110.0,Starbucks,Lager B,Lager B
011,Bestandsverwaltung informieren,2024-02-26 15:43:11,Mia Schmitt,35.88,Produkt K,110.0,Starbucks,Lager C,Lager B
011,Lagerbestand überprüfen,2024-02-26 16:23:11,Emma Weber,40.52,Produkt K,110.0,Starbucks,Lager C,Lager G
011,Auftragsabwicklung im System starten,2024-02-26 17:09:11,Lena Mueller,98.87,Produkt K,110.0,Starbucks,Lager B,Lager H
011,Artikel zusammenstellen,2024-02-26 17:37:11,Hannah Meyer,9.91,Produkt K,110.0,Starbucks,Lager D,Lager E
011,Ware verpacken,2024-02-26 17:58:11,Emma Weber,51.8,Produkt K,110.0,Starbucks,Lager J,Lager F
011,Gewicht prüfen,2024-02-26 18:37:11,Mia Schmitt,32.47,Produkt K,110.0,Starbucks,Lager B,Lager J
011,Anzahl der Artikel überprüfen,2024-02-26 19:08:11,Hannah Meyer,40.7,Produkt K,110.0,Starbucks,Lager J,Lager D
011,Verpackung prüfen,2024-02-26 19:48:11,Sarah Schmidt,57.33,Produkt K,110.0,Starbucks,Lager J,Lager C
011,Informationen an Transporteur übermitteln,2024-02-26 20:39:11,Luca Huber,82.32,Produkt K,110.0,Starbucks,Lager E,Lager J
011,Paket an Transporteur übergeben,2024-02-26 21:03:11,Hannah Meyer,92.33,Produkt K,110.0,Starbucks,Lager A,Lager G
011,Bestellstatus im System ändern,2024-02-26 21:52:11,Paul Zimmer,78.02,Produkt K,110.0,Starbucks,Lager J,Lager A
012,Vollständigkeit der Daten prüfen,2024-02-26 10:41:11,Lisa Mueller,36.03,Produkt Q,110.0,Shell,Lager C,Lager G
012,Fehlende Daten ermitteln,2024-02-26 11:11:11,Noah Becker,80.51,Produkt Q,110.0,Shell,Lager D,Lager A
012,Kunden bzgl. fehlender Daten anschreiben,2024-02-26 11:44:11,Sarah Schmidt,64.88,Produkt Q,110.0,Shell,Lager F,Lager H
012,Bestellung im System eintragen,2024-02-26 11:48:11,Hannah Meyer,55.84,Produkt Q,110.0,Shell,Lager G,Lager B
012,Lagerbestand überprüfen,2024-02-26 12:03:11,Hannah Meyer,85.66,Produkt Q,110.0,Shell,Lager D,Lager I
012,Auftragsabwicklung im System starten,2024-02-26 12:30:11,Max Mustermann,84.69,Produkt Q,110.0,Shell,Lager C,Lager I
012,Artikel zusammenstellen,2024-02-26 12:49:11,Timo Wagner,18.0,Produkt Q,110.0,Shell,Lager C,Lager G
012,Ware verpacken,2024-02-26 13:24:11,Sarah Schmidt,36.22,Produkt Q,110.0,Shell,Lager J,Lager C
012,Gewicht prüfen,2024-02-26 14:03:11,Lisa Mueller,31.01,Produkt Q,110.0,Shell,Lager A,Lager H
012,Anzahl der Artikel überprüfen,2024-02-26 14:20:11,Sarah Schmidt,84.6,Produkt Q,110.0,Shell,Lager B,Lager G
012,Verpackung prüfen,2024-02-26 15:13:11,Luca Huber,67.81,Produkt Q,110.0,Shell,Lager C,Lager D
012,Bezahlaufforderung an Kunde schicken,2024-02-26 15:23:11,Lisa Mueller,91.86,Produkt Q,110.0,Shell,Lager J,Lager B
012,Bezahlaufforderung an Kunde schicken,2024-02-26 15:31:11,Leonie Richter,88.56,Produkt Q,110.0,Shell,Lager D,Lager B
012,Informationen an Transporteur übermitteln,2024-02-26 16:14:11,Lisa Schulz,61.83,Produkt Q,110.0,Shell,Lager E,Lager J
012,Paket an Transporteur übergeben,2024-02-26 17:09:11,Max Mustermann,65.71,Produkt Q,110.0,Shell,Lager G,Lager A
012,Bestellstatus im System ändern,2024-02-26 17:27:11,David Meyer,43.7,Produkt Q,110.0,Shell,Lager F,Lager B
013,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Timo Wagner,36.89,Produkt R,130.0,Microsoft,Lager A,Lager H
013,Kunden-Daten in System übertragen,2024-02-26 10:52:11,Nico Schmidt,42.21,Produkt R,130.0,Microsoft,Lager C,Lager C
013,Zahlvorgang abschließen,2024-02-26 11:42:11,Lisa Schulz,8.49,Produkt R,130.0,Microsoft,Lager B,Lager G
013,Bestellung im System eintragen,2024-02-26 12:06:11,Paul Zimmer,78.59,Produkt R,130.0,Microsoft,Lager C,Lager I
013,Lagerbestand überprüfen,2024-02-26 12:20:11,Emilia Wagner,72.14,Produkt R,130.0,Microsoft,Lager E,Lager H
013,Artikel bestellen,2024-02-26 12:33:11,Noah Becker,49.38,Produkt R,130.0,Microsoft,Lager F,Lager D
013,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 13:28:11,Jan Becker,80.76,Produkt R,130.0,Microsoft,Lager C,Lager E
013,Auftragsabwicklung im System starten,2024-02-26 14:07:11,Mia Schmitt,57.14,Produkt R,130.0,Microsoft,Lager I,Lager H
013,Artikel zusammenstellen,2024-02-26 15:01:11,Hannah Meyer,83.66,Produkt R,130.0,Microsoft,Lager H,Lager F
013,Ware verpacken,2024-02-26 15:15:11,Max Mustermann,41.03,Produkt R,130.0,Microsoft,Lager F,Lager F
013,Gewicht prüfen,2024-02-26 15:28:11,Leonie Richter,72.33,Produkt R,130.0,Microsoft,Lager B,Lager H
013,Anzahl der Artikel überprüfen,2024-02-26 16:03:11,Emilia Wagner,86.83,Produkt R,130.0,Microsoft,Lager C,Lager D
013,Verpackung prüfen,2024-02-26 16:44:11,Timo Wagner,33.28,Produkt R,130.0,Microsoft,Lager F,Lager E
013,Fehler im System eintrgen,2024-02-26 17:35:11,Hannah Meyer,6.81,Produkt R,130.0,Microsoft,Lager F,Lager H
013,Bestandsverwaltung informieren,2024-02-26 17:41:11,Emilia Wagner,49.63,Produkt R,130.0,Microsoft,Lager H,Lager C
013,Lagerbestand überprüfen,2024-02-26 18:20:11,Mia Schmitt,26.8,Produkt R,130.0,Microsoft,Lager G,Lager A
013,Auftragsabwicklung im System starten,2024-02-26 19:20:11,Nico Schmidt,7.37,Produkt R,130.0,Microsoft,Lager A,Lager J
013,Artikel zusammenstellen,2024-02-26 19:57:11,Jan Becker,14.73,Produkt R,130.0,Microsoft,Lager H,Lager G
013,Ware verpacken,2024-02-26 20:24:11,Emma Weber,90.63,Produkt R,130.0,Microsoft,Lager H,Lager J
013,Gewicht prüfen,2024-02-26 20:32:11,Nico Schmidt,21.76,Produkt R,130.0,Microsoft,Lager A,Lager E
013,Anzahl der Artikel überprüfen,2024-02-26 20:42:11,David Meyer,37.28,Produkt R,130.0,Microsoft,Lager E,Lager D
013,Verpackung prüfen,2024-02-26 21:15:11,Lena Mueller,12.43,Produkt R,130.0,Microsoft,Lager F,Lager C
013,Paket zur Warenausgabe bringen,2024-02-26 21:39:11,Hannah Meyer,53.33,Produkt R,130.0,Microsoft,Lager J,Lager F
013,Paket an Kunde übergeben,2024-02-26 22:22:11,Timo Wagner,50.94,Produkt R,130.0,Microsoft,Lager J,Lager C
013,Bestellstatus im System ändern,2024-02-26 23:04:11,Noah Becker,74.3,Produkt R,130.0,Microsoft,Lager I,Lager E
014,Kunden-Daten aufnehmen,2024-02-26 10:41:11,Jan Becker,54.68,Produkt Q,110.0,Microsoft,Lager F,Lager G
014,Kunden-Daten in System übertragen,2024-02-26 11:37:11,Hannah Meyer,92.97,Produkt Q,110.0,Microsoft,Lager H,Lager E
014,Rechnungsadesse aufnehmen,2024-02-26 12:01:11,Laura Fischer,75.77,Produkt Q,110.0,Microsoft,Lager H,Lager D
014,Rechnungsadesse im System eintragen,2024-02-26 12:32:11,Mia Schmitt,7.55,Produkt Q,110.0,Microsoft,Lager E,Lager A
014,Bestellung im System eintragen,2024-02-26 12:44:11,Sophia Lang,76.11,Produkt Q,110.0,Microsoft,Lager F,Lager G
