Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
039,Auftrag erhalten,2024-01-01T17:30:00,Mia Schmitt,73.73834103191693,Produkt G,95.0,Firma13,Lager E,Lager B
040,Ware abholen,2024-01-01T17:45:00,Emilia Wagner,49.20278083405142,Produkt P,100.0,Firma1,Lager G,Lager H
041,Produkt ins Lager legen,2024-01-01T18:00:00,Sophia Lang,46.868695994316354,Produkt S,90.0,Firma18,Lager J,Lager J
042,Transport beginnen,2024-01-01T18:15:00,Emilia Wagner,39.41130466697698,Produkt A,100.0,Firma9,Lager E,Lager J
043,Ware abholen,2024-01-01T18:30:00,Timo Wagner,89.10088563967034,Produkt O,120.0,Firma1,Lager D,Lager H
044,Produkt aus Lager nehmen,2024-01-01T18:45:00,Jan Becker,53.133191137416105,Produkt R,130.0,Firma6,Lager H,Lager F
045,Ware abholen,2024-01-01T19:00:00,Max Mustermann,42.65132902654788,Produkt O,120.0,Firma7,Lager F,Lager J
046,Produkt ins Lager legen,2024-01-01T19:15:00,Lisa Mueller,70.61464724164824,Produkt B,120.0,Firma19,Lager B,Lager A
047,Ware abholen,2024-01-01T19:30:00,Emma Weber,61.296374596558714,Produkt K,110.0,Firma3,Lager D,Lager G
048,Transport beginnen,2024-01-01T19:45:00,Emma Weber,92.93029851838565,Produkt D,70.0,Firma4,Lager D,Lager J
049,Ware abholen,2024-01-01T20:00:00,Mia Schmitt,79.90402616321026,Produkt R,130.0,Firma19,Lager A,Lager I
050,Ware abholen,2024-01-01T20:15:00,Lisa Schulz,18.290066902337163,Produkt M,95.0,Firma7,Lager E,Lager D
051,Produkt aus Lager nehmen,2024-01-01T20:30:00,Lena Mueller,48.0202403975254,Produkt N,75.0,Firma7,Lager F,Lager C
052,Auftrag erhalten,2024-01-01T20:45:00,Mia Schmitt,76.75658715970185,Produkt R,130.0,Firma11,Lager J,Lager G
053,Ware abholen,2024-01-01T21:00:00,Emilia Wagner,35.695453853837165,Produkt C,80.0,Firma19,Lager C,Lager D
054,Ware abholen,2024-01-01T21:15:00,Hannah Meyer,47.068407048787,Produkt C,80.0,Firma17,Lager A,Lager B
055,Transport beenden,2024-01-01T21:30:00,Noah Becker,39.02845784623283,Produkt A,100.0,Firma8,Lager C,Lager A
056,Auftrag erhalten,2024-01-01T21:45:00,Timo Wagner,78.82368292190161,Produkt D,70.0,Firma9,Lager G,Lager A
057,Transport beenden,2024-01-01T22:00:00,Laura Fischer,25.540279741821458,Produkt P,100.0,Firma5,Lager C,Lager A
058,Produkt ins Lager legen,2024-01-01T22:15:00,Max Mustermann,20.957056066662425,Produkt D,70.0,Firma11,Lager A,Lager F
059,Transport beenden,2024-01-01T22:30:00,Timo Wagner,80.19401644072727,Produkt C,80.0,Firma13,Lager E,Lager B
060,Transport beginnen,2024-01-01T22:45:00,Emilia Wagner,45.84484570305436,Produkt A,100.0,Firma14,Lager H,Lager B
061,Transport beginnen,2024-01-01T23:00:00,Paul Zimmer,96.20961188704794,Produkt N,75.0,Firma3,Lager G,Lager I
062,Transport beenden,2024-01-01T23:15:00,Paul Zimmer,14.008162848170915,Produkt L,140.0,Firma20,Lager A,Lager D
063,Transport beginnen,2024-01-01T23:30:00,Emma Weber,10.870325930078598,Produkt A,100.0,Firma7,Lager I,Lager G
064,Produkt aus Lager nehmen,2024-01-01T23:45:00,Mia Schmitt,30.82613576767329,Produkt E,150.0,Firma10,Lager D,Lager D
065,Ware abholen,2024-01-02T00:00:00,Noah Becker,56.98596487979752,Produkt O,120.0,Firma5,Lager F,Lager E
066,Auftrag erhalten,2024-01-02T00:15:00,Emma Weber,11.329667315854808,Produkt S,90.0,Firma6,Lager I,Lager I
067,Produkt aus Lager nehmen,2024-01-02T00:30:00,Paul Zimmer,98.96047547840483,Produkt F,110.0,Firma5,Lager D,Lager I
068,Ware abholen,2024-01-02T00:45:00,Jonas Richter,99.10827630097765,Produkt M,95.0,Firma11,Lager I,Lager F
069,Produkt aus Lager nehmen,2024-01-02T01:00:00,Lisa Schulz,96.25786509833303,Produkt E,150.0,Firma19,Lager F,Lager I
070,Ware abholen,2024-01-02T01:15:00,Lena Mueller,43.23152988645594,Produkt Q,110.0,Firma15,Lager F,Lager F
071,Produkt ins Lager legen,2024-01-02T01:30:00,Lisa Schulz,57.640753352411735,Produkt M,95.0,Firma8,Lager F,Lager I
072,Transport beginnen,2024-01-02T01:45:00,Timo Wagner,17.296443302297057,Produkt P,100.0,Firma2,Lager D,Lager I
073,Produkt ins Lager legen,2024-01-02T02:00:00,Timo Wagner,32.90165409994918,Produkt O,120.0,Firma5,Lager B,Lager C
074,Produkt aus Lager nehmen,2024-01-02T02:15:00,Emma Weber,5.201872405098984,Produkt K,110.0,Firma5,Lager G,Lager B
075,Produkt aus Lager nehmen,2024-01-02T02:30:00,David Meyer,25.512683987471398,Produkt A,100.0,Firma18,Lager E,Lager H
076,Ware abholen,2024-01-02T02:45:00,Lisa Mueller,63.76118222235679,Produkt F,110.0,Firma8,Lager I,Lager I
077,Transport beenden,2024-01-02T03:00:00,Laura Fischer,19.14191362042863,Produkt P,100.0,Firma14,Lager G,Lager D
078,Ware abholen,2024-01-02T03:15:00,Lena Mueller,18.661652573478285,Produkt G,95.0,Firma18,Lager C,Lager G
079,Auftrag erhalten,2024-01-02T03:30:00,Lena Mueller,15.066554457252547,Produkt H,130.0,Firma3,Lager C,Lager E
080,Produkt aus Lager nehmen,2024-01-02T03:45:00,Laura Fischer,11.73319285335183,Produkt Q,110.0,Firma13,Lager D,Lager D
081,Auftrag erhalten,2024-01-02T04:00:00,Lisa Mueller,23.475811831500437,Produkt H,130.0,Firma13,Lager A,Lager H
082,Produkt ins Lager legen,2024-01-02T04:15:00,Hannah Meyer,23.035216847442236,Produkt T,85.0,Firma14,Lager D,Lager C
083,Auftrag erhalten,2024-01-02T04:30:00,Leonie Richter,44.99024207719556,Produkt N,75.0,Firma18,Lager G,Lager C
084,Produkt ins Lager legen,2024-01-02T04:45:00,Max Mustermann,48.36933883014461,Produkt D,70.0,Firma2,Lager F,Lager B
085,Transport beginnen,2024-01-02T05:00:00,Lena Mueller,18.426817517846672,Produkt E,150.0,Firma4,Lager F,Lager A
086,Produkt ins Lager legen,2024-01-02T05:15:00,Hannah Meyer,53.4584311311446,Produkt P,100.0,Firma10,Lager F,Lager I
087,Auftrag erhalten,2024-01-02T05:30:00,Nico Schmidt,5.7307866424817195,Produkt G,95.0,Firma3,Lager D,Lager H
088,Ware abholen,2024-01-02T05:45:00,Max Mustermann,80.33456905176396,Produkt B,120.0,Firma15,Lager A,Lager F
089,Ware abholen,2024-01-02T06:00:00,Emma Weber,48.739992429502955,Produkt M,95.0,Firma16,Lager B,Lager I
090,Transport beginnen,2024-01-02T06:15:00,Hannah Meyer,97.70312032908765,Produkt H,130.0,Firma11,Lager F,Lager J
091,Transport beenden,2024-01-02T06:30:00,Emma Weber,65.40351739291972,Produkt G,95.0,Firma8,Lager F,Lager J
092,Transport beenden,2024-01-02T06:45:00,Timo Wagner,13.321756680974175,Produkt G,95.0,Firma8,Lager F,Lager H
093,Transport beenden,2024-01-02T07:00:00,Lisa Mueller,55.96332554263583,Produkt A,100.0,Firma1,Lager G,Lager A
094,Transport beginnen,2024-01-02T07:15:00,Lisa Mueller,19.228667934246797,Produkt J,75.0,Firma5,Lager I,Lager D
095,Ware abholen,2024-01-02T07:30:00,Lena Mueller,24.24834912593329,Produkt E,150.0,Firma20,Lager E,Lager H
096,Produkt aus Lager nehmen,2024-01-02T07:45:00,Emma Weber,63.074677457710756,Produkt Q,110.0,Firma1,Lager H,Lager J
097,Transport beenden,2024-01-02T08:00:00,Sophia Lang,15.240386674263513,Produkt I,90.0,Firma15,Lager G,Lager H
098,Produkt ins Lager legen,2024-01-02T08:15:00,Lena Mueller,8.673423916662086,Produkt N,75.0,Firma8,Lager E,Lager G
099,Ware abholen,2024-01-02T08:30:00,Paul Zimmer,58.644266191375834,Produkt H,130.0,Firma11,Lager J,Lager G
100,Produkt aus Lager nehmen,2024-01-02T08:45:00,Leonie Richter,86.29916600473652,Produkt B,120.0,Firma5,Lager A,Lager F
101,Produkt aus Lager nehmen,2024-01-02T09:00:00,Emma Weber,56.190465843320936,Produkt T,85.0,Firma7,Lager G,Lager B
102,Ware abholen,2024-01-02T09:15:00,Hannah Meyer,17.08827196006696,Produkt F,110.0,Firma4,Lager A,Lager G
103,Transport beginnen,2024-01-02T09:30:00,Emilia Wagner,35.94322946615637,Produkt O,120.0,Firma7,Lager H,Lager J
104,Transport beenden,2024-01-02T09:45:00,Sophia Lang,44.33453680840383,Produkt C,80.0,Firma20,Lager F,Lager B
105,Ware abholen,2024-01-02T10:00:00,Lisa Mueller,88.50902440312208,Produkt N,75.0,Firma8,Lager H,Lager F
106,Produkt ins Lager legen,2024-01-02T10:15:00,Sophia Lang,54.38775738622141,Produkt M,95.0,Firma16,Lager B,Lager A
107,Transport beenden,2024-01-02T10:30:00,Paul Zimmer,59.15637649435922,Produkt E,150.0,Firma3,Lager B,Lager D
108,Transport beginnen,2024-01-02T10:45:00,Lisa Mueller,59.33000080493651,Produkt S,90.0,Firma20,Lager I,Lager I
109,Produkt aus Lager nehmen,2024-01-02T11:00:00,Jan Becker,20.58325994782794,Produkt J,75.0,Firma1,Lager I,Lager I
110,Transport beginnen,2024-01-02T11:15:00,Sophia Lang,14.409583551091114,Produkt K,110.0,Firma12,Lager F,Lager E
111,Transport beginnen,2024-01-02T11:30:00,Lisa Mueller,94.45555427312112,Produkt G,95.0,Firma8,Lager G,Lager I
112,Transport beginnen,2024-01-02T11:45:00,Nico Schmidt,27.269313171554746,Produkt F,110.0,Firma20,Lager F,Lager A
113,Produkt aus Lager nehmen,2024-01-02T12:00:00,Noah Becker,22.849234918199322,Produkt D,70.0,Firma10,Lager G,Lager D
114,Produkt ins Lager legen,2024-01-02T12:15:00,Laura Fischer,51.036340623609036,Produkt E,150.0,Firma3,Lager H,Lager J
115,Produkt aus Lager nehmen,2024-01-02T12:30:00,David Meyer,92.82812779354663,Produkt K,110.0,Firma12,Lager D,Lager F
116,Transport beginnen,2024-01-02T12:45:00,Sarah Schmidt,75.32151921871218,Produkt I,90.0,Firma19,Lager G,Lager A
117,Transport beenden,2024-01-02T13:00:00,Luca Huber,28.230224631700466,Produkt D,70.0,Firma11,Lager F,Lager H
118,Auftrag erhalten,2024-01-02T13:15:00,Lisa Schulz,46.13549182618925,Produkt T,85.0,Firma2,Lager E,Lager D
119,Auftrag erhalten,2024-01-02T13:30:00,Nico Schmidt,64.30643086856804,Produkt M,95.0,Firma16,Lager C,Lager B
120,Produkt ins Lager legen,2024-01-02T13:45:00,Mia Schmitt,86.20135218802514,Produkt M,95.0,Firma14,Lager J,Lager D
121,Transport beenden,2024-01-02T14:00:00,Max Mustermann,31.597707872139473,Produkt M,95.0,Firma20,Lager E,Lager A
122,Produkt aus Lager nehmen,2024-01-02T14:15:00,Jonas Richter,97.6139340775687,Produkt N,75.0,Firma6,Lager H,Lager D
123,Ware abholen,2024-01-02T14:30:00,Emma Weber,21.94106829388537,Produkt F,110.0,Firma11,Lager I,Lager D
124,Ware abholen,2024-01-02T14:45:00,David Meyer,97.74979227150145,Produkt G,95.0,Firma14,Lager A,Lager I
125,Auftrag erhalten,2024-01-02T15:00:00,Sophia Lang,15.301026691433803,Produkt Q,110.0,Firma11,Lager E,Lager A
126,Transport beenden,2024-01-02T15:15:00,Nico Schmidt,37.076306132754404,Produkt Q,110.0,Firma12,Lager E,Lager E
127,Produkt ins Lager legen,2024-01-02T15:30:00,Sophia Lang,51.83580101386999,Produkt T,85.0,Firma15,Lager G,Lager D
128,Auftrag erhalten,2024-01-02T15:45:00,Mia Schmitt,24.638936542568697,Produkt K,110.0,Firma9,Lager F,Lager G
129,Transport beginnen,2024-01-02T16:00:00,Noah Becker,58.803677340566175,Produkt G,95.0,Firma4,Lager I,Lager E
130,Ware abholen,2024-01-02T16:15:00,Luca Huber,66.72471847831714,Produkt P,100.0,Firma6,Lager F,Lager A
131,Transport beginnen,2024-01-02T16:30:00,Emilia Wagner,86.23471136634643,Produkt J,75.0,Firma1,Lager E,Lager C
132,Produkt aus Lager nehmen,2024-01-02T16:45:00,Sophia Lang,79.89869904979884,Produkt A,100.0,Firma14,Lager A,Lager A
133,Produkt aus Lager nehmen,2024-01-02T17:00:00,Sarah Schmidt,99.79896355858187,Produkt G,95.0,Firma4,Lager D,Lager C
134,Auftrag erhalten,2024-01-02T17:15:00,Noah Becker,94.11667107072012,Produkt R,130.0,Firma18,Lager D,Lager A
135,Produkt ins Lager legen,2024-01-02T17:30:00,Sophia Lang,52.40847278086007,Produkt F,110.0,Firma4,Lager F,Lager H
136,Transport beenden,2024-01-02T17:45:00,Paul Zimmer,43.473420884094836,Produkt G,95.0,Firma7,Lager I,Lager J
137,Produkt aus Lager nehmen,2024-01-02T18:00:00,Paul Zimmer,23.24343887521862,Produkt Q,110.0,Firma8,Lager C,Lager B
138,Auftrag erhalten,2024-01-02T18:15:00,Sarah Schmidt,14.772070416824896,Produkt E,150.0,Firma8,Lager J,Lager I
139,Produkt ins Lager legen,2024-01-02T18:30:00,Hannah Meyer,72.08982043145032,Produkt J,75.0,Firma14,Lager A,Lager A
140,Auftrag erhalten,2024-01-02T18:45:00,Emilia Wagner,51.93683599828518,Produkt N,75.0,Firma4,Lager J,Lager F
141,Auftrag erhalten,2024-01-02T19:00:00,Lisa Schulz,61.81172313076218,Produkt R,130.0,Firma4,Lager A,Lager J
142,Produkt aus Lager nehmen,2024-01-02T19:15:00,Jonas Richter,68.82042995291945,Produkt B,120.0,Firma2,Lager A,Lager F
143,Produkt ins Lager legen,2024-01-02T19:30:00,Mia Schmitt,45.20717388976931,Produkt M,95.0,Firma12,Lager J,Lager F
144,Produkt ins Lager legen,2024-01-02T19:45:00,Lisa Schulz,43.03365268058861,Produkt A,100.0,Firma16,Lager H,Lager F
145,Transport beginnen,2024-01-02T20:00:00,Lena Mueller,19.123490470328342,Produkt N,75.0,Firma12,Lager G,Lager B
146,Transport beenden,2024-01-02T20:15:00,Sophia Lang,48.867479511131705,Produkt S,90.0,Firma1,Lager E,Lager G
147,Ware abholen,2024-01-02T20:30:00,David Meyer,78.91474740755817,Produkt M,95.0,Firma4,Lager G,Lager B
148,Ware abholen,2024-01-02T20:45:00,Emilia Wagner,70.32322925166203,Produkt P,100.0,Firma14,Lager G,Lager D
149,Produkt ins Lager legen,2024-01-02T21:00:00,Noah Becker,88.56695508974688,Produkt J,75.0,Firma20,Lager J,Lager B
150,Produkt aus Lager nehmen,2024-01-02T21:15:00,David Meyer,47.99923400450286,Produkt I,90.0,Firma14,Lager G,Lager F
151,Produkt ins Lager legen,2024-01-02T21:30:00,Lisa Schulz,94.58409106275373,Produkt G,95.0,Firma15,Lager C,Lager H
152,Transport beginnen,2024-01-02T21:45:00,Noah Becker,32.51021398724,Produkt A,100.0,Firma19,Lager E,Lager I
153,Produkt ins Lager legen,2024-01-02T22:00:00,Luca Huber,76.22960736802726,Produkt B,120.0,Firma18,Lager A,Lager C
154,Ware abholen,2024-01-02T22:15:00,Paul Zimmer,99.56590188435256,Produkt D,70.0,Firma3,Lager B,Lager B
155,Auftrag erhalten,2024-01-02T22:30:00,Mia Schmitt,41.117300511869296,Produkt C,80.0,Firma13,Lager F,Lager A
156,Transport beginnen,2024-01-02T22:45:00,Emilia Wagner,89.41281219808604,Produkt B,120.0,Firma16,Lager E,Lager A
157,Auftrag erhalten,2024-01-02T23:00:00,Timo Wagner,14.929933098973574,Produkt K,110.0,Firma1,Lager A,Lager I
158,Transport beginnen,2024-01-02T23:15:00,Paul Zimmer,75.3434630303408,Produkt F,110.0,Firma11,Lager C,Lager C
159,Produkt aus Lager nehmen,2024-01-02T23:30:00,Paul Zimmer,13.68840228038999,Produkt F,110.0,Firma16,Lager C,Lager A
160,Ware abholen,2024-01-02T23:45:00,Nico Schmidt,30.916469163203764,Produkt G,95.0,Firma10,Lager E,Lager I
161,Transport beenden,2024-01-03T00:00:00,Sophia Lang,95.85495701155739,Produkt M,95.0,Firma3,Lager C,Lager D
162,Produkt aus Lager nehmen,2024-01-03T00:15:00,Hannah Meyer,91.34337442068285,Produkt P,100.0,Firma5,Lager D,Lager F
163,Transport beginnen,2024-01-03T00:30:00,Sarah Schmidt,32.940609938111145,Produkt B,120.0,Firma18,Lager C,Lager G
164,Auftrag erhalten,2024-01-03T00:45:00,Lisa Schulz,8.242775898870315,Produkt F,110.0,Firma12,Lager G,Lager H
165,Ware abholen,2024-01-03T01:00:00,Emma Weber,32.757919287348614,Produkt G,95.0,Firma15,Lager H,Lager H
166,Produkt ins Lager legen,2024-01-03T01:15:00,Hannah Meyer,82.40319091231729,Produkt K,110.0,Firma16,Lager G,Lager A
167,Produkt aus Lager nehmen,2024-01-03T01:30:00,Max Mustermann,49.53231533499063,Produkt B,120.0,Firma2,Lager H,Lager E
168,Auftrag erhalten,2024-01-03T01:45:00,David Meyer,10.133692653742305,Produkt P,100.0,Firma19,Lager D,Lager B
169,Auftrag erhalten,2024-01-03T02:00:00,Lisa Mueller,53.830919410309534,Produkt P,100.0,Firma19,Lager J,Lager F
170,Auftrag erhalten,2024-01-03T02:15:00,Lisa Schulz,22.637441970667922,Produkt R,130.0,Firma18,Lager C,Lager E
171,Produkt ins Lager legen,2024-01-03T02:30:00,Lisa Mueller,85.20098895338346,Produkt L,140.0,Firma4,Lager D,Lager E
172,Produkt ins Lager legen,2024-01-03T02:45:00,Mia Schmitt,52.64773816555488,Produkt Q,110.0,Firma1,Lager D,Lager B
173,Produkt aus Lager nehmen,2024-01-03T03:00:00,Nico Schmidt,97.98249266489442,Produkt I,90.0,Firma18,Lager H,Lager H
174,Transport beginnen,2024-01-03T03:15:00,Timo Wagner,32.25172016346539,Produkt S,90.0,Firma8,Lager I,Lager J
175,Produkt aus Lager nehmen,2024-01-03T03:30:00,Luca Huber,36.93983604144513,Produkt Q,110.0,Firma10,Lager B,Lager J
176,Produkt aus Lager nehmen,2024-01-03T03:45:00,Lisa Schulz,64.14901536278599,Produkt N,75.0,Firma15,Lager B,Lager F
177,Transport beginnen,2024-01-03T04:00:00,Mia Schmitt,81.56987930740063,Produkt F,110.0,Firma9,Lager H,Lager H
178,Transport beenden,2024-01-03T04:15:00,Lisa Schulz,96.79016114571313,Produkt D,70.0,Firma10,Lager J,Lager H
179,Produkt aus Lager nehmen,2024-01-03T04:30:00,Timo Wagner,78.89858381604779,Produkt K,110.0,Firma13,Lager I,Lager I
180,Transport beginnen,2024-01-03T04:45:00,Jonas Richter,49.14046309298942,Produkt K,110.0,Firma20,Lager H,Lager E
181,Produkt aus Lager nehmen,2024-01-03T05:00:00,Noah Becker,23.590053268698938,Produkt I,90.0,Firma13,Lager H,Lager A
182,Auftrag erhalten,2024-01-03T05:15:00,Jonas Richter,5.220565329256269,Produkt C,80.0,Firma7,Lager F,Lager C
183,Ware abholen,2024-01-03T05:30:00,Sophia Lang,5.576102086467742,Produkt M,95.0,Firma16,Lager F,Lager A
184,Transport beenden,2024-01-03T05:45:00,Hannah Meyer,31.307873753750023,Produkt T,85.0,Firma17,Lager H,Lager E
185,Produkt aus Lager nehmen,2024-01-03T06:00:00,Hannah Meyer,90.70136597032662,Produkt E,150.0,Firma1,Lager F,Lager H
186,Ware abholen,2024-01-03T06:15:00,Timo Wagner,37.22605810199187,Produkt G,95.0,Firma7,Lager A,Lager B
187,Ware abholen,2024-01-03T06:30:00,Paul Zimmer,35.25761921813559,Produkt E,150.0,Firma7,Lager G,Lager H
188,Transport beenden,2024-01-03T06:45:00,Laura Fischer,30.820471762105992,Produkt E,150.0,Firma19,Lager I,Lager A
189,Transport beenden,2024-01-03T07:00:00,Laura Fischer,87.4703411684301,Produkt K,110.0,Firma19,Lager I,Lager A
190,Transport beginnen,2024-01-03T07:15:00,Leonie Richter,5.2337276767121805,Produkt G,95.0,Firma17,Lager I,Lager I
191,Auftrag erhalten,2024-01-03T07:30:00,Mia Schmitt,41.27540516265055,Produkt A,100.0,Firma6,Lager C,Lager I
192,Produkt aus Lager nehmen,2024-01-03T07:45:00,Emilia Wagner,6.642200759446088,Produkt D,70.0,Firma10,Lager C,Lager C
193,Produkt aus Lager nehmen,2024-01-03T08:00:00,Emma Weber,39.26667665614011,Produkt S,90.0,Firma6,Lager F,Lager F
194,Produkt ins Lager legen,2024-01-03T08:15:00,Jonas Richter,17.695586515848017,Produkt N,75.0,Firma7,Lager E,Lager C
195,Ware abholen,2024-01-03T08:30:00,Sophia Lang,21.765026309153424,Produkt T,85.0,Firma20,Lager I,Lager C
196,Transport beginnen,2024-01-03T08:45:00,Emma Weber,52.20540504698242,Produkt L,140.0,Firma10,Lager G,Lager A
197,Ware abholen,2024-01-03T09:00:00,Laura Fischer,47.25960983331952,Produkt O,120.0,Firma15,Lager C,Lager H
198,Produkt ins Lager legen,2024-01-03T09:15:00,David Meyer,43.28015704855086,Produkt C,80.0,Firma2,Lager C,Lager E
199,Transport beginnen,2024-01-03T09:30:00,Timo Wagner,81.20055165257932,Produkt N,75.0,Firma14,Lager H,Lager G
200,Produkt aus Lager nehmen,2024-01-03T09:45:00,Lena Mueller,96.56515039597555,Produkt O,120.0,Firma4,Lager B,Lager I
201,Produkt ins Lager legen,2024-01-03T10:00:00,Timo Wagner,82.54386722545053,Produkt A,100.0,Firma13,Lager F,Lager E
202,Transport beenden,2024-01-03T10:15:00,David Meyer,50.15546537451784,Produkt M,95.0,Firma10,Lager A,Lager C
203,Transport beginnen,2024-01-03T10:30:00,Lisa Mueller,6.922424182249575,Produkt T,85.0,Firma3,Lager E,Lager B
204,Transport beenden,2024-01-03T10:45:00,Laura Fischer,27.366596907538312,Produkt S,90.0,Firma7,Lager E,Lager I
205,Produkt aus Lager nehmen,2024-01-03T11:00:00,Lisa Schulz,80.70261333142257,Produkt B,120.0,Firma7,Lager F,Lager C
206,Produkt aus Lager nehmen,2024-01-03T11:15:00,Mia Schmitt,65.8509541722976,Produkt H,130.0,Firma15,Lager E,Lager B
207,Auftrag erhalten,2024-01-03T11:30:00,Mia Schmitt,96.8063275819426,Produkt A,100.0,Firma15,Lager H,Lager D
208,Auftrag erhalten,2024-01-03T11:45:00,Lisa Mueller,99.34092746249682,Produkt S,90.0,Firma2,Lager D,Lager B
209,Produkt aus Lager nehmen,2024-01-03T12:00:00,Hannah Meyer,12.031555188890533,Produkt M,95.0,Firma4,Lager G,Lager G
