Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Ort
002,Paket an Transporteur übergeben,2024-03-05 16:24:08,Warenausgang,Luca Huber,"7,13",BASF,Produkt Q,"110,0",Warenausgabe 3
002,Bestellstatus im System ändern,2024-03-05 17:24:08,Warenausgang,Sophia Lang,"2,46",BASF,Produkt Q,"110,0",online
003,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Sarah Schmidt,"2,35",Hitachi,Produkt R,"130,0",Schalter
003,Kunden-Daten in System übertragen,2024-03-05 10:29:08,Auftragsannahme,Lena Mueller,"2,36",Hitachi,Produkt R,"130,0",online
003,Zahlvorgang abschließen,2024-03-05 10:38:08,Auftragsannahme,Lena Mueller,"2,12",Hitachi,Produkt R,"130,0",Schalter
003,Bestellung im System eintragen,2024-03-05 11:24:08,Auftragsannahme,Lena Mueller,"6,99",Hitachi,Produkt R,"130,0",online
003,Lagerbestand überprüfen,2024-03-05 12:21:08,Bestandsverwaltung,Jan Becker,"4,54",Hitachi,Produkt R,"130,0",online
003,Auftragsabwicklung im System starten,2024-03-05 12:57:08,Bestandsverwaltung,Laura Fischer,"3,97",Hitachi,Produkt R,"130,0",online
003,Artikel zusammenstellen,2024-03-05 13:30:08,Lager,Mia Schmitt,"8,12",Hitachi,Produkt R,"130,0",Lager C
003,Ware verpacken,2024-03-05 14:11:08,Lager,Jonas Richter,"3,65",Hitachi,Produkt R,"130,0",Lager C
003,Gewicht prüfen,2024-03-05 15:03:08,Qualitätskontrolle,Noah Becker,"1,23",Hitachi,Produkt R,"130,0",Lager C
003,Anzahl der Artikel überprüfen,2024-03-05 15:25:08,Qualitätskontrolle,Emilia Wagner,"2,58",Hitachi,Produkt R,"130,0",Lager C
003,Verpackung prüfen,2024-03-05 16:15:08,Qualitätskontrolle,Hannah Meyer,"2,5",Hitachi,Produkt R,"130,0",Lager C
003,Paket zur Warenausgabe bringen,2024-03-05 17:12:08,Warenausgang,Leonie Richter,"5,49",Hitachi,Produkt R,"130,0",Warenausgabe 1
003,Paket an Kunde übergeben,2024-03-05 17:21:08,Warenausgang,Sophia Lang,"2,73",Hitachi,Produkt R,"130,0",Warenausgabe 1
003,Bestellstatus im System ändern,2024-03-05 17:56:08,Warenausgang,David Meyer,"2,41",Hitachi,Produkt R,"130,0",online
004,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Lisa Schulz,"2,42",General Motors,Produkt S,"90,0",Schalter
004,Kunden-Daten in System übertragen,2024-03-05 11:13:08,Auftragsannahme,Lena Mueller,"2,24",General Motors,Produkt S,"90,0",online
004,Zahlvorgang abschließen,2024-03-05 11:55:08,Auftragsannahme,Sarah Schmidt,"2,41",General Motors,Produkt S,"90,0",Schalter
004,Bestellung im System eintragen,2024-03-05 12:07:08,Auftragsannahme,Max Mustermann,"8,51",General Motors,Produkt S,"90,0",online
004,Lagerbestand überprüfen,2024-03-05 12:12:08,Bestandsverwaltung,Jan Becker,"3,68",General Motors,Produkt S,"90,0",online
004,Auftragsabwicklung im System starten,2024-03-05 13:00:08,Bestandsverwaltung,Jan Becker,"4,19",General Motors,Produkt S,"90,0",online
004,Artikel zusammenstellen,2024-03-05 13:38:08,Lager,Mia Schmitt,"10,81",General Motors,Produkt S,"90,0",Lager B
004,Ware verpacken,2024-03-05 14:13:08,Lager,Mia Schmitt,"4,07",General Motors,Produkt S,"90,0",Lager C
004,Gewicht prüfen,2024-03-05 14:28:08,Qualitätskontrolle,Hannah Meyer,"2,11",General Motors,Produkt S,"90,0",Lager C
004,Anzahl der Artikel überprüfen,2024-03-05 15:01:08,Qualitätskontrolle,Hannah Meyer,"4,94",General Motors,Produkt S,"90,0",Lager C
004,Verpackung prüfen,2024-03-05 15:29:08,Qualitätskontrolle,Noah Becker,"2,96",General Motors,Produkt S,"90,0",Lager C
004,Paket zur Warenausgabe bringen,2024-03-05 15:48:08,Warenausgang,Luca Huber,"5,17",General Motors,Produkt S,"90,0",Warenausgabe 1
004,Zahlungsabwicklung durchführen,2024-03-05 16:43:08,Warenausgang,Emma Weber,"2,67",General Motors,Produkt S,"90,0",Warenausgabe 1
004,Paket an Kunde übergeben,2024-03-05 17:17:08,Warenausgang,Sophia Lang,"2,29",General Motors,Produkt S,"90,0",Warenausgabe 1
004,Bestellstatus im System ändern,2024-03-05 18:00:08,Warenausgang,Emma Weber,"2,45",General Motors,Produkt S,"90,0",online
005,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Lisa Schulz,"3,21",Procter & Gamble,Produkt E,"150,0",Schalter
005,Kunden-Daten in System übertragen,2024-03-05 11:09:08,Auftragsannahme,Lena Mueller,"1,48",Procter & Gamble,Produkt E,"150,0",online
005,Zahlvorgang abschließen,2024-03-05 11:31:08,Auftragsannahme,Max Mustermann,"2,43",Procter & Gamble,Produkt E,"150,0",Schalter
005,Bestellung im System eintragen,2024-03-05 12:30:08,Auftragsannahme,Lisa Schulz,"7,99",Procter & Gamble,Produkt E,"150,0",online
005,Lagerbestand überprüfen,2024-03-05 13:03:08,Bestandsverwaltung,Paul Zimmer,"3,75",Procter & Gamble,Produkt E,"150,0",online
005,Auftragsabwicklung im System starten,2024-03-05 13:53:08,Bestandsverwaltung,Laura Fischer,"3,83",Procter & Gamble,Produkt E,"150,0",online
005,Artikel zusammenstellen,2024-03-05 14:48:08,Lager,Mia Schmitt,"14,81",Procter & Gamble,Produkt E,"150,0",Lager A
005,Ware verpacken,2024-03-05 15:46:08,Lager,Mia Schmitt,"3,51",Procter & Gamble,Produkt E,"150,0",Lager C
005,Gewicht prüfen,2024-03-05 15:57:08,Qualitätskontrolle,Hannah Meyer,"1,27",Procter & Gamble,Produkt E,"150,0",Lager C
005,Anzahl der Artikel überprüfen,2024-03-05 16:09:08,Qualitätskontrolle,Emilia Wagner,"2,36",Procter & Gamble,Produkt E,"150,0",Lager C
005,Verpackung prüfen,2024-03-05 16:45:08,Qualitätskontrolle,Noah Becker,"2,24",Procter & Gamble,Produkt E,"150,0",Lager C
005,Paket zur Warenausgabe bringen,2024-03-05 17:40:08,Warenausgang,Emma Weber,"6,73",Procter & Gamble,Produkt E,"150,0",Warenausgabe 1
005,Zahlungsabwicklung durchführen,2024-03-05 18:36:08,Warenausgang,Leonie Richter,"2,47",Procter & Gamble,Produkt E,"150,0",Warenausgabe 1
005,Paket an Kunde übergeben,2024-03-05 19:10:08,Warenausgang,Luca Huber,"2,44",Procter & Gamble,Produkt E,"150,0",Warenausgabe 1
005,Bestellstatus im System ändern,2024-03-05 19:26:08,Warenausgang,David Meyer,"1,44",Procter & Gamble,Produkt E,"150,0",online
006,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Lena Mueller,"3,15",PepsiCo,Produkt H,"130,0",Schalter
006,Kunden-Daten in System übertragen,2024-03-05 11:09:08,Auftragsannahme,Sarah Schmidt,"1,36",PepsiCo,Produkt H,"130,0",online
006,Zahlvorgang abschließen,2024-03-05 11:37:08,Auftragsannahme,Sarah Schmidt,"2,97",PepsiCo,Produkt H,"130,0",Schalter
006,Bestellung im System eintragen,2024-03-05 12:37:08,Auftragsannahme,Sarah Schmidt,"5,81",PepsiCo,Produkt H,"130,0",online
006,Lagerbestand überprüfen,2024-03-05 12:54:08,Bestandsverwaltung,Paul Zimmer,"6,18",PepsiCo,Produkt H,"130,0",online
006,Auftragsabwicklung im System starten,2024-03-05 13:37:08,Bestandsverwaltung,Lisa Mueller,"3,0",PepsiCo,Produkt H,"130,0",online
006,Artikel zusammenstellen,2024-03-05 14:24:08,Lager,Mia Schmitt,"10,16",PepsiCo,Produkt H,"130,0",Lager B
006,Ware verpacken,2024-03-05 15:21:08,Lager,Mia Schmitt,"6,31",PepsiCo,Produkt H,"130,0",Lager C
006,Gewicht prüfen,2024-03-05 16:05:08,Qualitätskontrolle,Noah Becker,"2,76",PepsiCo,Produkt H,"130,0",Lager C
006,Anzahl der Artikel überprüfen,2024-03-05 16:39:08,Qualitätskontrolle,Noah Becker,"2,21",PepsiCo,Produkt H,"130,0",Lager C
006,Verpackung prüfen,2024-03-05 17:25:08,Qualitätskontrolle,Emilia Wagner,"2,67",PepsiCo,Produkt H,"130,0",Lager C
006,Paket zur Warenausgabe bringen,2024-03-05 18:17:08,Warenausgang,Leonie Richter,"8,14",PepsiCo,Produkt H,"130,0",Warenausgabe 2
006,Zahlungsabwicklung durchführen,2024-03-05 18:36:08,Warenausgang,David Meyer,"2,65",PepsiCo,Produkt H,"130,0",Warenausgabe 2
006,Paket an Kunde übergeben,2024-03-05 18:53:08,Warenausgang,Leonie Richter,"2,59",PepsiCo,Produkt H,"130,0",Warenausgabe 2
006,Bestellstatus im System ändern,2024-03-05 19:25:08,Warenausgang,David Meyer,"2,64",PepsiCo,Produkt H,"130,0",online
007,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Max Mustermann,"2,83",Samsung Electronics,Produkt S,"90,0",Schalter
007,Kunden-Daten in System übertragen,2024-03-05 10:30:08,Auftragsannahme,Lisa Schulz,"1,65",Samsung Electronics,Produkt S,"90,0",online
007,Zahlvorgang abschließen,2024-03-05 11:08:08,Auftragsannahme,Timo Wagner,"2,73",Samsung Electronics,Produkt S,"90,0",Schalter
007,Bestellung im System eintragen,2024-03-05 11:09:08,Auftragsannahme,Lisa Schulz,"6,84",Samsung Electronics,Produkt S,"90,0",online
007,Lagerbestand überprüfen,2024-03-05 11:47:08,Bestandsverwaltung,Nico Schmidt,"6,42",Samsung Electronics,Produkt S,"90,0",online
007,Auftragsabwicklung im System starten,2024-03-05 11:56:08,Bestandsverwaltung,Nico Schmidt,"4,93",Samsung Electronics,Produkt S,"90,0",online
007,Artikel zusammenstellen,2024-03-05 12:39:08,Lager,Jonas Richter,"14,51",Samsung Electronics,Produkt S,"90,0",Lager A
007,Ware verpacken,2024-03-05 13:13:08,Lager,Mia Schmitt,"5,39",Samsung Electronics,Produkt S,"90,0",Lager C
007,Gewicht prüfen,2024-03-05 13:42:08,Qualitätskontrolle,Emilia Wagner,"2,68",Samsung Electronics,Produkt S,"90,0",Lager C
007,Anzahl der Artikel überprüfen,2024-03-05 14:27:08,Qualitätskontrolle,Noah Becker,"4,71",Samsung Electronics,Produkt S,"90,0",Lager C
007,Verpackung prüfen,2024-03-05 14:31:08,Qualitätskontrolle,Hannah Meyer,"2,83",Samsung Electronics,Produkt S,"90,0",Lager C
007,Paket zur Warenausgabe bringen,2024-03-05 14:53:08,Warenausgang,Emma Weber,"6,92",Samsung Electronics,Produkt S,"90,0",Warenausgabe 2
007,Zahlungsabwicklung durchführen,2024-03-05 15:25:08,Warenausgang,Leonie Richter,"2,12",Samsung Electronics,Produkt S,"90,0",Warenausgabe 2
007,Paket an Kunde übergeben,2024-03-05 16:23:08,Warenausgang,Emma Weber,"2,52",Samsung Electronics,Produkt S,"90,0",Warenausgabe 2
007,Bestellstatus im System ändern,2024-03-05 16:56:08,Warenausgang,Emma Weber,"1,86",Samsung Electronics,Produkt S,"90,0",online
008,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Max Mustermann,"2,7",Intel,Produkt L,"140,0",Schalter
008,Kunden-Daten in System übertragen,2024-03-05 10:41:08,Auftragsannahme,Max Mustermann,"2,73",Intel,Produkt L,"140,0",online
008,Zahlvorgang abschließen,2024-03-05 11:18:08,Auftragsannahme,Lena Mueller,"2,74",Intel,Produkt L,"140,0",Schalter
008,Bestellung im System eintragen,2024-03-05 11:23:08,Auftragsannahme,Lisa Schulz,"6,53",Intel,Produkt L,"140,0",online
008,Lagerbestand überprüfen,2024-03-05 11:58:08,Bestandsverwaltung,Jan Becker,"7,79",Intel,Produkt L,"140,0",online
008,Auftragsabwicklung im System starten,2024-03-05 12:00:08,Bestandsverwaltung,Paul Zimmer,"3,7",Intel,Produkt L,"140,0",online
008,Artikel zusammenstellen,2024-03-05 12:25:08,Lager,Mia Schmitt,"12,25",Intel,Produkt L,"140,0",Lager B
008,Ware verpacken,2024-03-05 13:24:08,Lager,Mia Schmitt,"6,3",Intel,Produkt L,"140,0",Lager C
008,Gewicht prüfen,2024-03-05 13:42:08,Qualitätskontrolle,Hannah Meyer,"1,61",Intel,Produkt L,"140,0",Lager C
008,Anzahl der Artikel überprüfen,2024-03-05 13:45:08,Qualitätskontrolle,Noah Becker,"3,6",Intel,Produkt L,"140,0",Lager C
008,Verpackung prüfen,2024-03-05 14:08:08,Qualitätskontrolle,Emilia Wagner,"2,29",Intel,Produkt L,"140,0",Lager C
008,Paket zur Warenausgabe bringen,2024-03-05 14:19:08,Warenausgang,Leonie Richter,"4,45",Intel,Produkt L,"140,0",Warenausgabe 1
008,Zahlungsabwicklung durchführen,2024-03-05 14:55:08,Warenausgang,Luca Huber,"2,7",Intel,Produkt L,"140,0",Warenausgabe 1
008,Paket an Kunde übergeben,2024-03-05 15:39:08,Warenausgang,David Meyer,"2,33",Intel,Produkt L,"140,0",Warenausgabe 1
008,Bestellstatus im System ändern,2024-03-05 15:43:08,Warenausgang,Luca Huber,"1,53",Intel,Produkt L,"140,0",online
009,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Max Mustermann,"2,98",General Electric,Produkt R,"130,0",Schalter
009,Kunden-Daten in System übertragen,2024-03-05 10:25:08,Auftragsannahme,Max Mustermann,"2,28",General Electric,Produkt R,"130,0",online
009,Zahlvorgang abschließen,2024-03-05 11:20:08,Auftragsannahme,Lena Mueller,"2,22",General Electric,Produkt R,"130,0",Schalter
009,Bestellung im System eintragen,2024-03-05 11:55:08,Auftragsannahme,Lena Mueller,"8,87",General Electric,Produkt R,"130,0",online
009,Lagerbestand überprüfen,2024-03-05 12:09:08,Bestandsverwaltung,Laura Fischer,"5,4",General Electric,Produkt R,"130,0",online
009,Auftragsabwicklung im System starten,2024-03-05 12:17:08,Bestandsverwaltung,Paul Zimmer,"4,19",General Electric,Produkt R,"130,0",online
009,Artikel zusammenstellen,2024-03-05 12:24:08,Lager,Mia Schmitt,"9,65",General Electric,Produkt R,"130,0",Lager A
009,Ware verpacken,2024-03-05 12:44:08,Lager,Mia Schmitt,"7,17",General Electric,Produkt R,"130,0",Lager C
009,Gewicht prüfen,2024-03-05 12:47:08,Qualitätskontrolle,Hannah Meyer,"2,07",General Electric,Produkt R,"130,0",Lager C
009,Anzahl der Artikel überprüfen,2024-03-05 13:18:08,Qualitätskontrolle,Noah Becker,"3,42",General Electric,Produkt R,"130,0",Lager C
009,Verpackung prüfen,2024-03-05 14:16:08,Qualitätskontrolle,Noah Becker,"2,71",General Electric,Produkt R,"130,0",Lager C
009,Paket zur Warenausgabe bringen,2024-03-05 14:50:08,Warenausgang,Luca Huber,"4,63",General Electric,Produkt R,"130,0",Warenausgabe 1
009,Paket an Kunde übergeben,2024-03-05 15:09:08,Warenausgang,David Meyer,"2,01",General Electric,Produkt R,"130,0",Warenausgabe 1
009,Bestellstatus im System ändern,2024-03-05 15:13:08,Warenausgang,Sophia Lang,"1,73",General Electric,Produkt R,"130,0",online
010,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Timo Wagner,"3,2",Toyota,Produkt J,"75,0",Schalter
010,Kunden-Daten in System übertragen,2024-03-05 10:45:08,Auftragsannahme,Lisa Schulz,"1,92",Toyota,Produkt J,"75,0",online
010,Zahlvorgang abschließen,2024-03-05 10:54:08,Auftragsannahme,Lena Mueller,"2,63",Toyota,Produkt J,"75,0",Schalter
010,Bestellung im System eintragen,2024-03-05 11:33:08,Auftragsannahme,Lena Mueller,"4,13",Toyota,Produkt J,"75,0",online
010,Lagerbestand überprüfen,2024-03-05 12:14:08,Bestandsverwaltung,Lisa Mueller,"2,44",Toyota,Produkt J,"75,0",online
010,Auftragsabwicklung im System starten,2024-03-05 12:17:08,Bestandsverwaltung,Laura Fischer,"5,11",Toyota,Produkt J,"75,0",online
010,Artikel zusammenstellen,2024-03-05 13:08:08,Lager,Jonas Richter,"13,17",Toyota,Produkt J,"75,0",Lager C
010,Ware verpacken,2024-03-05 13:54:08,Lager,Mia Schmitt,"5,41",Toyota,Produkt J,"75,0",Lager C
010,Gewicht prüfen,2024-03-05 13:56:08,Qualitätskontrolle,Noah Becker,"1,38",Toyota,Produkt J,"75,0",Lager C
010,Anzahl der Artikel überprüfen,2024-03-05 14:06:08,Qualitätskontrolle,Hannah Meyer,"2,54",Toyota,Produkt J,"75,0",Lager C
010,Verpackung prüfen,2024-03-05 14:52:08,Qualitätskontrolle,Hannah Meyer,"2,44",Toyota,Produkt J,"75,0",Lager C
010,Paket zur Warenausgabe bringen,2024-03-05 15:25:08,Warenausgang,David Meyer,"5,44",Toyota,Produkt J,"75,0",Warenausgabe 2
010,Paket an Kunde übergeben,2024-03-05 15:27:08,Warenausgang,Sophia Lang,"2,76",Toyota,Produkt J,"75,0",Warenausgabe 2
010,Bestellstatus im System ändern,2024-03-05 16:11:08,Warenausgang,David Meyer,"2,23",Toyota,Produkt J,"75,0",online
011,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Lena Mueller,"3,49",General Motors,Produkt Q,"110,0",Schalter
011,Kunden-Daten in System übertragen,2024-03-05 11:03:08,Auftragsannahme,Lena Mueller,"2,16",General Motors,Produkt Q,"110,0",online
011,Zahlvorgang abschließen,2024-03-05 11:42:08,Auftragsannahme,Timo Wagner,"2,81",General Motors,Produkt Q,"110,0",Schalter
011,Bestellung im System eintragen,2024-03-05 11:48:08,Auftragsannahme,Lisa Schulz,"5,65",General Motors,Produkt Q,"110,0",online
011,Lagerbestand überprüfen,2024-03-05 11:55:08,Bestandsverwaltung,Nico Schmidt,"3,81",General Motors,Produkt Q,"110,0",online
011,Auftragsabwicklung im System starten,2024-03-05 12:50:08,Bestandsverwaltung,Nico Schmidt,"5,02",General Motors,Produkt Q,"110,0",online
011,Artikel zusammenstellen,2024-03-05 13:09:08,Lager,Mia Schmitt,"11,86",General Motors,Produkt Q,"110,0",Lager A
011,Ware verpacken,2024-03-05 13:16:08,Lager,Jonas Richter,"7,12",General Motors,Produkt Q,"110,0",Lager C
011,Gewicht prüfen,2024-03-05 13:49:08,Qualitätskontrolle,Noah Becker,"1,93",General Motors,Produkt Q,"110,0",Lager C
011,Anzahl der Artikel überprüfen,2024-03-05 14:35:08,Qualitätskontrolle,Emilia Wagner,"2,61",General Motors,Produkt Q,"110,0",Lager C
011,Verpackung prüfen,2024-03-05 15:34:08,Qualitätskontrolle,Noah Becker,"3,1",General Motors,Produkt Q,"110,0",Lager C
011,Paket zur Warenausgabe bringen,2024-03-05 15:52:08,Warenausgang,David Meyer,"7,79",General Motors,Produkt Q,"110,0",Warenausgabe 1
011,Zahlungsabwicklung durchführen,2024-03-05 16:15:08,Warenausgang,Leonie Richter,"2,58",General Motors,Produkt Q,"110,0",Warenausgabe 1
011,Paket an Kunde übergeben,2024-03-05 16:59:08,Warenausgang,Leonie Richter,"2,52",General Motors,Produkt Q,"110,0",Warenausgabe 1
011,Bestellstatus im System ändern,2024-03-05 17:07:08,Warenausgang,Leonie Richter,"2,23",General Motors,Produkt Q,"110,0",online
012,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Lena Mueller,"3,4",General Electric,Produkt B,"120,0",Schalter
012,Kunden-Daten in System übertragen,2024-03-05 11:15:08,Auftragsannahme,Lena Mueller,"1,49",General Electric,Produkt B,"120,0",online
012,Zahlvorgang abschließen,2024-03-05 11:57:08,Auftragsannahme,Lisa Schulz,"2,8",General Electric,Produkt B,"120,0",Schalter
012,Bestellung im System eintragen,2024-03-05 12:55:08,Auftragsannahme,Sarah Schmidt,"6,14",General Electric,Produkt B,"120,0",online
012,Lagerbestand überprüfen,2024-03-05 13:07:08,Bestandsverwaltung,Paul Zimmer,"6,22",General Electric,Produkt B,"120,0",online
012,Auftragsabwicklung im System starten,2024-03-05 13:58:08,Bestandsverwaltung,Lisa Mueller,"5,29",General Electric,Produkt B,"120,0",online
012,Artikel zusammenstellen,2024-03-05 14:44:08,Lager,Mia Schmitt,"13,15",General Electric,Produkt B,"120,0",Lager B
012,Ware verpacken,2024-03-05 14:58:08,Lager,Mia Schmitt,"4,72",General Electric,Produkt B,"120,0",Lager C
012,Gewicht prüfen,2024-03-05 15:09:08,Qualitätskontrolle,Emilia Wagner,"2,26",General Electric,Produkt B,"120,0",Lager C
012,Anzahl der Artikel überprüfen,2024-03-05 15:28:08,Qualitätskontrolle,Hannah Meyer,"3,32",General Electric,Produkt B,"120,0",Lager C
012,Verpackung prüfen,2024-03-05 16:11:08,Qualitätskontrolle,Hannah Meyer,"2,95",General Electric,Produkt B,"120,0",Lager C
012,Informationen an Transporteur übermitteln,2024-03-05 16:36:08,Warenausgang,Luca Huber,"2,74",General Electric,Produkt B,"120,0",online
012,Paket an Transporteur übergeben,2024-03-05 17:21:08,Warenausgang,Sophia Lang,"7,29",General Electric,Produkt B,"120,0",Warenausgabe 3
012,Bestellstatus im System ändern,2024-03-05 17:43:08,Warenausgang,David Meyer,"1,36",General Electric,Produkt B,"120,0",online
013,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Max Mustermann,"2,93",Airbus,Produkt F,"110,0",Schalter
013,Kunden-Daten in System übertragen,2024-03-05 10:25:08,Auftragsannahme,Timo Wagner,"1,7",Airbus,Produkt F,"110,0",online
013,Zahlvorgang abschließen,2024-03-05 10:29:08,Auftragsannahme,Lisa Schulz,"3,0",Airbus,Produkt F,"110,0",Schalter
013,Bestellung im System eintragen,2024-03-05 10:32:08,Auftragsannahme,Lena Mueller,"8,98",Airbus,Produkt F,"110,0",online
013,Lagerbestand überprüfen,2024-03-05 11:26:08,Bestandsverwaltung,Laura Fischer,"4,28",Airbus,Produkt F,"110,0",online
013,Auftragsabwicklung im System starten,2024-03-05 11:27:08,Bestandsverwaltung,Jan Becker,"4,33",Airbus,Produkt F,"110,0",online
013,Artikel zusammenstellen,2024-03-05 11:55:08,Lager,Mia Schmitt,"13,61",Airbus,Produkt F,"110,0",Lager A
013,Ware verpacken,2024-03-05 12:37:08,Lager,Mia Schmitt,"6,45",Airbus,Produkt F,"110,0",Lager C
013,Gewicht prüfen,2024-03-05 13:23:08,Qualitätskontrolle,Noah Becker,"2,37",Airbus,Produkt F,"110,0",Lager C
013,Anzahl der Artikel überprüfen,2024-03-05 14:10:08,Qualitätskontrolle,Noah Becker,"3,56",Airbus,Produkt F,"110,0",Lager C
013,Verpackung prüfen,2024-03-05 14:41:08,Qualitätskontrolle,Hannah Meyer,"3,68",Airbus,Produkt F,"110,0",Lager C
013,Informationen an Transporteur übermitteln,2024-03-05 15:01:08,Warenausgang,Luca Huber,"4,2",Airbus,Produkt F,"110,0",online
013,Paket an Transporteur übergeben,2024-03-05 15:13:08,Warenausgang,Sophia Lang,"6,09",Airbus,Produkt F,"110,0",Warenausgabe 3
013,Bestellstatus im System ändern,2024-03-05 15:48:08,Warenausgang,Emma Weber,"1,65",Airbus,Produkt F,"110,0",online
014,Kunden-Daten aufnehmen,2024-03-05 10:21:08,Auftragsannahme,Sarah Schmidt,"3,77",General Motors,Produkt E,"150,0",Schalter
014,Kunden-Daten in System übertragen,2024-03-05 10:45:08,Auftragsannahme,Lena Mueller,"2,23",General Motors,Produkt E,"150,0",online
014,Zahlvorgang abschließen,2024-03-05 11:02:08,Auftragsannahme,Sarah Schmidt,"2,91",General Motors,Produkt E,"150,0",Schalter
014,Bestellung im System eintragen,2024-03-05 12:02:08,Auftragsannahme,Timo Wagner,"8,78",General Motors,Produkt E,"150,0",online
014,Lagerbestand überprüfen,2024-03-05 12:34:08,Bestandsverwaltung,Lisa Mueller,"2,81",General Motors,Produkt E,"150,0",online
014,Auftragsabwicklung im System starten,2024-03-05 13:01:08,Bestandsverwaltung,Nico Schmidt,"4,85",General Motors,Produkt E,"150,0",online
