Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
021,Bestellung aufgenommen,2024-02-11 17:43:20,Paul Zimmer,43.85,Produkt D,70.0,Firma18,Lager G,Lager E
021,Rechnung versendet,2024-02-11 17:56:20,Sarah Schmidt,59.73,Produkt D,70.0,Firma18,Lager B,Lager C
021,Zahlung erhalten,2024-02-11 18:13:20,Emilia Wagner,70.39,Produkt D,70.0,Firma18,Lager B,Lager C
021,Ware direkt verkauft,2024-02-11 18:37:20,Lisa Mueller,28.86,Produkt D,70.0,Firma18,Lager G,Lager B
022,Angebot erstellt,2024-02-11 17:01:20,Max Mustermann,95.64,Produkt K,110.0,Firma14,Lager G,Lager J
022,Vertragsverhandlungen geführt,2024-02-11 17:04:20,Noah Becker,42.24,Produkt K,110.0,Firma14,Lager D,Lager B
022,Bestellung aufgenommen,2024-02-11 17:43:20,David Meyer,35.28,Produkt K,110.0,Firma14,Lager D,Lager B
022,Rechnung versendet,2024-02-11 17:48:20,Jan Becker,31.16,Produkt K,110.0,Firma14,Lager E,Lager D
022,Zahlung erhalten,2024-02-11 18:34:20,Emilia Wagner,83.82,Produkt K,110.0,Firma14,Lager J,Lager I
022,Ware direkt verkauft,2024-02-11 19:13:20,Hannah Meyer,23.81,Produkt K,110.0,Firma14,Lager B,Lager G
023,Auftrag eingegangen,2024-02-11 17:01:20,Nico Schmidt,59.5,Produkt N,75.0,Firma15,Lager G,Lager J
023,Ware aus Lager geholt,2024-02-11 17:34:20,Noah Becker,28.36,Produkt N,75.0,Firma15,Lager H,Lager F
023,Qualitätskontrolle durchgeführt,2024-02-11 17:36:20,Noah Becker,15.58,Produkt N,75.0,Firma15,Lager H,Lager D
023,Ware zum Versand vorbereitet,2024-02-11 18:01:20,Timo Wagner,83.81,Produkt N,75.0,Firma15,Lager A,Lager A
023,Ware versandt,2024-02-11 18:32:20,Sophia Lang,98.08,Produkt N,75.0,Firma15,Lager A,Lager F
024,Angebot erstellt,2024-02-11 17:01:20,Luca Huber,90.97,Produkt M,95.0,Firma8,Lager A,Lager I
024,Vertragsverhandlungen geführt,2024-02-11 17:16:20,Lisa Mueller,56.49,Produkt M,95.0,Firma8,Lager F,Lager J
024,Bestellung aufgenommen,2024-02-11 17:30:20,Mia Schmitt,44.94,Produkt M,95.0,Firma8,Lager A,Lager I
024,Rechnung versendet,2024-02-11 18:05:20,Lisa Mueller,86.78,Produkt M,95.0,Firma8,Lager J,Lager I
024,Zahlung erhalten,2024-02-11 19:03:20,Mia Schmitt,50.66,Produkt M,95.0,Firma8,Lager J,Lager I
024,Ware direkt verkauft,2024-02-11 19:39:20,Emma Weber,17.41,Produkt M,95.0,Firma8,Lager I,Lager F
025,Angebot erstellt,2024-02-11 17:01:20,Sophia Lang,25.82,Produkt Q,110.0,Firma14,Lager J,Lager J
025,Vertragsverhandlungen geführt,2024-02-11 17:24:20,Hannah Meyer,39.03,Produkt Q,110.0,Firma14,Lager B,Lager G
025,Bestellung aufgenommen,2024-02-11 18:02:20,Mia Schmitt,59.7,Produkt Q,110.0,Firma14,Lager E,Lager E
025,Rechnung versendet,2024-02-11 18:30:20,Lisa Mueller,31.81,Produkt Q,110.0,Firma14,Lager C,Lager B
025,Zahlung erhalten,2024-02-11 18:34:20,Leonie Richter,35.63,Produkt Q,110.0,Firma14,Lager G,Lager I
025,Ware direkt verkauft,2024-02-11 19:01:20,Leonie Richter,98.68,Produkt Q,110.0,Firma14,Lager D,Lager F
026,Angebot erstellt,2024-02-11 17:01:20,Jonas Richter,12.7,Produkt R,130.0,Firma2,Lager B,Lager D
026,Vertragsverhandlungen geführt,2024-02-11 17:37:20,Laura Fischer,76.91,Produkt R,130.0,Firma2,Lager C,Lager E
026,Bestellung aufgenommen,2024-02-11 18:27:20,Laura Fischer,11.64,Produkt R,130.0,Firma2,Lager G,Lager F
026,Rechnung versendet,2024-02-11 18:47:20,Max Mustermann,82.93,Produkt R,130.0,Firma2,Lager F,Lager E
026,Zahlung erhalten,2024-02-11 19:01:20,Jan Becker,23.58,Produkt R,130.0,Firma2,Lager D,Lager H
026,Ware direkt verkauft,2024-02-11 19:07:20,Emma Weber,50.32,Produkt R,130.0,Firma2,Lager H,Lager E
027,Auftrag eingegangen,2024-02-11 17:01:20,Timo Wagner,44.05,Produkt I,90.0,Firma5,Lager J,Lager J
027,Ware aus Lager geholt,2024-02-11 17:32:20,David Meyer,19.04,Produkt I,90.0,Firma5,Lager F,Lager C
027,Qualitätskontrolle durchgeführt,2024-02-11 17:35:20,Luca Huber,13.16,Produkt I,90.0,Firma5,Lager A,Lager G
027,Ware zum Versand vorbereitet,2024-02-11 17:57:20,Paul Zimmer,50.44,Produkt I,90.0,Firma5,Lager E,Lager G
027,Ware versandt,2024-02-11 18:55:20,Sophia Lang,70.87,Produkt I,90.0,Firma5,Lager B,Lager J
028,Angebot erstellt,2024-02-11 17:01:20,Emma Weber,18.39,Produkt I,90.0,Firma18,Lager F,Lager A
028,Vertragsverhandlungen geführt,2024-02-11 17:11:20,Sarah Schmidt,26.56,Produkt I,90.0,Firma18,Lager D,Lager I
028,Bestellung aufgenommen,2024-02-11 17:42:20,Hannah Meyer,84.12,Produkt I,90.0,Firma18,Lager E,Lager E
028,Rechnung versendet,2024-02-11 18:04:20,Timo Wagner,45.17,Produkt I,90.0,Firma18,Lager H,Lager F
028,Zahlung erhalten,2024-02-11 18:29:20,Jan Becker,81.5,Produkt I,90.0,Firma18,Lager F,Lager A
028,Ware direkt verkauft,2024-02-11 18:51:20,Lisa Schulz,75.31,Produkt I,90.0,Firma18,Lager F,Lager H
029,Angebot erstellt,2024-02-11 17:01:20,Mia Schmitt,19.06,Produkt F,110.0,Firma9,Lager I,Lager H
029,Vertragsverhandlungen geführt,2024-02-11 17:53:20,Hannah Meyer,48.59,Produkt F,110.0,Firma9,Lager J,Lager H
029,Bestellung aufgenommen,2024-02-11 17:59:20,Jonas Richter,65.25,Produkt F,110.0,Firma9,Lager I,Lager E
029,Rechnung versendet,2024-02-11 18:08:20,Noah Becker,95.43,Produkt F,110.0,Firma9,Lager C,Lager G
029,Zahlung erhalten,2024-02-11 18:27:20,Sophia Lang,66.46,Produkt F,110.0,Firma9,Lager C,Lager F
029,Ware direkt verkauft,2024-02-11 18:52:20,Lena Mueller,37.05,Produkt F,110.0,Firma9,Lager C,Lager H
030,Angebot erstellt,2024-02-11 17:01:20,Sophia Lang,53.75,Produkt Q,110.0,Firma9,Lager I,Lager B
030,Vertragsverhandlungen geführt,2024-02-11 17:30:20,Noah Becker,98.44,Produkt Q,110.0,Firma9,Lager I,Lager E
030,Bestellung aufgenommen,2024-02-11 18:09:20,Jan Becker,59.68,Produkt Q,110.0,Firma9,Lager C,Lager G
030,Rechnung versendet,2024-02-11 18:35:20,Jan Becker,97.59,Produkt Q,110.0,Firma9,Lager B,Lager G
030,Zahlung erhalten,2024-02-11 18:51:20,Emilia Wagner,70.08,Produkt Q,110.0,Firma9,Lager C,Lager E
030,Ware direkt verkauft,2024-02-11 19:18:20,Laura Fischer,65.53,Produkt Q,110.0,Firma9,Lager B,Lager A
031,Ware beim Kunden angekommen,2024-02-11 17:01:20,Max Mustermann,52.21,Produkt B,120.0,Firma12,Lager C,Lager C
031,Ware retourniert,2024-02-11 17:29:20,Jan Becker,69.31,Produkt B,120.0,Firma12,Lager D,Lager E
031,Rücksendung geprüft,2024-02-11 18:19:20,Jan Becker,94.98,Produkt B,120.0,Firma12,Lager B,Lager I
031,Reparatur durchgeführt,2024-02-11 19:01:20,Sarah Schmidt,47.63,Produkt B,120.0,Firma12,Lager G,Lager A
031,Ware erneut versandt,2024-02-11 19:48:20,Lisa Mueller,38.9,Produkt B,120.0,Firma12,Lager B,Lager D
032,Auftrag eingegangen,2024-02-11 17:01:20,Emma Weber,45.82,Produkt N,75.0,Firma1,Lager A,Lager J
032,Ware zur Produktion gebracht,2024-02-11 17:11:20,Hannah Meyer,38.02,Produkt N,75.0,Firma1,Lager H,Lager G
032,Ware hergestellt,2024-02-11 17:29:20,Timo Wagner,68.32,Produkt N,75.0,Firma1,Lager A,Lager F
032,Ware verpackt,2024-02-11 17:48:20,Emilia Wagner,36.73,Produkt N,75.0,Firma1,Lager J,Lager G
032,Schnellversand durchgeführt,2024-02-11 18:21:20,Lisa Mueller,76.68,Produkt N,75.0,Firma1,Lager I,Lager B
033,Auftrag eingegangen,2024-02-11 17:01:20,Max Mustermann,75.92,Produkt Q,110.0,Firma10,Lager I,Lager F
033,Ware zur Produktion gebracht,2024-02-11 17:59:20,Lena Mueller,40.16,Produkt Q,110.0,Firma10,Lager G,Lager G
033,Ware hergestellt,2024-02-11 18:23:20,Lena Mueller,5.86,Produkt Q,110.0,Firma10,Lager E,Lager B
033,Ware verpackt,2024-02-11 18:51:20,Lisa Mueller,37.96,Produkt Q,110.0,Firma10,Lager F,Lager J
033,Schnellversand durchgeführt,2024-02-11 19:40:20,Laura Fischer,21.13,Produkt Q,110.0,Firma10,Lager D,Lager H
034,Ware beim Kunden angekommen,2024-02-11 17:01:20,Lisa Schulz,56.5,Produkt F,110.0,Firma16,Lager J,Lager D
034,Ware retourniert,2024-02-11 17:20:20,Hannah Meyer,72.77,Produkt F,110.0,Firma16,Lager H,Lager G
034,Rücksendung geprüft,2024-02-11 17:58:20,Nico Schmidt,96.63,Produkt F,110.0,Firma16,Lager C,Lager C
034,Reparatur durchgeführt,2024-02-11 18:28:20,Lena Mueller,20.58,Produkt F,110.0,Firma16,Lager D,Lager F
034,Ware erneut versandt,2024-02-11 18:58:20,Lisa Mueller,34.28,Produkt F,110.0,Firma16,Lager A,Lager F
035,Ware beim Kunden angekommen,2024-02-11 17:01:20,Sarah Schmidt,60.31,Produkt E,150.0,Firma6,Lager D,Lager G
035,Ware retourniert,2024-02-11 17:30:20,David Meyer,5.34,Produkt E,150.0,Firma6,Lager H,Lager H
035,Rücksendung geprüft,2024-02-11 17:47:20,Jonas Richter,48.27,Produkt E,150.0,Firma6,Lager G,Lager H
035,Reparatur durchgeführt,2024-02-11 18:29:20,Sophia Lang,97.81,Produkt E,150.0,Firma6,Lager D,Lager C
035,Ware erneut versandt,2024-02-11 19:02:20,Lisa Mueller,45.75,Produkt E,150.0,Firma6,Lager F,Lager G
036,Auftrag eingegangen,2024-02-11 17:01:20,Lisa Schulz,65.44,Produkt F,110.0,Firma14,Lager D,Lager E
036,Ware aus Lager geholt,2024-02-11 17:29:20,Leonie Richter,32.33,Produkt F,110.0,Firma14,Lager G,Lager D
036,Qualitätskontrolle durchgeführt,2024-02-11 18:25:20,Emilia Wagner,68.08,Produkt F,110.0,Firma14,Lager B,Lager I
036,Ware zum Versand vorbereitet,2024-02-11 18:55:20,Max Mustermann,84.21,Produkt F,110.0,Firma14,Lager C,Lager D
036,Ware versandt,2024-02-11 19:34:20,Lisa Mueller,12.6,Produkt F,110.0,Firma14,Lager A,Lager J
037,Auftrag eingegangen,2024-02-11 17:01:20,Timo Wagner,54.0,Produkt S,90.0,Firma19,Lager J,Lager D
037,Ware zur Produktion gebracht,2024-02-11 17:12:20,Lisa Mueller,30.33,Produkt S,90.0,Firma19,Lager G,Lager H
037,Ware hergestellt,2024-02-11 18:02:20,Sophia Lang,96.81,Produkt S,90.0,Firma19,Lager C,Lager D
037,Ware verpackt,2024-02-11 18:54:20,Emilia Wagner,60.82,Produkt S,90.0,Firma19,Lager J,Lager E
037,Schnellversand durchgeführt,2024-02-11 19:38:20,David Meyer,66.99,Produkt S,90.0,Firma19,Lager F,Lager B
038,Auftrag eingegangen,2024-02-11 17:01:20,Lisa Mueller,10.76,Produkt P,100.0,Firma17,Lager A,Lager I
038,Ware zur Produktion gebracht,2024-02-11 17:26:20,Jan Becker,24.14,Produkt P,100.0,Firma17,Lager J,Lager D
038,Ware hergestellt,2024-02-11 17:48:20,Luca Huber,84.85,Produkt P,100.0,Firma17,Lager A,Lager J
038,Ware verpackt,2024-02-11 18:39:20,David Meyer,89.28,Produkt P,100.0,Firma17,Lager G,Lager J
038,Schnellversand durchgeführt,2024-02-11 18:40:20,Jonas Richter,18.98,Produkt P,100.0,Firma17,Lager F,Lager F
039,Angebot erstellt,2024-02-11 17:01:20,Nico Schmidt,27.71,Produkt M,95.0,Firma2,Lager E,Lager B
039,Vertragsverhandlungen geführt,2024-02-11 17:57:20,Sophia Lang,24.71,Produkt M,95.0,Firma2,Lager A,Lager F
039,Bestellung aufgenommen,2024-02-11 18:37:20,Sarah Schmidt,80.81,Produkt M,95.0,Firma2,Lager I,Lager D
039,Rechnung versendet,2024-02-11 19:33:20,Hannah Meyer,14.52,Produkt M,95.0,Firma2,Lager G,Lager B
039,Zahlung erhalten,2024-02-11 19:38:20,Jonas Richter,56.41,Produkt M,95.0,Firma2,Lager G,Lager F
039,Ware direkt verkauft,2024-02-11 20:10:20,Luca Huber,76.0,Produkt M,95.0,Firma2,Lager A,Lager H
040,Ware beim Kunden angekommen,2024-02-11 17:01:20,Lena Mueller,50.13,Produkt F,110.0,Firma3,Lager I,Lager E
040,Ware retourniert,2024-02-11 17:04:20,David Meyer,7.66,Produkt F,110.0,Firma3,Lager B,Lager E
040,Rücksendung geprüft,2024-02-11 17:30:20,Hannah Meyer,73.75,Produkt F,110.0,Firma3,Lager F,Lager J
040,Reparatur durchgeführt,2024-02-11 17:48:20,Sophia Lang,75.25,Produkt F,110.0,Firma3,Lager B,Lager D
040,Ware erneut versandt,2024-02-11 18:34:20,Noah Becker,50.83,Produkt F,110.0,Firma3,Lager I,Lager F
041,Auftrag eingegangen,2024-02-11 17:01:20,Leonie Richter,29.71,Produkt C,80.0,Firma2,Lager J,Lager H
041,Ware zur Produktion gebracht,2024-02-11 18:00:20,Emma Weber,94.61,Produkt C,80.0,Firma2,Lager E,Lager I
041,Ware hergestellt,2024-02-11 18:54:20,Jan Becker,92.59,Produkt C,80.0,Firma2,Lager G,Lager E
041,Ware verpackt,2024-02-11 19:48:20,Emilia Wagner,63.79,Produkt C,80.0,Firma2,Lager I,Lager G
041,Schnellversand durchgeführt,2024-02-11 20:08:20,Nico Schmidt,8.16,Produkt C,80.0,Firma2,Lager J,Lager E
042,Auftrag eingegangen,2024-02-11 17:01:20,Jan Becker,81.72,Produkt R,130.0,Firma8,Lager D,Lager F
